,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
90,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.021538461538461538,0.03282828282828283,0.010804321728691477,0.10546659304251794,0.04253112033195021,0.1770956316410862,0.25936599423631124,0.1288888888888889,0.5
91,Monroe County (Central)--Rochester City (West) PUMA,0.325,0.325,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,0.0
92,Erie County (Northwest) PUMA,0.2290909090909091,0.31343283582089554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.05789473684210526,0.04460966542750929,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0
94,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.07526881720430108,0.0898876404494382,0.061855670103092786,0.0761904761904762,0.0,0.18181818181818182,0.0,0.0,0.0
95,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Rensselaer County--Troy City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,0.0,0.0,0.11450381679389313,0.18404907975460122,0.0,0.0,0.0,0.0
98,Erie County (West Central)--Buffalo City (West) PUMA,0.13069908814589665,0.36752136752136755,0.0,0.08695652173913043,0.06,0.18055555555555555,#DIV/0!,#DIV/0!,#DIV/0!
99,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,0.0,0.0,0.1445945945945946,0.09409190371991247,0.22614840989399293,0.0,0.0,0.0
100,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
101,Sullivan & Ulster (West) Counties PUMA,0.07241379310344828,0.0,0.10741687979539642,0.020361990950226245,0.03103448275862069,0.0,0.0,#DIV/0!,0.0
102,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.14473684210526316,0.22,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
103,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
104,Rockland County (North)--New City & Congers PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
105,Saratoga County (Outer) PUMA,0.0,0.0,0.0,0.18705035971223022,0.26804123711340205,0.0,0.44,0.23636363636363636,1.0
106,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.09523809523809523,0.19672131147540983,0.0,0.050980392156862744,0.0,0.07878787878787878,0.0,0.0,#DIV/0!
107,Putnam County PUMA,0.0,0.0,0.0,0.05381944444444445,0.0,0.11524163568773234,0.0,0.0,0.0
108,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.07050423917893797,0.06474820143884892,0.07572319909245605,0.08387305699481866,0.09740670461733081,0.0696748506967485,0.023809523809523808,0.03958333333333333,0.0
109,Orange County (Southeast) PUMA,0.07028112449799197,0.0,0.15765765765765766,0.03737259343148358,0.014084507042253521,0.09836065573770492,0.07462686567164178,0.0,0.23255813953488372
110,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.15444444444444444,0.09601873536299765,0.20718816067653276,0.035961272475795295,0.0,0.07262569832402235,0.0,0.0,0.0
111,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.1610305958132045,0.0,0.32894736842105265,0.06041666666666667,0.011976047904191617,0.17123287671232876,0.06968641114982578,0.0,0.21505376344086022
112,Monroe County (East) PUMA,0.08851224105461393,0.0,0.27485380116959063,0.05891472868217054,0.11702127659574468,0.0350109409190372,0.0,0.0,0.0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,0.06679511881824021,0.01717791411042945,0.12129380053908356,0.1728395061728395,0.12790697674418605,0.2236842105263158,0.0,0.0,#DIV/0!
114,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.08596300326441784,0.0,0.1649269311064718,0.0,0.0,0.0,0.0,0.0,#DIV/0!
115,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.07960199004975124,0.0,0.2,0.04436860068259386,0.0,0.0962962962962963,0.0,0.0,0.0
116,Wayne & Seneca Counties PUMA,0.0,0.0,0.0,0.13392857142857142,0.3,0.0,#DIV/0!,#DIV/0!,#DIV/0!
117,Schenectady County--Schenectady City PUMA,0.09876543209876543,0.0,0.26337448559670784,0.05134474327628362,0.0,0.25925925925925924,0.0,#DIV/0!,0.0
118,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,0.0,0.030800821355236138,0.0,0.0847457627118644,0.0,#DIV/0!,0.0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.035402298850574714,0.015732924021488872,0.06479357798165138,0.1326530612244898,0.0,0.2379862700228833,0.35714285714285715,0.0,1.0
120,Westchester County (Northeast) PUMA,0.09070631970260223,0.0953020134228188,0.085,0.07248764415156507,0.08132530120481928,0.06181818181818182,0.0,0.0,0.0
121,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.02771855010660981,0.06951871657754011,0.0,0.0712401055408971,0.1067193675889328,0.0,0.5625,1.0,0.0
122,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.026759530791788857,0.036834924965893585,0.015055467511885896,0.038,0.05501930501930502,0.0,0.09049773755656108,0.05454545454545454,0.12612612612612611
123,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.05890570430733411,0.029472595656670115,0.08301567132570944,0.047701647875108416,0.07260891337005508,0.013679890560875513,0.0,0.0,0.0
124,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.08723747980613894,0.06397306397306397,0.10869565217391304,0.09131736526946108,0.12734864300626306,0.0,0.08300395256916997,0.0,0.2876712328767123
125,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.14371859296482412,0.05333333333333334,0.24468085106382978,0.03777089783281734,0.04455445544554455,0.030978934324659233,0.07586206896551724,0.0,0.3142857142857143
126,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,0.0,0.0,0.08801955990220049,0.11145510835913312,0.0,0.0,0.0,0.0
127,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.2962962962962963,0.0
128,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.03091684434968017,0.0,0.08011049723756906,0.2037914691943128,0.0,0.344,0.0,0.0,0.0
129,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.061585835257890686,0.057484567901234566,0.06566820276497695,0.03465732087227414,0.035753778105418355,0.03342963268675196,0.04076433121019108,0.02320185614849188,0.062146892655367235
130,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.05472636815920398,0.0,0.13664596273291926,0.024327784891165175,0.032,0.017241379310344827,0.43119266055045874,1.0,0.0
131,Westchester County (Southeast) PUMA,0.01299468399291199,0.0,0.03293413173652695,0.05,0.11370262390670553,0.0,0.0,0.0,0.0
132,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.10047846889952153,0.0,0.19626168224299065
133,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.02077922077922078,0.0,0.06557377049180328,0.13610586011342155,0.0663265306122449,0.3357664233576642,0.0,0.0,0.0
134,Onondaga County (Central)--Syracuse City PUMA,0.0,0.0,0.0,0.045283018867924525,0.08888888888888889,0.0,0.2564102564102564,0.0,1.0
135,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.0,0.0,0.0,0.01410105757931845,0.0,0.028503562945368172,0.0,0.0,0.0
136,Suffolk County (Southwest)--Islip Town (South) PUMA,0.13592233009708737,0.2028985507246377,0.0,0.05925925925925926,0.0,0.17204301075268819,0.203125,0.30952380952380953,0.0
137,Niagara County (North & East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
138,NYC-Manhattan Community District 11--East Harlem PUMA,0.011996572407883462,0.0,0.022151898734177215,0.21621621621621623,0.5,0.0,0.0,0.0,#DIV/0!
139,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
140,Albany County (East Central)--Albany City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
141,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.022222222222222223,0.0,0.0472972972972973,0.0,0.0,0.0,0.0,0.0,0.0
142,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.015047879616963064,0.03038674033149171,0.0,0.055612770339855816,0.038314176245210725,0.0757238307349666,0.0,0.0,0.0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.055793991416309016,0.0,0.1319796954314721,0.03806870937790158,0.06518282988871224,0.0,0.08125,0.30952380952380953,0.0
144,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.11357340720221606,0.03836317135549872,0.20241691842900303,0.033185840707964605,0.0,0.09615384615384616,0.0,0.0,0.0
145,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,0.0
146,Capital Region,0.056290458767238954,0.0020161290322580645,0.12492033142128744,0.07674508291554184,0.06854009595613433,0.0873015873015873,0.12152777777777778,0.09285714285714286,0.14864864864864866
147,Central NY,0.06284268241248418,0.03492333901192504,0.09022556390977443,0.02699724517906336,0.026054590570719603,0.027750247770069375,0.07575757575757576,0.0,0.2777777777777778
148,Finger Lakes,0.04750077615647315,0.02201933404940924,0.08241353936718175,0.09114212475078325,0.12603648424543948,0.05405405405405406,0.12531328320802004,0.19305019305019305,0.0
149,Long Island,0.03606660383286208,0.01898367866651233,0.05634964266080264,0.05007274490785645,0.037556704293701865,0.06698019096479978,0.043259838124476695,0.056204063986165155,0.01968503937007874
150,Mid-Hudson,0.04950124688279302,0.03302494437287739,0.06825756565791227,0.04841615373067107,0.020783170700798378,0.08856564168661388,0.05981750591416019,0.043837029396596186,0.09019607843137255
151,Mohawk Valley,0.05194805194805195,0.10396039603960396,0.011538461538461539,0.09658484525080042,0.15123094958968347,0.050930460333006855,0.0,0.0,0.0
152,New York City,0.0457746760358459,0.03840104224591284,0.05324215607401448,0.06012396446511851,0.05950510193391581,0.06095168703060195,0.05929858670455395,0.05457146000660139,0.06932773109243698
153,North Country,0.08762169680111266,0.23247232472324722,0.0,0.07491486946651532,0.037825059101654845,0.1091703056768559,0.01773049645390071,0.0,0.07575757575757576
154,Southern Tier,0.0557742782152231,0.04245283018867924,0.07248520710059171,0.06904400606980274,0.08802308802308802,0.048,0.07894736842105263,0.0,0.5294117647058824
155,Western NY,0.12208760484622554,0.1826536473291212,0.05074424898511502,0.033863165169315826,0.03775563712637651,0.02634245187436677,0.22549019607843138,0.1342281879194631,0.4727272727272727
