,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
33,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",15.228039621203877,15.631399317406144,14.858096828046744,10.478395061728394,9.375,12.239583333333332,16.4378612716763,9.351620947630924,26.202749140893474
34,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1.6333622936576888,0.70242656449553,2.744948532215021,18.029835390946502,18.465430016863408,17.838638045891933,24.076809453471196,27.031509121061358,0.0
35,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",23.88524023505012,21.372031662269126,25.512528473804103,20.114667940754895,20.360745949250994,19.847074468085108,49.92526158445441,52.45283018867924,47.0960929250264
36,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,10.380795884832464,10.020539906103286,10.722740565380866,18.424884182660488,17.586352148272958,19.843249020306377,43.48039215686275,58.212560386473434,20.551378446115287
37,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,0.0,0.0,23.38269680436477,27.45726495726496,21.042944785276074,0.0,0.0,0.0
38,Westchester County (Southwest)--Yonkers City PUMA,4.99134448932487,0.0,9.012763740557435,24.200878654749282,23.683796951123686,24.681971048398886,45.43443917851501,40.01071237279057,53.23574730354391
39,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",7.336889618383258,1.8849685838569359,12.997658079625293,46.19787408013082,40.49803407601573,55.65217391304348,7.73598296664301,16.717791411042946,0.0
40,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,15.845422711355678,15.209790209790212,16.482965931863728,31.24804992199688,30.42526579111945,32.06724782067248,61.972456685917365,61.35496183206107,62.51039068994181
41,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,13.486422453070896,12.005298890544793,15.29888551165147,21.147070337987735,19.673550142203535,22.793203481143802,33.12775330396476,41.479524438573314,16.402116402116402
42,Erie County (West Central)--Buffalo City (West) PUMA,31.6056338028169,8.165997322623829,48.63813229571984,66.84665226781857,74.08071748878923,55.902306648575305,20.489977728285076,44.74576271186441,8.623548922056385
43,Fulton & Montgomery Counties PUMA,60.85526315789473,100.0,37.368421052631575,17.400881057268723,22.475106685633,0.0,0.0,#DIV/0!,0.0
44,Westchester County (Central)--White Plains City PUMA,6.029975601254792,0.0,10.687808896210873,24.045963966520073,24.12503339567192,23.95644283121597,21.180425849831902,21.209016393442624,21.103448275862068
45,St. Lawrence County PUMA,0.0,0.0,0.0,19.313304721030043,20.689655172413794,18.997361477572557,#DIV/0!,#DIV/0!,#DIV/0!
