,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
62,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,2152,1108,1044,41128.67100371747,40352.61732851985,41952.29885057471,233,88,145,46966.95278969957,44394.318181818184,48528.275862068964,1198,517,681,42448.08013355593,49549.70986460348,37056.68135095448,721,503,218,37049.653259362,30192.44532803181,52871.55963302752
63,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,1320,1025,295,36711.51515151515,35554.04878048781,40733.220338983054,203,74,129,53201.47783251232,75783.78378378379,40247.28682170543,963,843,120,35112.56490134995,33434.16370106761,46903.333333333336,154,108,46,24973.376623376622,24536.11111111111,26000.0
64,Madison & Cortland Counties PUMA,33,0,33,40090.90909090909,0.0,40090.90909090909,7,0,7,85000.0,0.0,85000.0,26,0,26,28000.0,0.0,28000.0,0,0,0,#DIV/0!,0.0,0.0
65,Westchester County (Northwest) PUMA,5307,3786,1521,33256.647823629166,31336.10670892763,38037.16633793557,998,495,503,55103.5370741483,48240.40404040404,61857.51491053678,3147,2358,789,29951.731808071178,30673.494486853266,27794.67680608365,1162,933,229,23443.71772805508,24042.2293676313,21005.24017467249
66,NYC-Brooklyn Community District 4--Bushwick PUMA,6592,4542,2050,35958.15625,36463.06164685161,34839.48292682927,1209,662,547,52993.04383788255,46521.978851963744,60824.57038391225,3592,2472,1120,33735.48886414254,36839.39158576052,26884.73214285714,1791,1408,383,28916.638749302067,31072.940340909092,20989.556135770235
67,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1243,735,508,51180.3378921963,43665.30612244898,62053.464566929135,482,119,363,76601.99170124481,69327.73109243698,78986.66666666667,499,408,91,39683.36673346694,43531.86274509804,22428.571428571428,262,208,54,26309.16030534351,29245.19230769231,15000.0
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",15947,8470,7477,37455.09732238039,40389.95631641086,34130.46770094958,4075,1847,2228,55554.591411042944,66525.20844612886,46460.00897666068,9301,4769,4532,32721.57800236534,35658.18620255819,29631.400485436894,2571,1854,717,25891.901983663945,26524.80043149946,24255.36959553696
69,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,1478,800,678,69625.33829499323,62211.625,78373.0825958702,657,367,290,105925.64687975647,99757.49318801089,113731.55172413793,603,332,271,46590.215588723055,32154.518072289156,64275.276752767524,218,101,117,23941.284403669724,24584.158415841583,23386.324786324785
70,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",1552,1019,533,43307.92525773196,45012.070657507364,40049.906191369606,252,99,153,83769.84126984127,124636.36363636363,57326.797385620914,539,299,240,40901.66975881262,47936.454849498325,32137.5,761,621,140,31613.53482260184,30910.305958132045,34732.857142857145
71,Suffolk County (Central)--Islip Town (East) PUMA,590,290,300,53172.40677966102,62769.65517241379,43895.066666666666,194,105,89,75888.24742268042,77219.04761904762,74318.20224719102,380,169,211,42761.57894736842,57368.047337278105,31062.55924170616,16,16,0,25000.0,25000.0,0.0
72,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,2654,1586,1068,34262.58477769405,36297.604035308956,31240.54307116105,456,291,165,67655.48245614035,68628.86597938144,65938.78787878787,1368,748,620,27479.53216374269,30231.01604278075,24160.0,830,547,283,27096.385542168675,27393.418647166363,26522.26148409894
73,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",7534,4249,3285,36507.649323068756,37690.63309013886,34977.51293759513,1515,691,824,49269.40594059406,56357.01881331404,43325.788834951454,4899,2902,1997,35246.15227597469,35333.94210889042,35118.5778668002,1120,656,464,24763.01785714286,28453.810975609755,19545.0
74,Erie County (West Central)--Buffalo City (East) PUMA,183,89,94,29936.06557377049,23116.85393258427,36392.55319148936,9,0,9,37100.0,0.0,37100.0,123,51,72,36043.90243902439,30223.529411764706,40166.666666666664,51,38,13,13941.176470588236,13578.947368421053,15000.0
75,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,938,516,422,55426.012793176975,58005.232558139534,52272.27488151659,331,148,183,69294.56193353474,70579.72972972973,68255.1912568306,374,199,175,50781.28342245989,61618.090452261305,38458.28571428572,233,169,64,43179.82832618026,42739.05325443787,44343.75
76,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,103,73,30,20407.766990291264,25054.794520547945,9100.0,30,0,30,9100.0,0.0,9100.0,60,60,0,21816.666666666668,21816.666666666668,0.0,13,13,0,40000.0,40000.0,0.0
77,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",1917,951,966,131470.13719353155,134288.35436382756,128695.68115942029,1704,898,806,141121.50997652582,139373.3017817372,143069.26550868485,200,40,160,56811.0,58900.0,56288.75,13,13,0,15000.0,15000.0,0.0
78,Jefferson & Lewis Counties PUMA,462,368,94,37494.3722943723,40206.25,26877.659574468085,168,130,38,72244.04761904762,81346.15384615384,41105.26315789474,173,117,56,19404.046242774566,20447.863247863246,17223.214285714286,121,121,0,15111.570247933885,15111.570247933885,0.0
79,Fulton & Montgomery Counties PUMA,214,165,49,22271.40186915888,20188.363636363636,29285.714285714286,14,14,0,10000.0,10000.0,0.0,141,92,49,23539.574468085106,20479.130434782608,29285.714285714286,59,59,0,22152.542372881355,22152.542372881355,0.0
80,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",6411,3527,2884,46077.92544064888,45913.342784235894,46279.20249653259,2014,854,1160,62137.07050645482,76297.30679156909,51712.206896551725,3321,1779,1542,43181.99939777175,42387.835862844295,44098.22308690013,1076,894,182,24957.342007434945,23904.362416107382,30129.67032967033
81,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1234,390,844,60788.65478119935,75589.7435897436,53949.28909952607,578,150,428,97616.26297577855,162033.33333333334,75040.18691588785,550,152,398,31618.909090909092,26644.736842105263,33518.59296482412,106,88,18,11326.415094339623,12784.09090909091,4200.0
82,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,18737,12582,6155,35083.12958317767,36851.950564298204,31467.32038992689,2486,1387,1099,51814.019308125506,57549.179524152845,44575.923566878984,11692,7424,4268,34503.531217926786,37317.7896012931,29608.251405810683,4559,3771,788,27446.295240184252,28322.264651286132,23254.314720812185
83,Monroe County (North & West) PUMA,164,130,34,60462.256097560974,68857.92307692308,28361.176470588234,58,58,0,114509.13793103448,114509.13793103448,0.0,75,41,34,37457.066666666666,45000.0,28361.176470588234,31,31,0,15000.0,15000.0,0.0
84,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,7021,4122,2899,37698.32787352229,41099.46385249879,32862.35598482235,891,431,460,58324.208754208754,62363.1090487239,54539.934782608696,4632,2785,1847,36925.60233160622,40834.035906642726,31032.268543584192,1498,906,592,27819.55941255007,31799.889624724063,21728.04054054054
85,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",18,18,0,34500.0,34500.0,0.0,0,0,0,#DIV/0!,0.0,0.0,18,18,0,34500.0,34500.0,0.0,0,0,0,#DIV/0!,0.0,0.0
86,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,865,544,321,43388.901734104045,47963.970588235294,35635.51401869159,158,106,52,91806.32911392405,110918.8679245283,52846.153846153844,478,299,179,35321.757322175734,39725.752508361205,27965.36312849162,229,139,90,26821.83406113537,17676.258992805757,40946.666666666664
87,NYC-Manhattan Community District 8--Upper East Side PUMA,3037,1644,1393,97335.27823510043,109140.67457420925,83402.70710696338,2239,932,1307,109956.73961589996,144724.3229613734,85164.5531752104,696,627,69,64165.51724137931,64265.07177033493,63260.86956521739,102,85,17,46616.666666666664,50000.0,29700.0
88,"Chenango, Delaware & Broome (East) Counties PUMA",134,112,22,43177.611940298506,45748.21428571428,30090.909090909092,12,12,0,120483.33333333333,120483.33333333333,0.0,104,82,22,37211.53846153846,39121.95121951219,30090.909090909092,18,18,0,26111.11111111111,26111.11111111111,0.0
89,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",6720,3971,2749,44310.15089285714,46059.88416016117,41782.61695161877,1228,507,721,65954.31596091205,76011.83431952662,58881.96948682386,4187,2380,1807,40658.565560066876,44053.61344537815,36186.94742667404,1305,1084,221,35658.927203065134,36455.90405904059,31749.773755656108
90,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,2044,1023,1021,43919.65264187867,41510.55718475073,46333.467189030365,705,246,459,56047.94326241135,63145.528455284555,52244.00871459695,1108,562,546,39562.42779783394,37548.57651245552,41635.29304029304,231,215,16,27804.329004329004,27112.558139534885,37100.0
91,Monroe County (Central)--Rochester City (West) PUMA,263,80,183,34514.828897338404,53726.25,26116.39344262295,26,26,0,92000.0,92000.0,0.0,205,54,151,29489.756097560974,35298.148148148146,27412.582781456953,32,0,32,20000.0,0.0,20000.0
92,Erie County (Northwest) PUMA,26,26,0,37800.0,37800.0,0.0,0,0,0,#DIV/0!,0.0,0.0,26,26,0,37800.0,37800.0,0.0,0,0,0,#DIV/0!,0.0,0.0
93,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,12843,9765,3078,33471.62345246438,33706.40655401946,32726.770630279403,1913,1221,692,41421.79822268688,42422.850122850126,39655.491329479766,7434,5688,1746,34638.479956954536,35386.490857946555,32201.660939289806,3496,2856,640,26640.074370709382,26633.89355742297,26667.65625
94,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",185,85,100,32985.62162162162,23812.235294117647,40783.0,85,0,85,41509.41176470588,0.0,41509.41176470588,21,6,15,35333.333333333336,32000.0,36666.666666666664,79,79,0,23190.379746835442,23190.379746835442,0.0
95,Suffolk County (Central)--Islip Town (Northwest) PUMA,10344,6815,3529,40947.28828306265,44349.23110785033,34377.653726268065,1087,690,397,49387.3137074517,52781.463768115944,43488.161209068014,5899,3607,2292,41029.62196982539,44366.86997504852,35777.67888307155,3358,2518,840,38070.577724836214,42013.30420969023,26251.785714285714
96,Rensselaer County--Troy City PUMA,283,210,73,32364.664310954064,34356.19047619047,26635.616438356163,79,61,18,37764.556962025315,43950.81967213115,16800.0,174,119,55,30148.275862068964,30284.03361344538,29854.545454545456,30,30,0,31000.0,31000.0,0.0
97,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",2601,1559,1042,50838.51595540177,55737.331622835154,43509.09788867562,800,442,358,64776.75,69280.31674208144,59216.48044692737,1543,947,596,46802.32015554115,52989.01795142556,36972.11409395973,258,170,88,31758.13953488372,35835.294117647056,23881.81818181818
98,Erie County (West Central)--Buffalo City (West) PUMA,472,246,226,40965.042372881355,40611.78861788618,41349.55752212389,254,186,68,42929.13385826772,42758.06451612903,43397.05882352941,180,60,120,42863.88888888889,33958.333333333336,47316.666666666664,38,0,38,18842.105263157893,0.0,18842.105263157893
99,Suffolk County (Central)--Brookhaven Town (Central) PUMA,4144,2572,1572,44337.942084942086,44664.6967340591,43803.32824427481,566,244,322,60913.074204947,61100.0,60771.42857142857,2435,1487,948,49734.592197125254,53332.750504371215,44090.645569620254,1143,841,302,24633.333333333332,24570.035671819263,24809.60264900662
100,Cayuga & Onondaga (South) Counties PUMA,238,213,25,39757.98319327731,38321.126760563384,52000.0,81,56,25,42696.2962962963,38542.857142857145,52000.0,115,115,0,41982.608695652176,41982.608695652176,0.0,42,42,0,28000.0,28000.0,0.0
101,Sullivan & Ulster (West) Counties PUMA,641,433,208,38541.497659906396,37051.27020785219,41643.75,95,21,74,58631.57894736842,73000.0,54554.05405405405,351,217,134,36994.58689458689,38526.26728110599,34514.17910447761,195,195,0,31538.46153846154,31538.46153846154,0.0
102,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,191,142,49,88545.5497382199,113078.87323943662,17448.979591836734,101,76,25,116584.15841584158,150000.0,15000.0,90,66,24,57080.0,70563.63636363637,20000.0,0,0,0,#DIV/0!,0.0,0.0
103,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1105,480,625,43834.57013574661,48310.416666666664,40397.12,347,144,203,59348.70317002882,63055.555555555555,56719.2118226601,588,229,359,36270.4081632653,42186.89956331878,32496.378830083566,170,107,63,38330.58823529412,41571.96261682243,32825.39682539683
104,Rockland County (North)--New City & Congers PUMA,2249,1398,851,40544.30858159182,41973.66952789699,38196.19271445359,309,191,118,79619.70873786407,99777.43455497382,46991.52542372881,1255,739,516,38669.768924302785,36048.17320703653,42424.34108527132,685,468,217,26351.970802919706,27739.529914529914,23359.447004608293
105,Saratoga County (Outer) PUMA,80,77,3,95036.875,98287.66233766233,11600.0,68,68,0,107737.5,107737.5,0.0,8,5,3,23100.0,30000.0,11600.0,4,4,0,23000.0,23000.0,0.0
106,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5750,3826,1924,35697.90782608696,39183.22530057501,28767.12577962578,518,297,221,53213.12741312741,53616.16161616162,52671.49321266968,3282,1948,1334,33850.05179768434,39942.618069815195,24953.260869565216,1950,1581,369,34155.230769230766,35536.242884250474,28238.211382113823
107,Putnam County PUMA,1576,1158,418,57174.149746192896,59963.09153713299,49447.846889952154,380,162,218,110730.52631578948,179392.59259259258,59706.422018348625,876,735,141,42761.41552511416,45002.448979591834,31079.432624113477,320,261,59,33030.8125,27964.98084291188,55440.67796610169
108,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2768,2266,502,37432.31575144509,37796.601941747576,35787.948207171314,407,275,132,35911.54791154791,32385.454545454544,43257.57575757576,1425,1107,318,38672.87719298246,39702.348690153565,35089.15094339623,936,884,52,36204.91452991453,37093.43891402715,21100.0
109,Orange County (Southeast) PUMA,1376,817,559,81177.39825581395,77923.5006119951,85933.09481216458,442,170,272,130203.61990950226,143135.29411764705,122121.32352941176,809,553,256,58593.695920889986,59872.87522603978,55830.46875,125,94,31,53982.4,66178.72340425532,17000.0
110,Onondaga County (Central)--Syracuse City (Outer) PUMA,311,190,121,80289.38906752411,55674.73684210526,118940.4958677686,186,110,76,112278.49462365592,66818.18181818182,178076.31578947368,94,49,45,27659.574468085106,35551.02040816326,19066.666666666668,31,31,0,47941.93548387097,47941.93548387097,0.0
111,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",2326,1699,627,32407.789337919174,30729.321954090643,36955.98086124402,269,226,43,56465.531598513015,58964.72566371682,43330.232558139534,1176,697,479,35415.63775510204,31898.263988522238,40533.82045929019,881,776,105,21047.10556186152,21456.18556701031,18023.809523809523
112,Monroe County (East) PUMA,271,171,100,62969.741697416976,69188.30409356725,52336.0,155,93,62,71946.45161290323,79856.98924731182,60080.645161290326,116,78,38,50975.0,56467.94871794872,39700.0,0,0,0,#DIV/0!,0.0,0.0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,2185,954,1231,38133.18535469108,41576.05870020964,35465.02843216897,851,323,528,51706.11045828437,55026.93498452012,49674.621212121216,1132,478,654,29462.55300353357,35045.10460251046,25382.339449541283,202,153,49,29542.079207920793,33583.660130718956,16922.448979591838
114,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2192,1490,702,51110.994525547445,51618.523489932886,50033.76068376069,570,300,270,83433.15789473684,83395.0,83475.55555555556,1280,968,312,43830.0,48843.07851239669,28276.602564102563,342,222,120,24491.22807017544,20779.27927927928,31358.333333333332
115,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1663,954,709,50677.39025856885,57063.20754716981,42084.90832157969,379,157,222,87458.31134564643,120733.75796178344,63925.67567567567,1130,643,487,39487.16814159292,45060.34214618974,32128.747433264885,154,154,0,42268.181818181816,42268.181818181816,0.0
116,Wayne & Seneca Counties PUMA,257,150,107,78692.60700389105,95626.66666666667,54953.27102803739,160,103,57,114562.5,128679.61165048544,89052.63157894737,95,45,50,18884.21052631579,22000.0,16080.0,2,2,0,50000.0,50000.0,0.0
117,Schenectady County--Schenectady City PUMA,255,139,116,88477.25490196078,112846.76258992805,59275.862068965514,116,31,85,39152.58620689655,-5300.0,55364.705882352944,119,88,31,143193.27731092437,168977.27272727274,70000.0,20,20,0,49000.0,49000.0,0.0
118,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",1086,682,404,41094.19889502762,41427.85923753666,40530.94059405941,238,72,166,49457.98319327731,75027.77777777778,38367.469879518074,678,440,238,42394.24778761062,42585.90909090909,42039.91596638656,170,170,0,24200.0,24200.0,0.0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",3074,2228,846,79343.51659076122,84388.9631956912,66055.98108747046,1883,1590,293,105238.98566117897,102282.7106918239,121281.56996587031,821,457,364,42741.485992691836,45825.164113785555,38869.945054945056,370,181,189,28773.513513513513,24569.06077348066,32800.0
120,Westchester County (Northeast) PUMA,3300,2191,1109,42809.84848484849,40024.646280237335,48312.44364292155,843,319,524,73894.18742586003,88923.51097178683,64744.65648854962,1124,722,402,42221.88612099644,44910.110803324096,37393.78109452737,1333,1150,183,23647.636909227305,23393.304347826088,25245.90163934426
121,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,2170,1320,850,54922.22119815668,59708.27272727273,47489.76470588235,703,393,310,88094.19630156472,108685.03816793892,61990.32258064516,1147,705,442,41010.02615518744,39761.27659574468,43001.80995475113,320,222,98,31914.0625,36351.35135135135,21862.244897959183
122,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,6599,4192,2407,37881.59569631762,36716.5625,39910.60240963855,1431,685,746,54346.261355695315,58150.07299270073,50853.48525469169,4114,2628,1486,33133.27418570734,31220.079908675798,36516.76985195155,1054,879,175,34061.53700189753,36446.71217292378,22081.14285714286
123,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",877,725,152,54117.058152793616,53559.393103448274,56776.97368421053,259,223,36,76124.32432432432,74489.68609865471,86250.0,528,430,98,47190.643939393936,45142.6976744186,56176.5306122449,90,72,18,31420.0,39000.0,1100.0
124,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1750,1160,590,47720.514285714286,50677.24137931035,41907.28813559322,168,67,101,79785.71428571429,95895.5223880597,69099.0099009901,1137,767,370,46879.15567282322,51752.28161668839,36777.2972972973,445,326,119,37764.7191011236,38854.601226993866,34778.991596638654
125,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,9193,5563,3630,46467.8489067769,50375.29660255258,40479.65840220386,2323,1255,1068,57923.49332759363,65606.94422310757,48894.7191011236,5701,3411,2290,44772.17330292931,48827.810026385225,38731.22270742358,1169,897,272,31973.05389221557,34949.163879598666,22158.45588235294
126,Suffolk County (Northwest)--Huntington Town (South) PUMA,603,321,282,112298.14262023217,129178.44236760125,93083.33333333333,153,34,119,78697.25490196078,75020.0,79747.89915966387,279,148,131,126304.30107526881,210131.0810810811,31599.236641221374,171,139,32,119509.94152046784,56231.65467625899,394375.0
127,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",7418,4337,3081,33840.16985710434,35136.05257090154,32016.007789678675,1849,1005,844,40926.868577609515,43478.388059701494,37888.62559241706,4248,2489,1759,32948.752354048964,34790.55042185617,30342.592382035247,1321,843,478,26787.50946252839,26210.67615658363,27804.81171548117
128,Suffolk County (North Central)--Brookhaven Town (North) PUMA,402,293,109,75881.34328358209,71895.22184300341,86596.33027522935,187,88,99,107417.11229946524,122136.36363636363,94333.33333333333,81,71,10,76172.83950617284,85492.95774647887,10000.0,134,134,0,31696.268656716416,31696.268656716416,0.0
129,NYC-Queens Community District 1--Astoria & Long Island City PUMA,6695,4500,2195,41009.71471247199,43259.46666666667,36397.46697038724,2046,1192,854,54048.543499511245,60002.36577181208,45738.29039812646,3246,2145,1101,33674.25138632163,34392.67132867133,32274.604904632153,1403,1163,240,38966.57163221668,42452.708512467754,22073.333333333332
130,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,2459,1338,1121,55867.66978446523,56744.9177877429,54820.60660124889,426,188,238,90573.23943661971,110430.85106382979,74887.3949579832,1811,1015,796,49180.6736609608,48683.251231527094,49814.94974874372,222,135,87,43820.72072072072,42594.07407407407,45724.137931034486
131,Westchester County (Southeast) PUMA,5776,3843,1933,45615.84141274238,47370.77803799115,42126.8494568029,1166,618,548,84584.56260720412,106135.27508090615,60281.02189781022,2857,1706,1151,37516.10080504025,39153.98593200469,35088.444830582106,1753,1519,234,32896.7484312607,32690.98090849243,34232.47863247863
132,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",2718,1537,1181,59178.25239146431,67159.91541964866,48790.60118543607,720,173,547,60149.291666666664,64501.098265895955,58772.94332723949,1747,1177,570,63364.9685174585,73137.89294817332,43184.73684210526,251,187,64,27252.589641434264,31993.582887700533,13400.0
133,Suffolk County (South Central)--Brookhaven Town (South) PUMA,2262,1601,661,46237.66578249337,50312.05496564647,36369.13767019667,339,102,237,53519.174041297934,65245.098039215685,48472.573839662444,1515,1170,345,45180.46204620462,48584.957264957266,33634.782608695656,408,329,79,44113.23529411765,51824.31610942249,12000.0
134,Onondaga County (Central)--Syracuse City PUMA,800,498,302,33951.25,34167.26907630522,33595.03311258278,345,234,111,38613.333333333336,36694.8717948718,42657.657657657655,391,239,152,31614.833759590794,32923.430962343096,29557.236842105263,64,25,39,23093.75,22400.0,23538.46153846154
