,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
83,Monroe County (North & West) PUMA,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
84,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.027124773960216998,0.0,0.05747126436781609,0.05026656511805026,0.03773584905660377,0.06302843966179862,0.045104510451045104,0.03372681281618887,0.06645569620253164
85,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.0,0.0,0.0,0.294478527607362,0.0,0.3779527559055118,0.08333333333333333,0.0,0.1919191919191919
87,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
88,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
89,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.01927710843373494,0.0,0.04040404040404041,0.018276762402088774,0.035175879396984924,0.0,0.024752475247524754,0.02865329512893983,0.0
90,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.07184466019417475,0.0,0.09866666666666667,0.06340378197997776,0.08155339805825243,0.0390625,0.0,0.0,0.0
91,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,0.0
92,Erie County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
93,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.02225130890052356,0.0,0.05647840531561462,0.027314112291350532,0.018371872030408617,0.046703296703296704,0.0338691159586682,0.040521978021978024,0.0
94,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
95,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.04185351270553064,0.0,0.12844036697247707,0.07158694963573012,0.04582366589327146,0.10258199581297976,0.06503496503496503,0.0625,0.06928838951310862
96,Rensselaer County--Troy City PUMA,0.08196721311475409,0.08196721311475409,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
