,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
70,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.006872852233676976,0.01652892561983471,0.0,0.12050534499514091,0.1582608695652174,0.07268722466960352,0.5517241379310345,0.10344827586206896,1.0
71,Suffolk County (Central)--Islip Town (East) PUMA,0.06702898550724638,0.0,0.14566929133858267,0.09917355371900827,0.10996563573883161,0.08917197452229299,0.0,0.0,0.0
72,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.22913426645930535,0.21275327771156138,0.24174311926605505,0.3597413096200485,0.3355985363303711,0.38542825361512795,0.45348837209302323,0.5987261146496815,0.3315508021390374
73,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.0,#DIV/0!,0.0,0.5882352941176471,0.6666666666666666,0.0,0.7213114754098361,1.0,0.5641025641025641
74,Erie County (West Central)--Buffalo City (East) PUMA,0.37888198757763975,0.2,0.4482758620689655,0.46130952380952384,0.4555984555984556,0.4805194805194805,0.45263157894736844,0.34177215189873417,1.0
75,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.011690647482014389,0.0,0.022608695652173914,0.011475409836065573,0.024096385542168676,0.0,0.026490066225165563,0.0,0.05063291139240506
76,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,0.0,0.0,0.6333333333333333,0.47619047619047616,1.0,0.4375,0.0,1.0
77,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.12242849974912193,0.019846350832266324,0.18853135313531352,0.12745098039215685,0.2708333333333333,0.0,0.0,0.0,0.0
78,Jefferson & Lewis Counties PUMA,0.21875,0.0,0.32558139534883723,0.2126865671641791,0.09090909090909091,0.2297872340425532,1.0,1.0,1.0
79,Fulton & Montgomery Counties PUMA,0.711340206185567,0.8285714285714286,0.6451612903225806,0.1466275659824047,0.08181818181818182,0.1774891774891775,1.0,1.0,1.0
80,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.06585879873551106,0.0550561797752809,0.07539682539682539,0.2026431718061674,0.10784313725490197,0.3443223443223443,0.0,0.0,0.0
81,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.136986301369863,0.16227180527383367,0.10443864229765012,0.46648793565683644,0.36363636363636365,0.6564885496183206,0.7708333333333334,1.0,0.0
82,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.06143344709897611,0.050970873786407765,0.0748829953198128,0.07792207792207792,0.05325443786982249,0.12547528517110265,0.37176470588235294,0.4144486692015209,0.30246913580246915
83,Monroe County (North & West) PUMA,0.11737089201877934,0.38823529411764707,0.04985337243401759,0.12802768166089964,0.0,0.2578397212543554,0.36082474226804123,0.5303030303030303,0.0
84,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.3136094674556213,0.0,0.44537815126050423,0.5426621160409556,0.6071428571428571,0.456,0.0,0.0,#DIV/0!
85,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,0.0,0.49056603773584906,0.6111111111111112,0.42857142857142855,0.0,#DIV/0!,0.0
86,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.11322041605092645,0.10895032802249296,0.11724442481784059,0.23120636466958921,0.24459876543209877,0.22147462853938885,0.5543964232488823,0.5621761658031088,0.543859649122807
87,NYC-Manhattan Community District 8--Upper East Side PUMA,0.06772139687439707,0.06362694300518135,0.0712867713409132,0.14914586070959265,0.0,0.265807962529274,0.3630952380952381,0.6703296703296703,0.0
88,"Chenango, Delaware & Broome (East) Counties PUMA",0.17557251908396945,0.10975609756097561,0.2857142857142857,0.19902912621359223,0.19902912621359223,0.19902912621359223,#DIV/0!,#DIV/0!,#DIV/0!
89,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.10103259769184045,0.07139265962795374,0.12101694915254237,0.14722753346080306,0.1373176094343394,0.15846746769440037,0.17023096663815226,0.12436115843270869,0.21649484536082475
90,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.02748414376321353,0.013669821240799159,0.04144527098831031,0.11049723756906077,0.09098786828422877,0.13261296660117877,0.39853300733496333,0.31666666666666665,0.514792899408284
91,Monroe County (Central)--Rochester City (West) PUMA,0.325,0.325,#DIV/0!,0.310126582278481,1.0,0.1865671641791045,0.19230769230769232,0.2112676056338028,0.0
92,Erie County (Northwest) PUMA,0.1644295302013423,0.24378109452736318,0.0,0.076171875,0.07744107744107744,0.07441860465116279,0.0,0.0,0.0
93,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.16614906832298137,0.2847682119205298,0.06140350877192982,0.12365591397849462,0.30357142857142855,0.046153846153846156,0.0,0.0,0.0
94,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.20982142857142858,0.14606741573033707,0.2518518518518518,0.31654676258992803,0.24242424242424243,0.3835616438356164,0.0,0.0,0.0
95,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.07079646017699115,0.0,0.11428571428571428,0.24489795918367346,0.2163265306122449,0.28061224489795916,0.0,0.0,0.0
96,Rensselaer County--Troy City PUMA,0.2602739726027397,0.2102803738317757,0.33112582781456956,0.21246458923512748,0.1278538812785388,0.35074626865671643,0.3291139240506329,0.2608695652173913,0.42424242424242425
97,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.07048458149779736,0.0,0.17582417582417584,0.018461538461538463,0.0,0.037037037037037035,0.3076923076923077,0.0,0.4
98,Erie County (West Central)--Buffalo City (West) PUMA,0.22093023255813954,0.3170731707317073,0.16165413533834586,0.251953125,0.23255813953488372,0.312,#DIV/0!,#DIV/0!,#DIV/0!
99,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0471841704718417,0.0,0.07434052757793765,0.3616118769883351,0.4660831509846827,0.26337448559670784,0.007142857142857143,0.01060070671378092,0.0
100,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,#DIV/0!
101,Sullivan & Ulster (West) Counties PUMA,0.160828025477707,0.10050251256281408,0.1888111888111888,0.4751203852327448,0.3798219584569733,0.5874125874125874,0.7169811320754716,1.0,0.5161290322580645
102,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,0.0,0.0,0.58,0.6111111111111112,0.5434782608695652,#DIV/0!,#DIV/0!,#DIV/0!
103,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.36,0.0,0.4090909090909091,0.8421052631578947,0.8346456692913385,1.0,1.0,1.0,1.0
104,Rockland County (North)--New City & Congers PUMA,0.18377088305489261,0.13288288288288289,0.24111675126903553,0.15106951871657753,0.11708860759493671,0.17592592592592593,0.0,#DIV/0!,0.0
105,Saratoga County (Outer) PUMA,0.004784688995215311,0.0,0.007692307692307693,0.24864864864864866,0.27835051546391754,0.2159090909090909,0.0,0.0,0.0
106,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.125,0.0,0.21686746987951808,0.19333333333333333,0.0,0.2761904761904762,1.0,1.0,#DIV/0!
107,Putnam County PUMA,0.03305785123966942,0.058333333333333334,0.00819672131147541,0.09923664122137404,0.055891238670694864,0.13607188703465983,0.27586206896551724,0.6285714285714286,0.0
108,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.2081866770955547,0.24104046242774566,0.1811921158869627,0.20475083914278336,0.17895940537449972,0.22598870056497175,0.2217741935483871,0.22753623188405797,0.21454545454545454
109,Orange County (Southeast) PUMA,0.03535353535353535,0.0,0.0660377358490566,0.17869718309859156,0.16310975609756098,0.2,0.5263157894736842,0.5,0.5409836065573771
110,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.08691756272401434,0.08333333333333333,0.08950617283950617,0.06792452830188679,0.0,0.1288782816229117,0.4027777777777778,0.4461538461538462,0.3670886075949367
111,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.12061711079943899,0.1162079510703364,0.12435233160621761,0.5488958990536278,0.6276881720430108,0.43702290076335876,0.4890829694323144,0.5905882352941176,0.3244274809160305
112,Monroe County (East) PUMA,0.2536231884057971,0.22666666666666666,0.30033003300330036,0.1512513601741023,0.11538461538461539,0.1696869851729819,0.5704697986577181,0.7870370370370371,0.0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,0.1320754716981132,0.06812933025404157,0.19479048697621745,0.041666666666666664,0.06832298136645963,0.0,0.5433070866141733,0.5433070866141733,#DIV/0!
114,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.03727865796831314,0.052742616033755275,0.025041736227045076,0.25251396648044694,0.21763085399449036,0.27631578947368424,0.0,0.0,0.0
115,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.125,0.1044776119402985,0.1509433962264151,0.02575107296137339,0.0,0.043478260869565216,0.17679558011049723,0.14130434782608695,0.21348314606741572
116,Wayne & Seneca Counties PUMA,0.22641509433962265,0.21333333333333335,0.23809523809523808,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
117,Schenectady County--Schenectady City PUMA,0.15752461322081576,0.12195121951219512,0.2059800664451827,0.4498977505112474,0.4268292682926829,0.4968944099378882,0.8846153846153846,0.0,0.9452054794520548
118,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.3846846846846847,0.4645030425963489,0.3209076175040519,0.4429065743944637,0.3580645161290323,0.5410447761194029,0.0,0.0,0.0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.12327935222672065,0.11067615658362989,0.13990610328638498,0.17543859649122806,0.14936708860759493,0.19782608695652174,0.43548387096774194,0.0,0.7714285714285715
120,Westchester County (Northeast) PUMA,0.05719921104536489,0.11139564660691421,0.0,0.18518518518518517,0.13675213675213677,0.22453703703703703,0.1864406779661017,0.0,0.5945945945945946
121,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.02152317880794702,0.04659498207885305,0.0,0.05327868852459016,0.0,0.125,0.7083333333333334,1.0,0.5333333333333333
122,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.07694826457105436,0.05305039787798409,0.10025873221216042,0.12456917774495323,0.11447811447811448,0.1387900355871886,0.2647058823529412,0.608,0.06511627906976744
123,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.08815816017752673,0.06929212362911266,0.10098271772280583,0.08001798156889188,0.05125051250512505,0.11492537313432835,0.13453815261044177,0.11228070175438597,0.1643192488262911
124,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.047987616099071206,0.0,0.08882521489971347,0.059322033898305086,0.08481262327416174,0.029748283752860413,0.06168831168831169,0.09547738693467336,0.0
125,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.17221297836938437,0.20067453625632378,0.1444991789819376,0.19990224828934505,0.18231441048034935,0.21415929203539824,0.1557377049180328,0.17333333333333334,0.1276595744680851
126,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.08614864864864864,0.0,0.1717171717171717,0.37370753323485967,0.32228915662650603,0.42318840579710143,0.1497005988023952,0.24752475247524752,0.0
127,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.0707070707070707,0.0,0.09090909090909091,0.24757281553398058,0.2631578947368421,0.2037037037037037,0.1977401129943503,0.17857142857142858,0.21505376344086022
128,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.035748792270531404,0.044802867383512544,0.025157232704402517,0.24663677130044842,0.16279069767441862,0.29927007299270075,0.13402061855670103,0.2653061224489796,0.0
129,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.1590871231051141,0.12223858615611193,0.18953452996653483,0.19905367922989067,0.19176319176319176,0.20655412115193644,0.22883487007544007,0.28414442700156983,0.16546762589928057
130,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.049886621315192746,0.0,0.11,0.039378238341968914,0.031446540880503145,0.0471311475409836,0.553763440860215,1.0,0.2782608695652174
131,Westchester County (Southeast) PUMA,0.07091172214182344,0.029891304347826088,0.11764705882352941,0.1848030018761726,0.0,0.2842712842712843,0.1937046004842615,0.1673469387755102,0.23214285714285715
132,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.05343511450381679,0.0,0.09824561403508772,0.045931758530183726,0.0,0.0948509485094851,0.18032786885245902,0.3826086956521739,0.0
133,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,0.10382513661202186,0.05116279069767442,0.17880794701986755,0.5362318840579711,0.43902439024390244,0.6785714285714286
134,Onondaga County (Central)--Syracuse City PUMA,0.15606936416184972,0.20875420875420875,0.08558558558558559,0.26525198938992045,0.36774193548387096,0.19369369369369369,0.5209302325581395,0.4857142857142857,0.5545454545454546
135,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.11699779249448124,0.0,0.20866141732283464,0.07271010387157696,0.0,0.1346153846153846,0.06624605678233439,0.0,0.12804878048780488
136,Suffolk County (Southwest)--Islip Town (South) PUMA,0.1206896551724138,0.11594202898550725,0.1276595744680851,0.11242603550295859,0.12429378531073447,0.09937888198757763,0.40828402366863903,0.5545454545454546,0.13559322033898305
