,puma,ENG_prof_mf_t,ENG_prof_m,ENG_prof_f,NO_ENG_prof_mf_t,NO_ENG_prof_m,NO_ENG_prof_f
38,Westchester County (Southwest)--Yonkers City PUMA,68.6799905671501,70.2899000558694,67.22424922817851,31.3200094328499,29.710099944130608,32.7757507718215
39,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",89.09955423476968,92.47924080664293,85.70577724836212,10.900445765230312,7.520759193357058,14.29422275163788
40,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,74.80542223375276,82.69883695730694,68.37521332313305,25.194577766247246,17.30116304269306,31.624786676866947
41,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,67.37508222005489,74.5419829976815,60.23900054318305,32.624917779945115,25.4580170023185,39.76099945681695
42,Erie County (West Central)--Buffalo City (West) PUMA,60.68937768240343,55.3076923076923,66.59167604049495,39.31062231759657,44.69230769230769,33.40832395950506
43,Fulton & Montgomery Counties PUMA,91.26637554585153,100.0,78.45601436265709,8.73362445414847,0.0,21.543985637342907
44,Westchester County (Central)--White Plains City PUMA,72.37091425864519,73.80264083131495,70.90880076597782,27.629085741354807,26.197359168685054,29.09119923402218
45,St. Lawrence County PUMA,76.44787644787645,57.26072607260726,88.71308016877637,23.552123552123554,42.73927392739274,11.286919831223628
46,Saratoga County (South & Central) PUMA,96.64461247637051,96.31546894031669,96.99738903394255,3.35538752362949,3.684531059683313,3.0026109660574414
47,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,89.08375676118669,89.07749077490776,89.08876437629017,10.91624323881331,10.922509225092252,10.91123562370982
48,Suffolk County (North Central)--Brookhaven Town (North) PUMA,87.87929033327806,76.49110568538542,98.19848293299621,12.120709666721936,23.50889431461458,1.8015170670037928
49,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,24.68553459119497,43.953934740882914,11.318242343541945,75.31446540880503,56.046065259117086,88.68175765645806
50,Suffolk County (Central)--Islip Town (East) PUMA,95.4574332909784,96.125,94.76744186046511,4.542566709021601,3.875,5.232558139534884
51,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",86.43111018189421,92.53121998078771,81.72898926323585,13.568889818105792,7.4687800192122955,18.27101073676416
52,Westchester County (Northeast) PUMA,81.03323699421965,78.85371404924477,82.72158999839718,18.966763005780347,21.146285950755225,17.278410001602822
53,Chautauqua County PUMA,96.4080459770115,92.51497005988024,100.0,3.5919540229885056,7.48502994011976,0.0
54,Erie County (West Central)--Buffalo City (East) PUMA,60.99278598419787,76.57583264519681,35.1301964367291,39.00721401580213,23.424167354803195,64.8698035632709
55,Cayuga & Onondaga (South) Counties PUMA,80.94924192485168,81.45933014354067,80.32305433186491,19.05075807514832,18.54066985645933,19.676945668135097
56,Oneida County (Central)--Greater Utica & Rome Cities PUMA,77.22083288028705,78.2906884726985,76.47058823529412,22.77916711971295,21.7093115273015,23.52941176470588
57,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,91.01402688486266,98.17663817663818,83.4733053389322,8.985973115137346,1.8233618233618232,16.526694661067786
58,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",91.59281578636418,92.28742865505635,91.12256019023086,8.407184213635826,7.7125713449436555,8.877439809769147
59,NYC-Manhattan Community District 11--East Harlem PUMA,57.43001656928578,52.62348178137651,63.038548752834465,42.569983430714224,47.37651821862348,36.961451247165535
60,Schenectady County--Schenectady City PUMA,74.43988639949511,89.10806174957119,65.90114827758362,25.56011360050489,10.891938250428817,34.09885172241637
61,"Clinton, Franklin, Essex & Hamilton Counties PUMA",64.31637032495402,46.5564738292011,100.0,35.683629675045985,53.4435261707989,0.0
62,Onondaga County (Central)--Syracuse City (Outer) PUMA,65.16229435304581,68.32267584849976,62.55578093306288,34.837705646954205,31.677324151500247,37.444219066937116
63,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",58.9116769318687,55.68716892289582,61.35932089802301,41.08832306813131,44.31283107710418,38.64067910197699
64,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",84.01394756252934,83.51093662366797,84.47500321295463,15.986052437470663,16.489063376332027,15.524996787045367
65,Onondaga County (North) PUMA,86.05998636673483,77.59562841530054,91.12200435729847,13.940013633265167,22.404371584699454,8.877995642701524
66,Ulster County (East) PUMA,85.01160092807424,74.79156449239824,94.18758256274768,14.988399071925754,25.208435507601767,5.812417437252312
67,Oswego County PUMA,100.0,100.0,100.0,0.0,0.0,0.0
68,Niagara County (North & East) PUMA,80.86734693877551,78.4375,82.54310344827587,19.132653061224488,21.5625,17.45689655172414
69,Broome (Outer West) & Tioga Counties PUMA,86.64835164835165,76.56702025072323,100.0,13.351648351648352,23.43297974927676,0.0
70,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",44.02286348028238,49.05362063513575,39.52323232323232,55.97713651971762,50.946379364864256,60.47676767676767
71,Suffolk County (Southwest)--Islip Town (South) PUMA,82.72636567722624,88.6090310869072,75.54693990584326,17.27363432277376,11.390968913092808,24.453060094156744
72,Erie County (Central) PUMA,68.21561338289963,85.39094650205762,54.067796610169495,31.784386617100374,14.609053497942387,45.932203389830505
73,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",61.16054343666284,57.00293829578844,65.12997942771648,38.83945656333716,42.99706170421156,34.87002057228352
74,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,100.0,100.0,100.0,0.0,0.0,0.0
75,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,75.74550128534703,88.20265379975875,61.54057771664374,24.254498714652957,11.797346200241254,38.45942228335626
76,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",85.74437767176755,86.32895158704713,85.19805836879007,14.25562232823245,13.671048412952869,14.801941631209925
77,Cattaraugus & Allegany Counties PUMA,88.24289405684755,84.67741935483872,89.92395437262357,11.757105943152455,15.32258064516129,10.076045627376425
78,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",42.22491419341813,45.750801628271894,39.410387205692814,57.77508580658187,54.2491983717281,60.58961279430719
79,Jefferson & Lewis Counties PUMA,92.94670846394985,83.72827804107425,97.50195160031225,7.053291536050156,16.27172195892575,2.498048399687744
80,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",77.6906552094522,84.00891771382246,70.56672760511883,22.309344790547797,15.991082286177544,29.433272394881172
81,NYC-Queens Community District 1--Astoria & Long Island City PUMA,82.31239092495638,83.96922090413594,80.93691775352674,17.687609075043632,16.03077909586406,19.06308224647325
82,Saratoga County (Outer) PUMA,95.55555555555556,100.0,91.04477611940298,4.444444444444445,0.0,8.955223880597014
83,Dutchess County (Southwest) PUMA,90.10122801194822,86.82598039215686,93.97175959449675,9.898771988051775,13.174019607843137,6.028240405503259
84,Erie County (Northwest) PUMA,85.38657604078165,100.0,69.17562724014337,14.613423959218352,0.0,30.824372759856633
85,Genesee & Orleans Counties PUMA,66.08419380460683,90.50064184852374,26.458333333333332,33.915806195393166,9.499358151476251,73.54166666666667
86,Erie County (Northeast) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
87,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",68.43970925022404,70.44555037423098,66.36702299967607,31.560290749775966,29.554449625769035,33.63297700032394
88,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,74.53505007153076,79.7747942832395,69.85294117647058,25.464949928469245,20.225205716760502,30.14705882352941
89,Nassau County (West Central)--Hempstead Town (West Central) PUMA,85.96442078722511,97.67825044937088,75.6774533017627,14.035579212774898,2.3217495506291193,24.322546698237307
90,Suffolk County (South Central)--Brookhaven Town (South) PUMA,56.041923551171394,51.16728385123168,61.92883531013027,43.958076448828606,48.83271614876831,38.071164689869725
91,Orange County (Northeast)--Greater Newburgh City PUMA,66.75080089311717,60.10743061772605,74.61832061068702,33.24919910688283,39.89256938227395,25.38167938931298
92,Sullivan & Ulster (West) Counties PUMA,77.53749564004185,70.92966060009837,81.16725209402864,22.462504359958142,29.070339399901624,18.83274790597136
93,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",61.87148825817606,65.7861353630326,58.21903502053889,38.12851174182394,34.213864636967386,41.78096497946112
94,Wayne & Seneca Counties PUMA,90.70316186880603,89.55539872971066,93.01994301994301,9.296838131193958,10.444601270289343,6.98005698005698
95,Albany County (East Central)--Albany City PUMA,67.22213728787648,73.69402985074626,60.962406015037594,32.77786271212353,26.30597014925373,39.037593984962406
96,Nassau County (Northwest)--North Hempstead Town (North) PUMA,87.96313710739139,95.60330108138874,81.94553401322425,12.036862892608614,4.3966989186112695,18.054465986775746
97,Rensselaer County--Troy City PUMA,74.05988857938719,72.28514323784144,76.00291757840992,25.940111420612816,27.71485676215856,23.99708242159008
98,Tompkins County PUMA,89.40548780487805,90.15723270440252,88.69822485207101,10.59451219512195,9.842767295597485,11.301775147928995
99,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,74.76936149550862,81.41797961075069,67.45283018867924,25.23063850449138,18.582020389249305,32.54716981132076
100,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,48.754545979333834,49.36207145956893,48.149854580009794,51.24545402066617,50.637928540431076,51.85014541999021
101,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,52.25362533293874,56.9633112736561,47.35571118087418,47.74637466706126,43.0366887263439,52.64428881912582
102,Columbia & Greene Counties PUMA,71.50910667823071,64.38267614738203,86.03425559947298,28.490893321769295,35.61732385261797,13.965744400527008
103,Madison & Cortland Counties PUMA,100.0,100.0,100.0,0.0,0.0,0.0
104,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,85.47923739879865,79.3688393061817,89.22054832974642,14.520762601201358,20.63116069381829,10.779451670253579
105,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,71.36168252993552,77.33952049497293,65.47310681090964,28.63831747006448,22.66047950502707,34.52689318909036
106,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",46.390151685646124,48.89355112642989,44.3374974400983,53.60984831435387,51.10644887357011,55.6625025599017
107,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,77.91423195008417,72.38599723629665,82.08514335360556,22.085768049915817,27.61400276370336,17.91485664639444
108,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",97.0679012345679,100.0,90.5,2.9320987654320985,0.0,9.5
109,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,90.57450628366249,100.0,79.65116279069767,9.425493716337522,0.0,20.348837209302324
110,Livingston & Wyoming Counties PUMA,41.2568306010929,48.01762114537445,30.215827338129497,58.7431693989071,51.98237885462555,69.7841726618705
111,Putnam County PUMA,60.4424446944132,60.14954306286347,60.68337129840546,39.5575553055868,39.85045693713653,39.31662870159453
112,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",82.6510574018127,80.46887375257405,84.63981521582214,17.34894259818731,19.53112624742595,15.360184784177855
113,Suffolk County (Northwest)--Huntington Town (North) PUMA,78.10546183791436,83.11770943796395,71.82349813928761,21.894538162085645,16.882290562036058,28.17650186071239
114,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",77.87433155080214,91.36397331356561,66.79853925745587,22.12566844919786,8.636026686434397,33.20146074254413
115,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,41.68128940014298,49.10564357158502,35.72641564677637,58.31871059985703,50.89435642841498,64.27358435322364
116,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,81.61080357685991,83.48214285714286,79.48851096975204,18.389196423140096,16.517857142857142,20.511489030247958
117,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,77.73179143842565,76.0090227986788,79.48005232177894,22.268208561574358,23.990977201321193,20.519947678221058
118,Orange County (Northwest) PUMA,78.69314699031507,72.33508903937798,84.77218225419664,21.306853009684936,27.66491096062202,15.227817745803357
119,Nassau County (Central)--Hempstead Town (East Central) PUMA,94.21518054532056,96.23948540326572,93.01438215438802,5.78481945467944,3.76051459673429,6.9856178456119755
120,Monroe County (North & West) PUMA,84.78873239436619,90.40902679830748,79.18424753867792,15.211267605633802,9.590973201692526,20.81575246132208
121,Suffolk County (Northwest)--Smithtown Town PUMA,87.65649022622448,87.5239923224568,87.76832725799919,12.343509773775532,12.476007677543185,12.23167274200081
122,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,80.92731322129985,80.17140631086872,81.74536256323778,19.07268677870014,19.82859368913128,18.254637436762224
123,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",68.93280981162042,75.15505936558569,62.762498901678235,31.067190188379584,24.84494063441432,37.237501098321765
124,Suffolk County (Central)--Brookhaven Town (Central) PUMA,78.26775591863955,79.81272813839072,76.55838454784899,21.732244081360452,20.18727186160927,23.44161545215101
125,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,71.8388043768348,70.708446866485,73.01207440443815,28.1611956231652,29.291553133514984,26.98792559556184
126,Erie County (South) PUMA,83.45642540620383,78.14634146341464,100.0,16.54357459379616,21.853658536585368,0.0
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",67.64553382041008,66.39755833415379,68.79182492313257,32.35446617958991,33.602441665846214,31.208175076867427
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",74.28789906327663,76.7504118616145,72.15483410631465,25.71210093672338,23.2495881383855,27.845165893685337
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",82.676887831527,86.97063369397218,76.98298831727813,17.323112168472992,13.02936630602782,23.01701168272187
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,73.15331688952357,78.4377838328792,68.34449128027109,26.846683110476437,21.5622161671208,31.655508719728903
131,Monroe County (Central)--Greece & Gates Towns PUMA,56.91514299109236,57.494407158836694,56.27769571639586,43.08485700890764,42.505592841163306,43.72230428360414
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",50.547204641350206,49.10123644927788,51.86012138746502,49.45279535864979,50.89876355072212,48.139878612534986
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",67.8861630574239,68.15007644312219,67.65170147938768,32.11383694257611,31.849923556877812,32.34829852061231
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",56.742067785521975,60.92265943012212,53.632853632853625,43.257932214478025,39.07734056987788,46.36714636714637
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,65.2494635193133,58.65358408285637,71.6398204383417,34.7505364806867,41.34641591714364,28.360179561658306
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,52.98227075261243,52.1347752703632,53.7324995849704,47.01772924738758,47.86522472963681,46.2675004150296
137,NYC-Manhattan Community District 8--Upper East Side PUMA,96.21376969274958,97.97928340974698,94.35714285714286,3.7862303072504133,2.020716590253014,5.642857142857142
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,37.66855962829117,40.39338654503991,34.8653064644518,62.33144037170882,59.60661345496009,65.13469353554821
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",44.52371152878767,56.104431812465414,34.873192202892476,55.47628847121233,43.895568187534586,65.12680779710752
140,Monroe County (East) PUMA,90.12165450121654,100.0,85.02397639247509,9.878345498783455,0.0,14.9760236075249
141,Suffolk County (East) PUMA,71.18434093161547,66.27341100132725,77.43570489956824,28.81565906838454,33.72658899867276,22.564295100431764
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",69.24711527476293,68.76941780359314,69.73928372610874,30.752884725237063,31.230582196406864,30.26071627389126
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",55.96826731112745,61.80928832509138,50.38532675709001,44.031732688872545,38.19071167490862,49.61467324290999
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,68.72728432060192,77.65359753519,58.75244717477891,31.272715679398072,22.34640246481,41.24755282522109
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,92.12739998715726,100.0,86.70281995661605,7.872600012842741,0.0,13.29718004338395
146,Capital Region,82.04731236066387,82.59078335589429,81.44397255798759,17.95268763933614,17.4092166441057,18.556027442012414
147,Central NY,71.52046480261451,72.5679827056548,70.64263920671243,28.479535197385488,27.432017294345208,29.35736079328757
148,Finger Lakes,68.7072909019032,76.72606428694208,60.91531651912477,31.2927090980968,23.273935713057927,39.084683480875235
149,Long Island,75.58110072412552,79.04699608199117,72.12226981155955,24.418899275874484,20.953003918008825,27.877730188440452
150,Mid-Hudson,75.04422145443124,75.0008553441905,75.08476473786905,24.955778545568762,24.999144655809495,24.915235262130953
151,Mohawk Valley,80.57735011102886,82.731999369781,78.6681558006422,19.422649888971133,17.268000630219003,21.33184419935781
152,New York City,62.98690799563907,65.78388106623785,60.41502017905657,37.01309200436092,34.216118933762154,39.58497982094343
153,North Country,78.76054128260444,59.450171821305844,94.98376037531577,21.239458717395568,40.549828178694156,5.016239624684229
154,Southern Tier,88.2817949314113,87.18637992831542,89.46350894151765,11.7182050685887,12.813620071684587,10.536491058482358
155,Western NY,74.50130095403296,79.49326999208233,68.45637583892618,25.498699045967044,20.506730007917657,31.543624161073826
