,puma,ENG_prof_mf_t,ENG_prof_m,ENG_prof_f,NO_ENG_prof_mf_t,NO_ENG_prof_m,NO_ENG_prof_f
42,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,99.35979513444302,98.82352941176471,100.0,0.6402048655569782,1.1764705882352942,0.0
43,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",100.0,100.0,100.0,0.0,0.0,0.0
44,Erie County (South) PUMA,99.5049504950495,99.44903581267218,100.0,0.49504950495049505,0.5509641873278237,0.0
45,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,94.36678489463802,96.43605870020964,92.3172757475083,5.6332151053619866,3.563941299790356,7.6827242524916945
46,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",91.46951774340309,87.22058203289751,96.44444444444444,8.530482256596907,12.779417967102487,3.5555555555555554
47,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,91.84252527043803,95.41073887104177,89.59537572254335,8.15747472956198,4.5892611289582375,10.404624277456648
48,Dutchess County (North & East) PUMA,97.58771929824562,95.83858764186634,100.0,2.4122807017543857,4.16141235813367,0.0
49,Oneida County (Central)--Greater Utica & Rome Cities PUMA,91.6737830913749,96.41768292682927,85.63106796116506,8.326216908625108,3.5823170731707314,14.36893203883495
50,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,94.28260606793182,93.86416861826697,94.72895328503623,5.717393932068174,6.135831381733021,5.271046714963777
51,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",88.15071418402695,86.55640373197625,89.44248775878361,11.849285815973046,13.44359626802375,10.55751224121639
52,Warren & Washington Counties PUMA,93.24324324324324,95.80712788259959,82.6086956521739,6.756756756756757,4.1928721174004195,17.391304347826086
53,Oswego County PUMA,94.65020576131687,100.0,86.86868686868688,5.349794238683128,0.0,13.131313131313133
54,Erie County (Northeast) PUMA,75.18382352941177,74.54545454545455,76.72955974842768,24.816176470588236,25.454545454545453,23.270440251572328
55,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,97.22222222222221,94.44444444444444,100.0,2.7777777777777777,5.555555555555555,0.0
56,Saratoga County (South & Central) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
57,Columbia & Greene Counties PUMA,91.12734864300627,84.87544483985765,100.0,8.872651356993737,15.12455516014235,0.0
58,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",98.31097863884749,98.86055344546935,97.8469995419148,1.689021361152509,1.1394465545306565,2.153000458085204
59,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,97.53877275792313,95.68034557235421,99.17564996829424,2.461227242076871,4.319654427645788,0.8243500317057704
60,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,96.7923967923968,96.19289340101524,97.31993299832496,3.2076032076032073,3.807106598984772,2.680067001675042
61,Erie County (North Central) PUMA,89.07407407407408,81.05263157894737,93.42857142857143,10.925925925925926,18.947368421052634,6.571428571428571
62,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,94.6076458752515,93.86189258312021,95.09121061359868,5.392354124748491,6.138107416879795,4.908789386401327
63,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,98.21132825438887,97.05426356589147,99.07460960092538,1.7886717456111294,2.945736434108527,0.9253903990746095
64,Madison & Cortland Counties PUMA,88.81789137380191,92.17877094972067,84.32835820895522,11.182108626198083,7.82122905027933,15.671641791044777
65,Westchester County (Northwest) PUMA,89.66701902748414,87.90078644888082,91.03707179727827,10.332980972515857,12.099213551119178,8.962928202721727
66,NYC-Brooklyn Community District 4--Bushwick PUMA,93.97228129353964,94.91827156497816,93.18852239206221,6.027718706460365,5.081728435021848,6.8114776079377855
67,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",99.09747292418773,100.0,98.46153846153847,0.9025270758122743,0.0,1.5384615384615385
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",97.1320988291123,97.4892189746047,96.71581769436997,2.8679011708877082,2.5107810253953042,3.284182305630027
69,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,89.20215956808639,88.26121794871796,90.13972055888223,10.797840431913617,11.738782051282051,9.860279441117765
70,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",93.81192746307721,97.38134206219313,90.80895008605852,6.18807253692279,2.618657937806874,9.19104991394148
71,Suffolk County (Central)--Islip Town (East) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
72,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,88.34160170092133,85.55363321799308,90.27611044417768,11.658398299078668,14.446366782006919,9.723889555822328
73,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",87.78486055776892,84.43055284235203,90.09554568698694,12.215139442231076,15.569447157647978,9.904454313013053
74,Erie County (West Central)--Buffalo City (East) PUMA,77.63232783153103,84.84419263456091,72.78782112274025,22.36767216846898,15.155807365439095,27.212178877259753
75,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,93.51535836177474,93.54430379746836,93.48148148148148,6.484641638225256,6.455696202531645,6.518518518518518
76,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,93.48441926345609,95.18072289156626,91.97860962566845,6.515580736543909,4.819277108433735,8.02139037433155
77,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",90.20442930153322,94.10729991204924,86.54004954582989,9.795570698466781,5.892700087950748,13.459950454170109
78,Jefferson & Lewis Counties PUMA,93.70860927152319,95.24663677130046,89.36708860759494,6.291390728476822,4.753363228699552,10.632911392405063
79,Fulton & Montgomery Counties PUMA,84.14491624464355,82.58164852255054,85.71428571428571,15.855083755356446,17.418351477449455,14.285714285714285
80,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",95.75233981281498,97.33773377337734,94.36075704905369,4.2476601871850255,2.662266226622662,5.639242950946311
81,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,90.40319893368877,90.5940594059406,90.23314429741652,9.59680106631123,9.405940594059405,9.766855702583491
82,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,97.3374613003096,99.03784477228993,94.9970570924073,2.6625386996904026,0.9621552277100706,5.002942907592701
83,Monroe County (North & West) PUMA,97.27626459143968,100.0,95.37444933920705,2.7237354085603114,0.0,4.6255506607929515
84,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,93.90748401654757,95.01627339300244,92.95454545454545,6.092515983452426,4.98372660699756,7.045454545454545
85,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",96.65271966527197,94.32624113475178,100.0,3.3472803347280333,5.673758865248227,0.0
86,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,93.1021763187016,85.24590163934425,98.45009299442033,6.897823681298414,14.754098360655737,1.5499070055796653
87,NYC-Manhattan Community District 8--Upper East Side PUMA,95.46827794561933,93.20987654320987,97.2462203023758,4.531722054380665,6.790123456790123,2.75377969762419
88,"Chenango, Delaware & Broome (East) Counties PUMA",90.4,82.84023668639054,96.60194174757282,9.6,17.159763313609467,3.3980582524271843
89,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",96.89839572192514,97.47551686615887,96.34069400630915,3.1016042780748663,2.5244831338411315,3.659305993690852
90,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,91.41414141414141,89.26282051282051,92.9732868757259,8.585858585858585,10.737179487179487,7.0267131242741
91,Monroe County (Central)--Rochester City (West) PUMA,86.46684831970936,90.49909801563439,82.3780487804878,13.533151680290645,9.500901984365605,17.621951219512194
92,Erie County (Northwest) PUMA,88.04347826086956,100.0,84.61538461538461,11.956521739130435,0.0,15.384615384615385
93,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,89.68481375358166,91.83811129848229,87.24704085528828,10.315186246418339,8.161888701517707,12.752959144711722
94,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",92.82051282051282,89.83050847457628,97.40259740259741,7.179487179487179,10.16949152542373,2.5974025974025974
95,Suffolk County (Central)--Islip Town (Northwest) PUMA,91.98141486810552,90.50903119868637,93.21753515301903,8.018585131894485,9.49096880131363,6.782464846980976
96,Rensselaer County--Troy City PUMA,91.15511551155116,87.77633289986996,94.63806970509383,8.844884488448844,12.22366710013004,5.361930294906166
97,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",97.83677482792527,98.60664523043944,97.1843778383288,2.1632251720747298,1.3933547695605575,2.815622161671208
98,Erie County (West Central)--Buffalo City (West) PUMA,80.06519967400163,82.82865583456426,77.88152903414066,19.93480032599837,17.171344165435745,22.118470965859352
99,Suffolk County (Central)--Brookhaven Town (Central) PUMA,89.85552763819096,98.03536345776031,82.31744115872058,10.144472361809045,1.9646365422396856,17.68255884127942
100,Cayuga & Onondaga (South) Counties PUMA,86.1878453038674,74.48979591836735,100.0,13.812154696132598,25.510204081632654,0.0
101,Sullivan & Ulster (West) Counties PUMA,91.94630872483222,89.34753661784288,95.73229873908826,8.053691275167784,10.652463382157123,4.267701260911736
102,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,100.0,100.0,100.0,0.0,0.0,0.0
103,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",94.85714285714286,96.17737003058105,93.91965255157437,5.142857142857142,3.82262996941896,6.080347448425624
104,Rockland County (North)--New City & Congers PUMA,94.86838606753523,95.95435684647303,93.72613202400436,5.13161393246477,4.045643153526971,6.2738679759956355
105,Saratoga County (Outer) PUMA,92.15291750503019,82.96943231441048,100.0,7.847082494969819,17.03056768558952,0.0
106,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,89.91331757289204,88.671875,91.35872654917567,10.08668242710796,11.328125,8.64127345082433
107,Putnam County PUMA,99.16559691912708,100.0,98.44124700239809,0.8344030808729139,0.0,1.5587529976019185
108,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,93.95222255820985,96.6643975493533,91.78454842219804,6.047777441790142,3.3356024506466984,8.215451577801959
109,Orange County (Southeast) PUMA,98.61016949152543,97.48322147651007,99.37428896473264,1.3898305084745761,2.5167785234899327,0.6257110352673493
110,Onondaga County (Central)--Syracuse City (Outer) PUMA,95.8981612446959,93.77162629757785,97.36842105263158,4.101838755304102,6.228373702422145,2.631578947368421
111,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",97.68732654949122,95.0,100.0,2.3126734505087883,5.0,0.0
112,Monroe County (East) PUMA,91.79292929292929,93.43065693430657,90.54505005561735,8.207070707070708,6.569343065693431,9.454949944382648
113,NYC-Manhattan Community District 10--Central Harlem PUMA,95.71663920922569,97.43499648629655,94.44009397024276,4.2833607907743,2.5650035137034433,5.559906029757244
114,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,93.15619967793882,89.30817610062893,100.0,6.843800322061192,10.69182389937107,0.0
115,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,97.66407119021135,100.0,95.91439688715954,2.3359288097886544,0.0,4.085603112840467
116,Wayne & Seneca Counties PUMA,94.58646616541353,94.14519906323186,95.37815126050421,5.413533834586466,5.85480093676815,4.621848739495799
117,Schenectady County--Schenectady City PUMA,78.85482416591523,74.88335925349922,84.33476394849787,21.14517583408476,25.116640746500778,15.665236051502147
118,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",94.3874058863792,95.55302166476625,92.63698630136986,5.6125941136208075,4.4469783352337515,7.363013698630137
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",97.26695949243533,97.98387096774194,96.40943193997856,2.7330405075646658,2.0161290322580645,3.590568060021436
120,Westchester County (Northeast) PUMA,97.8021978021978,100.0,96.10778443113772,2.197802197802198,0.0,3.8922155688622757
121,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,92.45020842982863,90.4635761589404,93.51851851851852,7.549791570171376,9.536423841059603,6.481481481481481
122,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,95.53551296505073,96.4349376114082,94.61433135554542,4.464487034949268,3.5650623885918007,5.3856686444545865
123,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",98.02498992341798,97.03389830508475,98.923904688701,1.9750100765820233,2.9661016949152543,1.0760953112990008
124,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,98.32134292565947,95.99427753934192,100.0,1.6786570743405276,4.005722460658083,0.0
125,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,96.42153303599211,96.30266552020636,96.5323712166767,3.578466964007883,3.697334479793637,3.4676287833233115
126,Suffolk County (Northwest)--Huntington Town (South) PUMA,95.56962025316456,100.0,91.91685912240185,4.430379746835443,0.0,8.083140877598153
127,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",90.99550721210689,90.3086624626618,91.50834297042789,9.004492787893119,9.691337537338201,8.491657029572112
128,Suffolk County (North Central)--Brookhaven Town (North) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
129,NYC-Queens Community District 1--Astoria & Long Island City PUMA,92.55415162454874,95.94512195121952,89.25178147268409,7.445848375451264,4.054878048780488,10.748218527315915
130,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,94.80576167612396,93.49955476402492,96.06164383561644,5.194238323876037,6.500445235975066,3.9383561643835616
131,Westchester County (Southeast) PUMA,96.0808328230251,95.70267131242741,96.50259067357513,3.919167176974893,4.29732868757259,3.4974093264248705
132,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",94.63077040079094,92.4132364810331,96.60626977279264,5.369229599209065,7.586763518966909,3.393730227207363
133,Suffolk County (South Central)--Brookhaven Town (South) PUMA,91.62689804772234,90.75342465753424,92.16235129461163,8.373101952277658,9.246575342465754,7.837648705388384
134,Onondaga County (Central)--Syracuse City PUMA,80.6813627254509,80.2570093457944,80.90298962782184,19.318637274549097,19.74299065420561,19.097010372178158
135,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,84.26239605789961,83.02624232272473,85.78296703296702,15.737603942100401,16.973757677275263,14.217032967032967
136,Suffolk County (Southwest)--Islip Town (South) PUMA,99.04426559356136,100.0,97.8865406006674,0.9557344064386318,0.0,2.1134593993325916
137,Niagara County (North & East) PUMA,87.46594005449592,82.01058201058201,93.25842696629213,12.534059945504087,17.989417989417987,6.741573033707865
138,NYC-Manhattan Community District 11--East Harlem PUMA,93.30306469920545,92.91143715750397,93.59618946811325,6.696935300794552,7.088562842496023,6.403810531886743
139,Broome (Outer West) & Tioga Counties PUMA,100.0,100.0,100.0,0.0,0.0,0.0
140,Albany County (East Central)--Albany City PUMA,87.04839809134288,80.32000000000001,92.04275534441805,12.951601908657123,19.68,7.957244655581948
141,Nassau County (West Central)--Hempstead Town (West Central) PUMA,99.54954954954955,99.16782246879335,100.0,0.45045045045045046,0.8321775312066574,0.0
142,Nassau County (West Central)--North Hempstead Town (South) PUMA,93.96511079679397,91.02196752626553,96.8342644320298,6.034889203206035,8.97803247373448,3.165735567970205
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,95.83931133428982,97.94952681388013,94.07894736842105,4.160688665710186,2.050473186119874,5.921052631578947
144,Nassau County (Central)--Hempstead Town (East Central) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
145,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",88.20875319596931,86.8252516010979,89.1740074045704,11.791246804030681,13.174748398902103,10.825992595429593
146,Capital Region,87.93532338308458,85.11045029736619,91.15087040618955,12.064676616915424,14.889549702633815,8.849129593810446
147,Central NY,86.2800259684051,85.79516212043232,86.6318147871546,13.719974031594893,14.204837879567677,13.368185212845408
148,Finger Lakes,85.24802822748028,86.6870777027027,83.85714285714285,14.751971772519717,13.312922297297296,16.142857142857142
149,Long Island,93.39977711894699,93.46599474522978,93.33661983403172,6.600222881053009,6.534005254770212,6.663380165968285
150,Mid-Hudson,96.1453744493392,95.11832711194869,97.07395393033848,3.854625550660793,4.881672888051317,2.9260460696615223
151,Mohawk Valley,88.52459016393442,89.79729729729729,87.07062910073331,11.475409836065573,10.202702702702702,12.929370899266694
152,New York City,93.39042872697246,93.4367183591796,93.3505864863395,6.609571273027541,6.563281640820411,6.649413513660509
153,North Country,92.05357142857142,92.04545454545455,92.08860759493672,7.946428571428571,7.954545454545454,7.9113924050632916
154,Southern Tier,93.05114638447972,89.85896574882472,96.58246656760772,6.9488536155202825,10.141034251175284,3.4175334323922733
155,Western NY,81.95035460992908,82.86108132945321,81.16497160216616,18.04964539007092,17.13891867054679,18.835028397833838
