,puma,ENG_prof_mf_t,ENG_prof_m,ENG_prof_f,NO_ENG_prof_mf_t,NO_ENG_prof_m,NO_ENG_prof_f
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,82.06306886089915,85.4898157129001,78.97588255854596,17.936931139100857,14.510184287099904,21.024117441454038
16,Monroe County (Central)--Rochester City (East) PUMA,54.42428730099963,56.50406504065041,53.232382061735585,45.57571269900037,43.49593495934959,46.767617938264415
17,Westchester County (Northwest) PUMA,61.90651228328126,58.50314931456096,65.25650376853878,38.09348771671874,41.49685068543905,34.743496231461215
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,61.49355877616747,81.58660844250363,47.24802201582388,38.506441223832525,18.41339155749636,52.75197798417612
19,Onondaga County (Central)--Syracuse City PUMA,61.328741569809154,63.837535014005596,58.69373345101501,38.671258430190846,36.1624649859944,41.30626654898499
20,Westchester County (Northeast) PUMA,82.70527568425227,89.94824298556252,75.87358684480986,17.294724315747718,10.051757014437483,24.126413155190132
21,Madison & Cortland Counties PUMA,95.0530035335689,75.0,100.0,4.946996466431095,25.0,0.0
22,Erie County (West Central)--Buffalo City (West) PUMA,64.95252188925885,71.95481335952849,57.889521922219465,35.04747811074115,28.045186640471513,42.11047807778053
23,Monroe County (Central)--Rochester City (West) PUMA,61.982411139611585,68.38915470494418,53.33620318553594,38.017588860388415,31.610845295055825,46.66379681446406
24,Suffolk County (Central)--Islip Town (East) PUMA,93.45106696100073,90.10416666666666,95.91315453384419,6.548933038999265,9.895833333333332,4.086845466155811
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,92.22689075630252,97.0487302676733,87.20514653323804,7.773109243697479,2.9512697323266988,12.794853466761975
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",43.00377475567506,46.43778750140245,40.06809898331095,56.99622524432494,53.56221249859755,59.93190101668905
27,St. Lawrence County PUMA,87.66788766788767,88.56502242152466,86.59517426273459,12.332112332112333,11.434977578475337,13.404825737265416
28,Columbia & Greene Counties PUMA,60.948616600790515,78.2435129740519,49.60732984293193,39.05138339920949,21.756487025948104,50.39267015706807
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,53.0703771849126,54.816574294008966,51.72202975341349,46.9296228150874,45.18342570599103,48.27797024658651
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",69.49271592091571,73.82657558395769,65.61514195583597,30.507284079084286,26.173424416042305,34.38485804416404
31,Monroe County (North & West) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
32,Schenectady County--Schenectady City PUMA,83.48441926345609,80.71965628356605,86.57074340527578,16.515580736543907,19.280343716433944,13.42925659472422
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",80.10461245839278,71.33295085102314,88.78168747635263,19.895387541607228,28.667049148976858,11.218312523647372
34,Niagara County (North & East) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,63.27776860868129,68.5588035350102,58.29323067051653,36.7222313913187,31.4411964649898,41.70676932948348
36,Suffolk County (East) PUMA,79.0309976556395,71.88437845522034,87.75549556498264,20.96900234436051,28.115621544779657,12.244504435017355
37,Warren & Washington Counties PUMA,100.0,100.0,100.0,0.0,0.0,0.0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,85.22195746183037,84.7983212870133,85.47997727918205,14.778042538169622,15.20167871298671,14.520022720817948
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",81.32530120481928,81.23483418711243,81.40408546607185,18.67469879518072,18.76516581288757,18.595914533928152
40,Westchester County (Central)--White Plains City PUMA,72.22440858804495,70.61847389558234,74.14339188021883,27.775591411955048,29.38152610441767,25.85660811978117
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",51.07142857142857,51.34683381549341,50.79549114331723,48.92857142857142,48.65316618450659,49.20450885668277
42,Erie County (North Central) PUMA,79.06567630961689,80.52895576835385,77.9678412589805,20.93432369038311,19.471044231646147,22.0321587410195
43,Chautauqua County PUMA,93.12977099236642,100.0,81.56996587030717,6.870229007633588,0.0,18.43003412969283
44,Dutchess County (Southwest) PUMA,81.44538214667776,86.3763687293099,77.12884529647793,18.554617853322238,13.623631270690096,22.871154703522066
45,Westchester County (Southeast) PUMA,73.21453144351176,85.60105680317041,59.7501435956347,26.785468556488233,14.398943196829592,40.24985640436531
46,Rockland County (North)--New City & Congers PUMA,89.0205426628339,97.91997688863209,80.6267029972752,10.979457337166094,2.080023111367904,19.373297002724797
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,67.38232123607618,66.6802860061287,67.9333012666346,32.61767876392383,33.3197139938713,32.0666987333654
48,Suffolk County (Southwest)--Islip Town (South) PUMA,75.60215358458487,82.31098430813124,65.70827489481066,24.39784641541513,17.68901569186876,34.29172510518934
49,Erie County (West Central)--Buffalo City (East) PUMA,61.440998487140696,79.19463087248322,45.11796733212341,38.559001512859304,20.80536912751678,54.88203266787659
50,Wayne & Seneca Counties PUMA,44.1044776119403,10.372340425531915,87.24489795918367,55.8955223880597,89.62765957446808,12.755102040816327
51,Monroe County (South) PUMA,72.74263980842373,87.56400877834675,63.45933562428407,27.25736019157628,12.435991221653255,36.54066437571592
52,Tompkins County PUMA,86.98422330097088,77.32198142414862,93.21357285429141,13.015776699029127,22.678018575851393,6.786427145708583
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,84.40436880873762,93.419689119171,75.73492775286498,15.595631191262383,6.580310880829016,24.265072247135027
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",82.82674772036475,100.0,78.8785046728972,17.17325227963526,0.0,21.121495327102803
55,NYC-Manhattan Community District 8--Upper East Side PUMA,84.95283914667343,95.34005037783375,79.31438617052447,15.04716085332658,4.659949622166247,20.685613829475535
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",85.41114058355438,78.57142857142857,88.36657169990502,14.588859416445624,21.428571428571427,11.633428300094966
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",52.722940776038115,57.09259138593862,47.94413168958883,47.277059223961885,42.90740861406138,52.05586831041117
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,83.81982754003535,86.74205967276227,81.4750458538469,16.180172459964652,13.25794032723773,18.524954146153103
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",70.57366900536525,78.6183130948474,66.06239072421091,29.426330994634753,21.38168690515261,33.937609275789086
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,69.2912909277976,72.73555677054857,65.87277660536628,30.708709072202385,27.26444322945143,34.1272233946337
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",75.46951376382815,75.43349096641204,75.51020408163265,24.530486236171857,24.566509033587973,24.489795918367346
62,Saratoga County (South & Central) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
63,Cattaraugus & Allegany Counties PUMA,100.0,100.0,100.0,0.0,0.0,0.0
64,Genesee & Orleans Counties PUMA,53.01204819277109,44.895448954489545,89.07103825136612,46.98795180722892,55.104551045510455,10.92896174863388
65,Cayuga & Onondaga (South) Counties PUMA,73.87580299785867,64.14285714285714,83.59486447931526,26.124197002141326,35.85714285714286,16.405135520684734
66,Sullivan & Ulster (West) Counties PUMA,68.99343544857769,72.11879432624113,65.94641313742437,31.006564551422322,27.881205673758863,34.05358686257563
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",41.68896155370591,49.98290765248816,33.150671157810066,58.31103844629409,50.017092347511834,66.84932884218993
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,89.98634501593081,100.0,81.04537622056289,10.013654984069186,0.0,18.954623779437103
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,73.47712937232588,80.65542168674699,67.42029928432011,26.522870627674124,19.34457831325301,32.57970071567989
70,Jefferson & Lewis Counties PUMA,97.12065813528336,95.01582278481013,100.0,2.8793418647166362,4.984177215189874,0.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,78.04486225977271,82.28377614471452,73.33584526500879,21.955137740227286,17.716223855285474,26.664154734991207
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,42.43580846634282,42.552855790470176,42.315196184695424,57.56419153365718,57.447144209529824,57.684803815304576
73,Orange County (Northeast)--Greater Newburgh City PUMA,56.26917786477621,70.59882935614587,43.561589139548815,43.73082213522378,29.40117064385412,56.438410860451185
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",67.49069643806486,70.58495043975988,64.67977171845276,32.50930356193514,29.415049560240124,35.32022828154724
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",56.974619951719184,63.24954093585766,50.3061705134244,43.02538004828081,36.75045906414234,49.6938294865756
76,Erie County (Central) PUMA,89.28220255653883,97.94903666873834,79.6116504854369,10.71779744346116,2.050963331261653,20.388349514563107
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",73.71895503763636,74.77948103108675,72.77836852498861,26.28104496236364,25.220518968913247,27.221631475011392
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",49.77460555972953,48.98280098280098,50.499055840302134,50.22539444027048,51.01719901719902,49.500944159697866
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",55.9542902967121,63.103044496487115,50.60462670872765,44.04570970328789,36.89695550351288,49.39537329127234
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,84.27257812201915,86.60548839671756,82.49529443398764,15.727421877980847,13.39451160328245,17.50470556601237
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,65.19963702359347,46.2947543713572,87.83649052841476,34.80036297640653,53.70524562864279,12.163509471585245
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",88.97429327867452,95.98883850715033,82.24267782426779,11.025706721325475,4.011161492849668,17.757322175732217
83,"Chenango, Delaware & Broome (East) Counties PUMA",75.95419847328245,74.07407407407408,78.41409691629956,24.045801526717558,25.925925925925924,21.58590308370044
84,Orange County (Northwest) PUMA,81.74019607843137,79.09760589318601,84.21848013816926,18.259803921568626,20.902394106813997,15.781519861830743
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,33.32204096523688,30.165792679697017,36.378558604770454,66.67795903476312,69.83420732030298,63.62144139522955
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,69.1300488237905,70.23276633840645,68.04577464788733,30.869951176209497,29.767233661593558,31.954225352112676
87,Dutchess County (North & East) PUMA,76.16926503340757,86.35129895308259,62.42804814233386,23.83073496659243,13.648701046917411,37.57195185766614
88,Putnam County PUMA,76.07257607257607,68.91418563922942,81.5098104423013,23.927423927423927,31.08581436077058,18.490189557698702
89,Albany County (Outside Albany City) PUMA,83.5628878462237,80.89851325145443,85.90947907771135,16.437112153776297,19.10148674854557,14.090520922288643
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",61.59517426273459,64.18152350081037,59.18411396503346,38.40482573726541,35.81847649918963,40.81588603496654
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,61.523610329016165,64.5490826781034,57.96913817838273,38.47638967098383,35.45091732189659,42.03086182161727
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",45.44341675734494,48.89867841409692,41.12063686466626,54.55658324265505,51.10132158590308,58.87936313533374
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,67.79324055666004,82.47322297955209,52.487309644670056,32.20675944333996,17.526777020447906,47.51269035532995
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,93.66006256517205,90.85907744392722,96.38157894736842,6.339937434827945,9.14092255607279,3.618421052631579
95,Oswego County PUMA,100.0,#DIV/0!,100.0,0.0,#DIV/0!,0.0
96,Rensselaer County--Troy City PUMA,96.83948863636364,96.09375,97.35576923076923,3.1605113636363638,3.90625,2.644230769230769
97,Saratoga County (Outer) PUMA,88.19320214669052,100.0,82.21024258760107,11.806797853309481,0.0,17.78975741239892
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,100.0,#DIV/0!,100.0,0.0,#DIV/0!,0.0
99,Monroe County (East) PUMA,88.06888068880689,91.42857142857143,85.04672897196261,11.931119311193111,8.571428571428571,14.953271028037381
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",86.66391979123746,90.19866629619338,83.20885388375882,13.336080208762532,9.801333703806613,16.791146116241173
101,Erie County (South) PUMA,57.941550190597205,56.970740103270224,60.679611650485434,42.058449809402795,43.029259896729776,39.32038834951456
102,Monroe County (Central)--Greece & Gates Towns PUMA,34.65319497542327,44.08045977011494,26.11862643080125,65.34680502457674,55.91954022988506,73.88137356919874
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,92.91054921152801,96.73673379391445,89.61942091288405,7.089450788471996,3.2632662060855506,10.380579087115944
104,NYC-Manhattan Community District 11--East Harlem PUMA,72.59808853118712,73.95463241322766,71.44188213370603,27.401911468812877,26.045367586772343,28.55811786629397
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",46.73659381194951,46.86662485031648,46.63439992829614,53.26340618805049,53.13337514968352,53.36560007170387
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,72.70801075706952,77.92881416562332,68.33832335329342,27.291989242930487,22.071185834376678,31.66167664670659
107,Onondaga County (North) PUMA,87.98301486199576,87.61384335154827,88.3054892601432,12.016985138004246,12.386156648451731,11.694510739856803
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,67.15782203292275,68.11074083568316,66.38111157542833,32.84217796707724,31.88925916431684,33.61888842457167
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",87.2443487621098,79.00412305740565,93.31619537275064,12.755651237890204,20.995876942594354,6.683804627249357
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,51.93305439330545,48.85581693070891,55.30608665146466,48.06694560669456,51.14418306929108,44.69391334853535
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",51.79946524064171,49.182228731844255,53.840296944893886,48.20053475935829,50.817771268155745,46.15970305510612
112,Erie County (Northeast) PUMA,88.4570082449941,73.7265415549598,100.0,11.54299175500589,26.273458445040216,0.0
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,79.5617475990802,85.34177215189874,72.9305837932036,20.43825240091979,14.658227848101266,27.069416206796397
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,47.690443118991205,47.989918398921965,47.33071550612991,52.3095568810088,52.01008160107803,52.66928449387008
115,Fulton & Montgomery Counties PUMA,59.34959349593496,100.0,0.0,40.65040650406504,0.0,100.0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,92.76511397423192,100.0,82.90398126463701,7.234886025768088,0.0,17.096018735362996
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",82.65971316818775,100.0,56.81818181818182,17.340286831812254,0.0,43.18181818181818
118,NYC-Brooklyn Community District 4--Bushwick PUMA,55.38740920096852,57.556838261279296,53.76268195853551,44.61259079903147,42.4431617387207,46.23731804146449
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",78.99319297134716,80.47387606318348,77.85654323290738,21.00680702865284,19.526123936816525,22.143456767092623
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",92.27810650887574,93.81196581196582,91.10821382007823,7.72189349112426,6.188034188034188,8.891786179921773
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,59.09174311926606,55.9740923811147,62.7260083449235,40.908256880733944,44.02590761888529,37.27399165507649
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,73.28214407981612,77.192088091354,69.67760127831562,26.71785592018389,22.807911908646002,30.32239872168437
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,59.64715316760224,66.61514683153014,52.13333333333333,40.35284683239775,33.38485316846986,47.86666666666667
124,Orange County (Southeast) PUMA,87.40020826102048,77.55024649222602,95.712,12.59979173897952,22.449753507773988,4.288
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,81.23627881448957,81.16651236608914,81.31147540983606,18.76372118551043,18.83348763391086,18.688524590163937
126,Suffolk County (Northwest)--Smithtown Town PUMA,93.87545033453422,100.0,89.29374718848403,6.124549665465775,0.0,10.706252811515968
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",83.9971801198449,85.38218337362842,82.74995813096633,16.002819880155094,14.617816626371582,17.250041869033662
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",63.480299681992136,69.47207345065034,57.650999574649084,36.51970031800787,30.527926549349655,42.349000425350916
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,63.579632016875664,67.1473427142691,59.956300933034136,36.42036798312434,32.8526572857309,40.043699066965864
130,Westchester County (Southwest)--Yonkers City PUMA,65.79539237736309,74.49918105077485,57.6814658210007,34.20460762263692,25.500818949225145,42.31853417899929
131,Broome (Outer West) & Tioga Counties PUMA,100.0,100.0,100.0,0.0,0.0,0.0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,53.1139530047827,51.55875299760192,54.531902206320815,46.8860469952173,48.44124700239808,45.46809779367919
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",64.98937962352596,68.68316757646004,61.44405368549487,35.01062037647403,31.31683242353997,38.55594631450513
134,NYC-Manhattan Community District 10--Central Harlem PUMA,71.69480803853827,71.30283491966021,72.05009276437848,28.30519196146173,28.697165080339783,27.949907235621524
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",66.46932905211051,64.56157566412,68.2106071268633,33.53067094788949,35.43842433588,31.78939287313672
136,Erie County (Northwest) PUMA,76.53333333333333,74.78448275862068,79.37062937062937,23.466666666666665,25.21551724137931,20.62937062937063
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,68.44280272422948,69.52971622345171,67.27742429316366,31.55719727577052,30.47028377654828,32.72257570683634
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,88.50914465176427,100.0,77.80157030692362,11.49085534823573,0.0,22.198429693076374
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",62.54054976950657,68.045245669848,57.397622192866585,37.459450230493424,31.954754330151996,42.60237780713342
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,89.37354988399072,85.06900878293601,93.56118400976503,10.62645011600928,14.93099121706399,6.438815990234971
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,85.49903567984572,87.01687534022864,84.29251406317611,14.500964320154292,12.983124659771367,15.707485936823886
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,71.99891363389462,70.44684129429892,73.22165574168487,28.001086366105376,29.553158705701076,26.778344258315123
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,47.00271644778497,50.34886966229417,43.48827470686767,52.99728355221502,49.65113033770584,56.51172529313233
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,71.80166084968107,78.04943578721118,66.73206889034226,28.19833915031893,21.950564212788823,33.26793110965773
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,77.09670630327265,81.6694987255735,72.60688216892596,22.90329369672735,18.33050127442651,27.393117831074036
146,Capital Region,86.56488549618321,87.91975577845616,85.34847298355521,13.435114503816795,12.080244221543829,14.651527016444794
147,Central NY,68.9592896380465,64.72452830188679,73.16926770708282,31.040710361953494,35.27547169811321,26.830732292917165
148,Finger Lakes,63.21469666309566,66.63624294722868,60.07908143867387,36.785303336904335,33.36375705277133,39.92091856132613
149,Long Island,72.91528704599868,75.3448112612044,70.51849891411803,27.084712954001322,24.655188738795605,29.481501085881977
150,Mid-Hudson,74.48234745970753,76.31218854668737,72.71994098844357,25.51765254029248,23.687811453312637,27.28005901155643
151,Mohawk Valley,64.69843947701392,60.050015629884335,68.49770056208483,35.30156052298608,39.94998437011566,31.502299437915177
152,New York City,61.02192980853886,63.3622555684957,58.86767142855138,38.97807019146114,36.6377444315043,41.13232857144862
153,North Country,85.2619589977221,80.04410143329658,93.76872378669863,14.738041002277905,19.955898566703418,6.231276213301378
154,Southern Tier,83.59697386519946,83.48783314020858,83.68453672141307,16.403026134800548,16.512166859791424,16.315463278586922
155,Western NY,73.34017796030116,80.2135774218154,66.50743099787687,26.659822039698838,19.78642257818459,33.49256900212314
