,puma,ENG_prof_mf_t,ENG_prof_m,ENG_prof_f,NO_ENG_prof_mf_t,NO_ENG_prof_m,NO_ENG_prof_f
16,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,84.02191736991561,90.01320567844174,78.38907426088306,15.978082630084389,9.986794321558271,21.61092573911694
17,Putnam County PUMA,70.66599521591338,64.52494873547505,78.24985931344963,29.334004784086616,35.47505126452495,21.750140686550363
18,Nassau County (Northwest)--North Hempstead Town (North) PUMA,77.48470948012233,77.78637770897832,77.19033232628398,22.515290519877677,22.21362229102167,22.80966767371601
19,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,53.12718219631417,59.03846153846154,46.05587784223511,46.87281780368583,40.96153846153846,53.94412215776489
20,Rockland County (North)--New City & Congers PUMA,61.551465063861755,58.6677367576244,65.02068965517242,38.44853493613824,41.3322632423756,34.97931034482759
21,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",54.60992907801418,60.85179608517961,49.051905765179086,45.39007092198582,39.14820391482039,50.948094234820914
22,Orange County (Northwest) PUMA,77.68390953990122,86.22554067971163,68.97637795275591,22.316090460098778,13.774459320288363,31.023622047244093
23,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,72.66580566740105,66.89501354150072,77.92622712750509,27.334194332598948,33.10498645849928,22.073772872494917
24,Dutchess County (Southwest) PUMA,85.93281053344951,84.31952662721893,87.48811561133294,14.06718946655049,15.680473372781064,12.511884388667047
25,Westchester County (Northwest) PUMA,61.99959867562958,58.13063678600711,66.74109634922407,38.00040132437042,41.86936321399289,33.25890365077593
26,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,91.89315111042087,89.83050847457628,94.60625674217907,8.106848889579126,10.16949152542373,5.393743257820928
27,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,69.53763851738633,65.50913115661318,74.50913436913096,30.46236148261368,34.49086884338683,25.49086563086905
28,Saratoga County (Outer) PUMA,94.79452054794521,91.1318553092182,100.0,5.205479452054795,8.868144690781797,0.0
29,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,64.36635068166396,68.5202150965943,59.93369038510584,35.63364931833604,31.479784903405694,40.06630961489416
30,Erie County (South) PUMA,75.27021184608734,78.99474868717179,70.20408163265306,24.72978815391267,21.005251312828207,29.795918367346943
31,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",67.10596504440052,73.9345757852209,60.76378381649822,32.89403495559948,26.0654242147791,39.23621618350179
32,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,71.75657719904332,77.78720310227824,67.04534696582411,28.243422800956687,22.212796897721766,32.9546530341759
33,Suffolk County (Central)--Brookhaven Town (Central) PUMA,80.08868423296666,92.14659685863874,68.56761714190428,19.91131576703334,7.853403141361256,31.432382858095714
34,St. Lawrence County PUMA,94.99289772727273,94.55741626794259,95.62937062937063,5.0071022727272725,5.442583732057416,4.370629370629371
35,Genesee & Orleans Counties PUMA,75.93507410021172,81.98700092850511,56.76470588235294,24.064925899788285,18.012999071494892,43.23529411764706
36,Monroe County (Central)--Rochester City (West) PUMA,84.28468208092485,100.0,74.84094852515906,15.715317919075144,0.0,25.15905147484095
37,Wayne & Seneca Counties PUMA,62.787878787878796,49.685534591194966,73.4948604992658,37.21212121212121,50.314465408805034,26.505139500734217
38,Warren & Washington Counties PUMA,84.60559796437659,77.5925925925926,100.0,15.394402035623408,22.407407407407405,0.0
39,Erie County (North Central) PUMA,91.21951219512195,90.3560414914494,92.18261413383365,8.780487804878048,9.643958508550602,7.8173858661663544
40,"Clinton, Franklin, Essex & Hamilton Counties PUMA",67.2893772893773,67.46917204932473,66.99123661148978,32.71062271062271,32.53082795067528,33.008763388510225
41,Dutchess County (North & East) PUMA,78.46429370942467,83.29545454545455,71.48330596606459,21.53570629057533,16.704545454545457,28.516694033935412
42,Tompkins County PUMA,82.6923076923077,88.96262661543835,77.11890717168582,17.307692307692307,11.037373384561649,22.881092828314188
43,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",94.10697651615433,98.08690636416074,89.96498249124562,5.893023483845663,1.9130936358392616,10.035017508754377
44,Onondaga County (Central)--Syracuse City PUMA,77.5416802876757,85.86552748885586,65.72633799103612,22.45831971232429,14.13447251114413,34.27366200896388
45,Suffolk County (South Central)--Brookhaven Town (South) PUMA,77.89444597955236,86.28863583546364,65.58773424190801,22.105554020447638,13.711364164536368,34.41226575809199
46,Suffolk County (Northwest)--Smithtown Town PUMA,100.0,100.0,100.0,0.0,0.0,0.0
47,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,71.68316831683168,54.6031746031746,100.0,28.316831683168314,45.3968253968254,0.0
48,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,63.05637982195845,61.31411711302769,64.96640955461558,36.94362017804154,38.68588288697231,35.03359044538442
49,Onondaga County (Central)--Syracuse City (Outer) PUMA,76.13390928725701,74.96967246259604,76.85208281366924,23.86609071274298,25.030327537403963,23.147917186330755
50,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,82.6097051311818,97.92401096748922,60.319270239452685,17.390294868818206,2.0759890325107717,39.68072976054732
51,Erie County (West Central)--Buffalo City (West) PUMA,55.91240875912409,65.05747126436782,46.02209944751382,44.08759124087591,34.94252873563218,53.97790055248619
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",88.31030818278427,100.0,80.10849909584087,11.689691817215728,0.0,19.89150090415913
53,Monroe County (North & West) PUMA,93.71092313350496,93.28114807566863,94.2664418212479,6.2890768664950345,6.718851924331376,5.733558178752108
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,76.59240665202385,83.7867247007617,72.09855564995752,23.407593347976153,16.2132752992383,27.901444350042482
55,Cattaraugus & Allegany Counties PUMA,65.01403180542563,61.78861788617886,67.76429809358753,34.98596819457437,38.21138211382114,32.23570190641248
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",67.92965214017845,74.063609360284,62.98674762099363,32.070347859821545,25.936390639716006,37.01325237900636
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,97.97191887675507,100.0,95.22058823529412,2.02808112324493,0.0,4.779411764705882
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,86.30919679156138,83.66348170589606,88.66943866943868,13.690803208438634,16.33651829410394,11.33056133056133
59,Jefferson & Lewis Counties PUMA,82.74881516587678,75.75462512171373,89.38134810710989,17.251184834123222,24.24537487828627,10.61865189289012
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,73.74453193350831,77.30073161340007,70.78255291853752,26.255468066491687,22.699268386599922,29.217447081462478
61,Schenectady County--Schenectady City PUMA,85.44902093180283,94.37065148640102,75.23533671252716,14.550979068197165,5.629348513598988,24.764663287472846
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,73.6809846033147,75.92298531163159,71.49156813335918,26.319015396685298,24.0770146883684,28.50843186664082
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,74.79734708916727,60.701203558346414,92.98008774890314,25.202652910832718,39.298796441653586,7.019912251096862
64,Fulton & Montgomery Counties PUMA,81.02702702702703,100.0,69.21052631578948,18.972972972972972,0.0,30.789473684210527
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,73.88939256572982,80.2415679124886,67.60595130748422,26.11060743427017,19.758432087511395,32.39404869251578
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",76.34527904138466,70.81454764051698,79.58142806894126,23.654720958615332,29.185452359483016,20.41857193105874
67,Oswego County PUMA,100.0,100.0,100.0,0.0,0.0,0.0
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",46.95351453452035,51.71527838603252,42.63311258278146,53.04648546547964,48.28472161396748,57.36688741721855
69,Monroe County (Central)--Rochester City (East) PUMA,74.93524606495318,86.00301659125189,53.4037558685446,25.064753935046824,13.996983408748115,46.5962441314554
70,Westchester County (Northeast) PUMA,78.75876791704788,85.10084580351334,73.1630309988519,21.24123208295212,14.899154196486663,26.836969001148102
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",51.214345820154946,59.72808793751808,42.647572476423335,48.785654179845054,40.27191206248192,57.352427523576665
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",46.73993360184,49.46066643765029,44.47369425050552,53.26006639816,50.53933356234971,55.52630574949448
73,Onondaga County (North) PUMA,97.22874589008924,100.0,95.42635658914729,2.7712541099107564,0.0,4.573643410852713
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,84.13999228692633,90.78901021486439,76.09714529186195,15.86000771307366,9.210989785135611,23.90285470813805
75,Monroe County (South) PUMA,81.83495471318349,86.81272382557404,78.54256653197716,18.165045286816508,13.187276174425952,21.457433468022852
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",62.109276891111264,63.493061481115554,60.678123548536924,37.890723108888736,36.506938518884446,39.32187645146307
77,Rensselaer County--Troy City PUMA,77.91136256482791,75.04655493482309,80.85004775549189,22.08863743517209,24.953445065176908,19.149952244508118
78,Suffolk County (Central)--Islip Town (East) PUMA,95.55136663524976,100.0,90.4181892001624,4.448633364750235,0.0,9.581810799837596
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,83.54691330510363,86.34300791556728,80.42015814941578,16.453086694896367,13.656992084432718,19.57984185058421
80,Ontario & Yates Counties PUMA,74.92739593417231,77.68166089965398,71.42857142857143,25.072604065827687,22.318339100346023,28.57142857142857
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,64.85606010238682,72.46209386281588,58.36619024149827,35.143939897613194,27.537906137184116,41.63380975850173
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,84.73936899862827,85.43805204105992,84.09738977846018,15.260631001371742,14.561947958940081,15.902610221539812
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",62.20227322087888,67.53876681120012,57.02261216919895,37.79772677912111,32.46123318879988,42.97738783080106
84,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",79.69767580808987,74.40106025079008,87.19688221709006,20.30232419191014,25.598939749209908,12.803117782909931
85,Chautauqua County PUMA,50.95856524427953,48.21917808219178,53.213077790304396,49.04143475572047,51.78082191780822,46.786922209695604
86,Orange County (Southeast) PUMA,85.77833984824098,85.3867472915092,86.10699936561642,14.221660151759025,14.613252708490803,13.89300063438359
87,Monroe County (East) PUMA,84.60982658959537,83.8514331853048,85.73134328358208,15.390173410404625,16.148566814695194,14.26865671641791
88,Broome (Outer West) & Tioga Counties PUMA,100.0,100.0,100.0,0.0,0.0,0.0
89,Suffolk County (East) PUMA,67.81603069707951,66.87818579007595,68.8012239099552,32.18396930292048,33.12181420992406,31.198776090044806
90,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",74.52616800561579,81.582034523211,68.38342573679603,25.47383199438421,18.417965476789007,31.616574263203965
91,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,64.76496476496476,64.59298871063577,64.90820012866828,35.235035235035234,35.407011289364235,35.091799871331716
92,Albany County (Outside Albany City) PUMA,76.69072948328267,69.50716669939132,83.42226310947562,23.309270516717326,30.49283330060868,16.577736890524378
93,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",50.65103463180075,47.91927876291122,52.90838225862154,49.34896536819925,52.08072123708878,47.091617741378464
94,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",64.07163908410791,74.4526955347671,54.86051685777854,35.928360915892085,25.547304465232905,45.13948314222146
95,Nassau County (West Central)--Hempstead Town (West Central) PUMA,82.21948886155528,86.82591903876413,78.00601857909199,17.78051113844472,13.174080961235873,21.99398142090802
96,Erie County (West Central)--Buffalo City (East) PUMA,69.43164362519201,74.4611365120836,64.96519721577727,30.568356374807987,25.538863487916398,35.03480278422274
97,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,85.45986033670762,90.97191119073517,81.41858610498663,14.540139663292372,9.028088809264828,18.58141389501337
98,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",84.13884422585832,83.57269329136336,84.66302367941712,15.86115577414168,16.427306708636632,15.33697632058288
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",65.56629335260115,81.77710843373494,50.61631944444444,34.43370664739884,18.22289156626506,49.38368055555556
100,Madison & Cortland Counties PUMA,84.36278342455043,100.0,77.77777777777779,15.63721657544957,0.0,22.22222222222222
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,85.59473998804543,84.0033153750518,87.0683039140445,14.405260011954574,15.996684624948198,12.931696085955489
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,80.85286642191471,79.86509274873525,81.75910884195869,19.14713357808529,20.134907251264757,18.240891158041308
103,Westchester County (Central)--White Plains City PUMA,76.6668012760974,75.7302974141735,77.45681953543776,23.333198723902594,24.269702585826494,22.54318046456224
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",98.89529632460223,97.73858626084483,100.0,1.1047036753977628,2.26141373915517,0.0
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,84.72704323130324,85.00161969549724,84.46631805598277,15.27295676869675,14.998380304502753,15.533681944017225
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,53.22659536309388,51.746814632141394,54.57091293795507,46.77340463690612,48.253185367858606,45.42908706204493
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,62.63396814311424,67.56038237456869,58.17902813299233,37.36603185688576,32.4396176254313,41.82097186700767
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,37.37701692247147,40.0,34.71555996035679,62.622983077528524,60.0,65.28444003964321
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,88.39199614271939,95.60509554140127,83.99922420480993,11.608003857280618,4.394904458598726,16.00077579519007
110,Suffolk County (Southwest)--Islip Town (South) PUMA,69.12398276687411,85.80535486612834,59.09555442003066,30.876017233125896,14.194645133871653,40.90444557996934
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",81.89134808853119,85.81649831649831,79.29208472686734,18.10865191146881,14.183501683501683,20.707915273132667
112,Ulster County (East) PUMA,64.29023412782114,73.83130081300813,57.51893256401009,35.70976587217886,26.168699186991866,42.4810674359899
113,NYC-Manhattan Community District 10--Central Harlem PUMA,66.17020098554897,74.31802284914899,58.79995781925551,33.82979901445103,25.681977150851015,41.20004218074449
114,NYC-Brooklyn Community District 4--Bushwick PUMA,59.52150555574093,58.26470588235294,61.168941321613076,40.47849444425907,41.73529411764706,38.831058678386924
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",58.48047836792121,56.05242868157286,60.517464424320835,41.519521632078785,43.947571318427144,39.48253557567917
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,69.45797162820242,78.54100106496273,63.46221441124781,30.542028371797585,21.458998935037275,36.5377855887522
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",52.6941971139085,65.8216830767557,41.03666489541568,47.3058028860915,34.1783169232443,58.963335104584324
118,Erie County (Central) PUMA,59.854014598540154,79.8783858485351,44.11125597566276,40.14598540145985,20.121614151464897,55.88874402433724
119,Livingston & Wyoming Counties PUMA,100.0,100.0,100.0,0.0,0.0,0.0
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,83.74728242967258,87.62616332415783,79.82781456953643,16.252717570327427,12.373836675842181,20.17218543046358
121,Niagara County (North & East) PUMA,82.95454545454545,73.76093294460642,100.0,17.045454545454543,26.239067055393583,0.0
122,Westchester County (Southwest)--Yonkers City PUMA,73.16577448258094,75.29698446542797,71.27659574468085,26.834225517419057,24.70301553457204,28.723404255319153
123,Sullivan & Ulster (West) Counties PUMA,51.91924227318046,57.96519410977242,48.332009531374105,48.08075772681954,42.03480589022758,51.66799046862589
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",51.83401839890389,57.338677354709425,46.57995409334353,48.1659816010961,42.66132264529058,53.42004590665647
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,54.199452118668766,54.007503914443554,54.38626757526094,45.800547881331234,45.99249608555644,45.61373242473907
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",46.55410303781483,52.53186025100548,40.97812330500813,53.44589696218517,47.468139748994524,59.02187669499186
127,NYC-Manhattan Community District 11--East Harlem PUMA,61.05210145591064,51.115888615888615,69.09060791783999,38.94789854408937,48.884111384111385,30.909392082160014
128,Westchester County (Southeast) PUMA,63.59601083760881,67.4831081081081,60.03973948559443,36.40398916239119,32.516891891891895,39.96026051440557
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,85.47297297297297,76.27416520210897,91.21844127332601,14.527027027027026,23.72583479789104,8.781558726673985
130,Erie County (Northeast) PUMA,93.18341531974701,100.0,77.64976958525345,6.816584680252986,0.0,22.350230414746544
131,Monroe County (Central)--Greece & Gates Towns PUMA,87.88894207754907,89.15441176470588,85.5281207133059,12.111057922450934,10.845588235294118,14.4718792866941
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,62.519128470451065,69.00275735294117,56.636553161918,37.480871529548935,30.997242647058826,43.363446838082005
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",70.44917257683215,76.62234570351261,63.159128193109915,29.550827423167846,23.3776542964874,36.840871806890085
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",94.67974849720169,94.6090409285278,94.73817034700316,5.320251502798314,5.3909590714722055,5.261829652996846
135,Albany County (East Central)--Albany City PUMA,64.30274135876043,63.16595223515004,65.38015089959373,35.69725864123957,36.83404776484997,34.61984910040627
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",64.43052468512157,67.75029916234543,61.711251786808255,35.56947531487843,32.249700837654565,38.288748213191745
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,57.37239915074311,62.40263630916717,52.13123851142788,42.6276008492569,37.597363690832836,47.86876148857212
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,42.00407390201193,44.42750207929027,39.42456658059756,57.99592609798806,55.57249792070973,60.57543341940244
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",89.54941860465117,89.6604938271605,89.45054945054946,10.450581395348838,10.339506172839506,10.54945054945055
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",47.64588386360394,54.71845672575599,41.71548482993792,52.354116136396065,45.281543274244,58.28451517006208
141,NYC-Manhattan Community District 8--Upper East Side PUMA,92.82844579418557,95.9261616804583,90.3216575091575,7.171554205814432,4.073838319541693,9.67834249084249
142,Orange County (Northeast)--Greater Newburgh City PUMA,56.06005459508644,62.85117691723614,49.80775952464173,43.93994540491356,37.14882308276386,50.19224047535826
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",75.15449333631152,82.80657395701644,68.33732225820076,24.845506663688482,17.193426042983564,31.66267774179924
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,76.90709108419078,80.32843560933448,72.05539894594925,23.092908915809215,19.671564390665512,27.944601054050743
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,54.87333050667797,54.58605290278255,55.21055360331817,45.12666949332203,45.41394709721745,44.78944639668184
146,Capital Region,78.21620835152045,76.25903543073824,80.10522102133012,21.783791648479557,23.74096456926176,19.89477897866987
147,Central NY,80.45334118339711,85.29568460309004,76.32081476766392,19.546658816602886,14.704315396909962,23.679185232336092
148,Finger Lakes,81.47871545929797,85.40503528916044,77.13636628414983,18.521284540702016,14.594964710839568,22.863633715850177
149,Long Island,74.37885007069492,76.20698269939416,72.56068775312445,25.62114992930507,23.793017300605833,27.43931224687554
150,Mid-Hudson,71.45094761018159,71.14552917777496,71.75495349777597,28.549052389818414,28.854470822225043,28.24504650222402
151,Mohawk Valley,71.05529201337585,78.01418439716312,66.5167673133753,28.944707986624152,21.98581560283688,33.48323268662469
152,New York City,63.277183953092084,66.68678559276489,60.12031521517699,36.722816046907916,33.31321440723512,39.879684784823006
153,North Country,81.7398119122257,79.69104952294411,84.51137062077443,18.260188087774296,20.308950477055884,15.488629379225568
154,Southern Tier,85.78193441458507,94.86645855012141,76.2522741055185,14.21806558541494,5.1335414498785985,23.7477258944815
155,Western NY,72.13747645951035,78.33961346784977,65.51343632351032,27.862523540489644,21.660386532150238,34.48656367648968
