,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
132,Westchester County (Northwest) PUMA,25594,14982,10612,121597.56208486365,148300.99866506475,83897.70467395401,17815,9788,8027,141167.36087566658,182148.47691050265,91195.62003239068,7644,5059,2585,77490.5808477237,85796.16525004942,61236.05415860735,135,135,0,36544.22222222222,36544.22222222222,0.0
133,Onondaga County (North) PUMA,45142,24628,20514,61159.95547383811,65849.8160630177,55529.56225017062,20981,11140,9841,75403.32634288166,84407.5,65210.61274260746,23518,12958,10560,49091.714006293056,51111.21546534959,46613.617424242424,643,530,113,37801.85069984448,36133.188679245286,45628.318584070796
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,9516,5814,3702,76727.89533417403,78230.81527347781,74367.55591572123,7636,4675,2961,80867.20429544264,78329.08663101605,84874.53292806484,1880,1139,741,59915.255319148935,77827.46268656716,32382.186234817815,0,0,0,#DIV/0!,0.0,0.0
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,7829,3873,3956,60988.674160173716,55363.49083397883,66495.83670374115,6008,2417,3591,64080.530958721705,55308.35746793546,69984.83152325258,1391,1159,232,46001.725377426315,51964.10698878343,16215.51724137931,430,297,133,66270.0,69077.77777777778,60000.0
136,Genesee & Orleans Counties PUMA,32631,19421,13210,47921.52781097729,52217.64821584882,41605.48281604845,6666,3263,3403,67400.28712871287,72465.15783021759,62543.786071113725,24088,14731,9357,43067.872550647626,48266.47450953771,34883.560756652776,1877,1427,450,41032.576451784764,46707.56832515767,23036.546666666665
137,Westchester County (Central)--White Plains City PUMA,33174,20150,13024,142160.91731476458,171360.42838709676,96985.07670454546,24136,14262,9874,165239.36476632417,203243.3277240219,110346.46222402269,8174,5024,3150,86492.04343038904,106173.02786624203,55102.43523809524,864,864,0,24123.84259259259,24123.84259259259,0.0
138,Saratoga County (South & Central) PUMA,37350,21092,16258,70865.31949129853,78980.41911625261,60337.352872432035,20786,11025,9761,79330.02314057539,94518.81342403629,62174.36154082573,15902,9789,6113,61708.6669601308,63416.94575543978,58973.12939636839,662,278,384,25037.16012084592,10779.136690647481,35359.375
139,Monroe County (South) PUMA,53099,31123,21976,85486.7650991544,101850.48317964206,62312.02912267928,33406,19714,13692,105408.68263186254,128800.45754286295,71728.76365761028,19693,11409,8284,51692.4434062865,55282.7038303094,46747.817479478515,0,0,0,#DIV/0!,0.0,0.0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,8310,4625,3685,53252.42478941035,57854.34594594595,47476.6078697422,3215,1292,1923,71503.53032659409,91160.48761609907,58296.671866874676,4292,2589,1703,44078.54147250699,49595.71263035921,35691.01585437464,803,744,59,29213.823163138233,28754.97311827957,35000.0
141,St. Lawrence County PUMA,28875,16451,12424,45352.44003463203,51743.64537110206,36889.648744365746,8552,4755,3797,62238.11389148737,73209.87592008412,48498.12746905452,19223,10959,8264,38792.25178171982,43698.27082763026,32286.31485963214,1100,737,363,28716.272727272728,32879.7829036635,20263.085399449035
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,17654,10029,7625,94729.94301574714,111533.86578921128,72628.10150819672,9058,5194,3864,126088.40516670347,153328.8602233346,89471.70652173914,8350,4589,3761,62822.87904191617,68969.37023316626,55323.21191172561,246,246,0,23100.0,23100.0,0.0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5112,3007,2105,84558.57961658842,87183.46491519787,80808.9216152019,2557,1512,1045,96037.09777082519,115487.88293650794,67893.95215311005,2274,1358,916,76782.14599824099,59800.44182621502,101958.07860262008,281,137,144,43039.14590747331,46233.57664233576,40000.0
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1211,673,538,92356.8455821635,121000.59435364042,56525.53903345725,772,542,230,122678.67875647669,135063.46863468635,93493.65217391304,439,131,308,39034.62414578588,62816.79389312977,28919.48051948052,0,0,0,#DIV/0!,0.0,0.0
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,34113,20690,13423,82898.27499780142,93082.33296278396,67200.72904715786,17339,10224,7115,95975.87259934252,111941.54626369326,73033.77174982431,16440,10132,6308,67592.09245742092,71931.88906435057,60621.44895370957,334,334,0,157392.8143712575,157392.8143712575,0.0
146,Capital Region,319794,172683,147111,63180.11536801816,69018.95062050116,56326.327494205056,125652,61503,64149,83825.41501130105,100591.57302895794,67750.82278757269,184649,104447,80202,49750.910467968955,52543.44915603129,46114.1895838009,9493,6733,2760,51125.555672600865,36196.390910441114,87545.14492753622
147,Central NY,228176,127063,101113,56022.75116138419,62237.70729480651,48212.76657798701,86089,45196,40893,74953.05421133943,87162.27526772281,61459.10769569364,134662,76132,58530,44868.83044214403,48927.05286870173,39590.15984964975,7425,5735,1690,38826.57777777778,42512.50566695728,26318.414201183434
148,Finger Lakes,340982,193820,147162,58045.469752069024,65469.14523269013,48268.10343702858,136680,70225,66455,79189.36196956395,95841.09439658241,61592.97479497404,192250,114469,77781,44486.1122236671,49043.617250085175,37778.90811380671,12052,9126,2926,34550.55575838035,37783.81021257945,24466.24948735475
149,Long Island,615605,360646,254959,93304.54423697013,107922.9347670569,72626.45846194879,315567,174218,141349,118552.03019960895,143161.22374840718,88220.2663973569,288506,177305,111201,67104.5445502,75886.3939652012,53102.280087409286,11532,9123,2409,57888.63258758238,57620.910994190504,58902.507264425076
150,Mid-Hudson,461938,261431,200507,94312.59461659357,109606.90299161155,74371.11460447765,241574,127932,113642,124617.9542790201,153210.8588937873,92429.61305679238,208891,124642,84249,62212.51420597345,69804.67912902554,50980.302306258825,11473,8857,2616,40658.880850692934,39909.20627752061,43197.05657492355
151,Mohawk Valley,135893,75547,60346,50090.18473357715,56284.47993964022,42335.562721638555,39028,18642,20386,71354.0074561853,87507.06265422165,56582.828460708326,91137,52302,38835,42021.01595400331,47015.99181675653,35293.90825286468,5728,4603,1125,33594.96159217877,35148.06430588746,27240.355555555554
152,New York City,820341,451792,368549,107209.13029703501,122023.86652707441,89048.23632949757,600098,311974,288124,122125.35930131412,143851.06485796894,98601.26805819717,207277,129805,77472,67895.46636143904,75165.02051538847,55715.266070322185,12966,10013,2953,45325.67561314206,49417.66803155898,31450.59261767694
153,North Country,122504,70757,51747,48386.13909749886,54128.57006373928,40534.14404699789,34855,17944,16911,67703.58855257495,81576.94516272849,52982.78487375081,81644,48171,33473,41484.12080495811,45932.33435054286,35082.69593403639,6005,4642,1363,30101.15670274771,33078.85609651013,19959.93837123991
154,Southern Tier,185868,102582,83286,52995.50548776551,59868.853229611435,44529.715822587226,61211,29965,31246,74913.41727794024,91356.3941264809,59144.557223324584,115765,65795,49970,42739.58612706776,47686.08117638119,36226.585491294776,8892,6822,2070,35638.241228070176,39059.90046907066,24361.642512077295
155,Western NY,388833,219371,169462,57520.94835314904,64169.94721271271,48913.723554543205,145086,74946,70140,76151.70886232994,87989.00312224802,63503.321984602226,232146,135499,96647,47091.74273517528,52829.74385050812,39047.070752325475,11601,8926,2675,33215.78915610723,36323.571588617524,22845.671028037385
