,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
49,Albany County (Outside Albany City) PUMA,40.34165724739853,39.53867281148896,41.146684090166616,56.305860144260464,57.824174289504924,54.7836841368367,3.352482608341005,2.6371528990061215,4.069631772996686
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,32.136747006032955,29.32736008310609,34.55205135361429,62.50862922832188,61.86858849500065,63.05888919899526,5.354623765645166,8.804051421893261,2.389059447390455
51,Erie County (North Central) PUMA,57.57144732811064,53.358434434992795,61.318999379780855,39.46999868703225,40.86366383117185,38.230308042174904,2.9585539848571054,5.777901733835355,0.4506925780442423
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",36.54595480064252,32.79130087789306,39.987806736777934,58.62557055839178,60.19553072625698,57.18640451150739,4.828474640965695,7.01316839584996,2.8257887517146774
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",80.79522470524394,73.8655153408047,88.83324453915823,18.33160672882443,24.508543082858715,11.166755460841769,0.8731685659316264,1.625941576336579,0.0
54,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,89.4923432236426,85.6406552641082,92.61954261954261,10.366436693684815,14.359344735891796,7.124580201503278,0.14122008267259006,0.0,0.255877178954102
55,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",39.05190209377765,36.744396649309486,41.255314549254166,55.61043939840755,60.27469624933968,51.156590041075155,5.337658507814804,2.9809071013508417,7.588095409670678
56,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",44.3267223382046,43.30050731125038,45.45953662018228,51.30480167014614,50.85049239033125,51.80630284396618,4.3684759916492695,5.849000298418383,2.734160535851543
57,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",25.026123301985372,17.97979797979798,49.417249417249415,70.5851619644723,77.44107744107744,46.85314685314685,4.38871473354232,4.57912457912458,3.7296037296037294
58,Suffolk County (North Central)--Brookhaven Town (North) PUMA,51.40727877867014,44.97127130510356,57.83057054741712,46.36422834816584,50.9825696489788,41.75501156515035,2.2284928731640257,4.046159045917628,0.41441788743253666
59,Albany County (East Central)--Albany City PUMA,46.870310825294744,42.791944363952474,50.83885520936134,48.13504823151125,50.35496957403651,45.97490483575356,4.994640943193998,6.853086062011012,3.1862399548850977
60,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,82.68637571389304,80.80205711784659,85.06740407881092,15.459792932840607,16.440529598424337,14.220532319391635,1.8538313532663468,2.7574132837290732,0.7120636017974421
61,Rensselaer County--Troy City PUMA,28.257859307092225,25.94301372927327,30.4847213255864,64.4003893664569,66.38425188043509,62.49193027759845,7.341751326450869,7.672734390291643,7.023348396815149
62,Warren & Washington Counties PUMA,22.459884619022098,18.654685819148263,26.23759266239477,69.60688502884524,71.67942795671708,67.54931524060812,7.933230352132657,9.665886224134658,6.21309209699711
63,Orange County (Northeast)--Greater Newburgh City PUMA,32.87561776804475,30.62409288824383,35.41601058134408,61.08727175875232,62.794462431617724,59.16105057630535,6.037110473202924,6.581444680138439,5.42293884235057
64,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",55.793407102717104,51.530400805162515,59.87748851454824,38.84189792016685,45.74625540228524,32.22732686744938,5.364694977116042,2.723343792552247,7.895184618002382
65,Fulton & Montgomery Counties PUMA,19.136914001862777,15.80082092955761,22.46239047776492,70.46879850977957,69.02442058128446,71.90857993056704,10.394287488357653,15.174758489157924,5.629029591668044
66,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,30.57139947036056,25.928250183035246,34.977667493796524,56.70706864941943,59.49168497019141,54.064516129032256,12.721531880220006,14.58006484677335,10.957816377171216
67,Monroe County (Central)--Rochester City (East) PUMA,56.01786464098942,57.02080749621056,54.77189078147736,38.73725999160209,38.486978090119884,39.04818967730891,5.244875367408482,4.4922144136695605,6.179919541213729
68,Chautauqua County PUMA,21.526339714126976,18.471706469526115,24.510717614165888,72.12317120393286,72.95676762170817,71.30874717081613,6.350489081940165,8.571525908765713,4.180535215017973
69,Nassau County (Northwest)--North Hempstead Town (North) PUMA,82.51422975702307,85.71428571428571,79.75138279067116,16.9624824040639,13.631860511194768,19.838056680161944,0.5232878389130302,0.6538537745195165,0.4105605291669042
70,"Clinton, Franklin, Essex & Hamilton Counties PUMA",26.894145311571577,21.18047785982447,32.80518545192654,65.98060658162555,69.42641903483255,62.41576212768146,7.125248106802867,9.39310310534298,4.779052420391995
71,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,72.90553745928338,63.39210747271201,81.19210141394441,26.14983713355049,34.57878533445284,18.807898586055583,0.9446254071661238,2.0291071928351525,0.0
72,Monroe County (Central)--Rochester City (West) PUMA,28.29979985252291,30.76663669064748,26.12487611496531,64.26840830085327,59.73471223021583,68.26560951437067,7.431791846623828,9.49865107913669,5.609514370664024
73,Orange County (Southeast) PUMA,36.14941759271656,33.274377472655345,38.79720519525055,55.88432186370331,56.96997905515476,54.88447854601569,7.966260543580131,9.755643472189899,6.318316258733765
74,Rockland County (North)--New City & Congers PUMA,51.516718372974836,47.04056590154468,55.608339931380314,44.88796966563254,51.2631730908041,39.060438110319346,3.5953119613926234,1.69626100765122,5.331221958300343
75,Westchester County (Southeast) PUMA,73.09044968757469,75.14077736574646,71.06281833616299,26.13787687369823,24.165636588380718,28.088285229202036,0.7716734387270803,0.6935860458728196,0.8488964346349746
76,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",90.42373454078529,84.29401602010365,95.05338078291815,9.576265459214707,15.70598397989634,4.94661921708185,0.0,0.0,0.0
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,61.26482213438735,59.98754035226822,62.516651865008875,37.29431222493202,37.76405957977006,36.83392539964476,1.4408656406806268,2.2484000679617147,0.6494227353463589
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,62.129990519330036,59.505208333333336,65.5574447413165,32.23427788897082,31.89174107142857,32.68156424581006,5.635731591699146,8.603050595238097,1.7609910128734516
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",37.45914142514709,34.98240125146656,40.5757874015748,49.836565700588366,57.3914743840438,40.32972440944882,12.704292874264544,7.626124364489637,19.094488188976378
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,39.973575646452936,39.65603606612122,40.27196652719665,56.3418448512956,56.41175488395391,56.27615062761506,3.684579502251463,3.9322090499248628,3.4518828451882846
81,Wayne & Seneca Counties PUMA,22.998125554934397,19.148794900737006,26.77547563200417,68.3942253937979,72.04700883075493,64.80974719833203,8.607649051267718,8.804196268508067,8.414777169663799
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",76.36271013754458,45.92074592074592,100.0,23.637289862455425,54.07925407925408,0.0,0.0,0.0,0.0
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,52.23691239316239,48.869472420462884,55.61200615014372,46.437633547008545,50.45687987727606,42.40925195534461,1.3254540598290598,0.6736477022610552,1.9787418945116653
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,43.49832445201341,42.142857142857146,44.85334505108206,52.67812997857496,52.043956043956044,53.312094913764696,3.823545569411636,5.813186813186813,1.8345600351532463
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",33.36376083979918,33.6265493802479,33.014354066985646,51.68872660885441,46.74130347860856,58.2668793195109,14.947512551346417,19.632147141143545,8.718766613503455
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,22.649292209618448,15.323254259939858,28.61760402844408,71.54401424955469,76.39074507183427,67.59552243884183,5.806693540826849,8.28600066822586,3.786873532714096
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,28.55221873599283,36.47327249022164,11.119081779053085,68.57911250560286,62.02737940026075,82.99856527977045,2.8686687584043034,1.4993481095176011,5.88235294117647
88,Livingston & Wyoming Counties PUMA,18.98726463957102,17.11466350897967,20.97246631517282,72.14266853533199,74.86481152555753,69.25684157670098,8.870066825096988,8.020524965462798,9.770692108126203
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",41.761533852606355,37.06918560122543,45.91237579042457,49.49670461354104,56.714322185345935,43.11201445347787,8.741761533852605,6.216492213428644,10.975609756097562
90,Cattaraugus & Allegany Counties PUMA,20.970576074972435,18.486055776892428,23.428023164170924,68.90332138919516,69.52018014896933,68.29318438817118,10.126102535832414,11.99376407413823,8.278792447657883
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,18.23487374940448,14.713479709061247,21.7649063032368,73.34785271898183,75.54551016246346,71.14480408858603,8.417273531613693,9.74101012847529,7.090289608177172
92,Orange County (Northwest) PUMA,25.04265314230958,23.990318447154856,26.06373181064653,67.74487578002665,66.63186369892269,68.82482961871432,7.212471077663777,9.377817853922453,5.1114385706391605
93,Columbia & Greene Counties PUMA,26.859926625368374,23.983953968961465,29.676216173319574,66.61253784005933,68.90068479273876,64.37187524799619,6.527535534572282,7.115361238299769,5.951908578684232
94,Suffolk County (East) PUMA,42.55188904830225,40.82460423722139,44.18362412112645,54.7584887613582,57.09222651019926,52.55384844313827,2.6896221903395507,2.0831692525793493,3.2625274357352776
95,Monroe County (East) PUMA,51.06641263846504,49.39682301813277,52.43263128851283,46.92047006457487,48.10430091413158,45.95174591495754,2.0131172969600915,2.498876067735651,1.61562279652963
96,Sullivan & Ulster (West) Counties PUMA,24.897940140434365,23.003750114332753,26.87014904052188,67.33384654862715,67.50663129973475,67.1539450502357,7.768213310938483,9.489618585932497,5.9759059092424165
97,Cayuga & Onondaga (South) Counties PUMA,27.619540209384862,24.098947443030795,31.186270285796354,65.45863132925503,66.74699649147678,64.15338216286084,6.921828461360111,9.154056065492433,4.660347551342812
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",13.562091503267974,0.0,19.85645933014354,65.68627450980392,62.88659793814433,66.98564593301435,20.751633986928105,37.11340206185567,13.157894736842104
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,33.18858726056957,30.06001091107474,36.1743114489509,62.218610970509104,66.27386797599564,58.34851876919873,4.592801768921332,3.6661211129296234,5.477169781850367
100,Onondaga County (Central)--Syracuse City PUMA,31.265940528700455,34.521367020341174,27.852225227440375,60.29045518648544,55.64218301189988,65.1647405950332,8.443604284814114,9.836449967758956,6.983034177526433
101,Ulster County (East) PUMA,32.94198895027624,27.56268740320933,38.057339808867304,59.172234356931774,64.21628389732776,54.37568541438195,7.885776692791982,8.221028699462915,7.566974776750744
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,49.01925006842441,50.0,47.83222423875782,44.78605966608886,44.21859380206598,45.47287759628957,6.1946902654867255,5.781406197934022,6.694898164952612
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,40.17595307917888,29.78228704290848,52.06771463119709,55.19963907060681,63.263580638342845,45.973397823458285,4.624407850214301,6.954132318748679,1.9588875453446193
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,33.44960120859346,30.600299469122916,36.18317952289744,59.88980471440315,61.87667317028903,57.983632247954034,6.6605940770034,7.523027360588048,5.833188229148529
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,51.839080459770116,44.19837985896614,58.92172221922101,46.06111578357163,53.03339355440294,39.59807681918859,2.099803756658256,2.768226586630923,1.4802009615904057
106,Saratoga County (Outer) PUMA,32.86920429954947,31.90598730485503,33.900047736202396,61.28099613324346,60.60730828615542,62.00198288840745,5.849799567207067,7.486704408989535,4.097969375390152
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",85.5174579497949,82.54354255668747,89.92739145265826,13.762242154226609,17.009530069010843,8.946932410701233,0.7202998959784892,0.44692737430167595,1.1256761366405146
108,NYC-Brooklyn Community District 4--Bushwick PUMA,76.6572688498518,69.8609657646883,83.02071668533034,22.742716691968482,28.89819105994917,16.97928331466965,0.6000144581797152,1.2408431753625355,0.0
109,Suffolk County (Central)--Islip Town (East) PUMA,39.87138263665595,36.3548824791001,43.38434630520332,55.808561366668854,57.604937190878445,54.0139921294272,4.3200559966751975,6.040180330021447,2.6016615653694797
110,Westchester County (Southwest)--Yonkers City PUMA,51.02034745359353,49.93968636911942,52.072082648509046,46.314255116611136,49.28226779252111,43.42568678093449,2.665397429795336,0.7780458383594692,4.502230570556469
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,51.50603571290833,51.97722726573319,51.03240275307401,45.64773034054534,44.222188028927526,47.08065888175702,2.846233946546338,3.8005847053392827,1.8869383651689737
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",55.00063459829928,52.85048404446038,57.43471790014883,43.990354105851,45.547986136010515,42.227032877824385,1.009011295849727,1.6015298195291023,0.3382492220267893
113,Jefferson & Lewis Counties PUMA,23.343286457329995,23.471406491499227,23.204862734620267,67.89475374044821,67.41885625965996,68.40892391957784,8.761959802221794,9.109737248840803,8.386213345801883
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,35.66953891942491,32.165575304022454,39.36301336094266,61.025370232580464,63.93826005612722,57.954937632500126,3.3050908479946233,3.8961646398503276,2.6820490065572153
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,57.25610461752112,55.51526825675599,59.072902501034704,40.958801064691585,42.19590958019376,39.66771122804943,1.7850943177872933,2.288822163050252,1.2593862709158636
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,28.349944629014395,30.786026200873362,25.842696629213485,38.759689922480625,30.349344978165938,47.41573033707866,32.89036544850498,38.864628820960704,26.741573033707866
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",36.47302244150883,31.068384045796776,42.13373305526591,58.76173802323731,64.21504573455292,53.05005213764338,4.765239535253859,4.716570219650302,4.816214807090719
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,28.70022539444027,23.170895422204325,34.09438163006941,66.33888717019491,69.35606569114422,63.395468634042,4.960887435364829,7.4730388866514526,2.5101497358885934
119,Monroe County (Central)--Greece & Gates Towns PUMA,30.483160886445116,27.343431724750932,33.64266547406082,66.36635520962977,67.61231065516093,65.11255217650567,3.150483903925102,5.044257620088144,1.2447823494335122
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,57.08631737655484,54.0266106442577,60.65306122448979,33.50923482849604,42.50700280112045,23.02040816326531,9.404447794949114,3.466386554621849,16.3265306122449
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",51.5427726796822,52.18779564806055,50.84179411386711,40.39539323766705,39.75875118259224,41.08726384783447,8.061834082650735,8.05345316934721,8.07094203829842
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,58.54983005820995,53.87138607063849,63.46092248558616,39.24288002500293,44.39697917461286,33.83247918001281,2.2072899167871234,1.731634754748646,2.7065983344010247
123,Broome (Outer West) & Tioga Counties PUMA,28.576509124941506,29.949238578680205,27.175064306249052,63.92325690219934,61.84000889251177,66.05008321985171,7.500233972859148,8.210752528808033,6.774852473899228
124,Putnam County PUMA,44.62528297390683,44.43439775377148,44.81672394043528,53.801977838675086,54.6851948793604,52.916189385261546,1.5727391874180863,0.8804073668681291,2.2670866743031692
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",64.92776886035313,41.995841995842,79.34640522875817,34.10914927768861,58.004158004158,19.084967320261438,0.9630818619582664,0.0,1.5686274509803921
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",49.20731707317073,48.08803736837938,50.38850363438884,50.540650406504064,51.809041247723854,49.20210543905088,0.2520325203252033,0.10292138389676193,0.4093909265602807
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,42.46038425469498,44.81839386871043,40.053449951409135,54.13470555702503,51.78749940496024,56.53061224489796,3.4049101882799917,3.394106726329319,3.4159378036929056
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,33.98934503290504,32.70576474508497,35.28104958712328,61.79463073226784,61.53782072642453,62.05306618602506,4.216024234827118,5.756414528490503,2.665884226851658
129,NYC-Manhattan Community District 10--Central Harlem PUMA,82.34226447709594,79.97448979591837,85.14533786334466,17.398444252376837,19.54719387755102,14.854662136655342,0.25929127052722556,0.47831632653061223,0.0
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",49.64912280701754,58.18181818181818,44.285714285714285,46.666666666666664,32.27272727272727,55.714285714285715,3.684210526315789,9.545454545454547,0.0
131,NYC-Manhattan Community District 11--East Harlem PUMA,82.70108385624644,78.92777364110201,87.79751927589675,16.243582430119794,21.07222635889799,9.721756620851492,1.0553337136337706,0.0,2.48072410325176
132,Westchester County (Northwest) PUMA,62.756743380351395,60.02998167786353,65.43196426625994,35.89320575215156,39.22047637554827,32.62882666957185,1.3500508674970442,0.7495419465881961,1.93920906416821
133,Onondaga County (North) PUMA,41.54705937295682,40.23405841735015,42.760025156479294,55.742706809053836,56.92611923363698,54.64945644035818,2.710233817989352,2.83982234901287,2.5905184031625286
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,75.59036144578313,74.76266978238645,76.60182045332857,22.610441767068274,23.294873667299548,21.774049616276994,1.7991967871485943,1.9424565503140063,1.6241299303944314
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,61.50978564771668,51.34240529606473,70.19638648860959,29.74667457426078,34.07502758367047,26.048703849175176,8.743539778022537,14.582567120264804,3.7549096622152396
