,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
99,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",11734,5228,6506,50313.28362024885,52091.702371843916,48884.20688595143,3028,919,2109,72816.04359313077,93070.18498367791,63990.27027027027,7988,3770,4218,44033.686780170254,46608.99734748011,41731.903745851116,718,539,179,25275.766016713093,20571.428571428572,39441.340782122905
100,Madison & Cortland Counties PUMA,531,83,448,39262.523540489645,46506.02409638554,37920.53571428572,318,18,300,38962.264150943396,70000.0,37100.0,213,65,148,39710.79812206573,40000.0,39583.78378378379,0,0,0,#DIV/0!,0.0,0.0
101,Nassau County (Central)--Hempstead Town (East Central) PUMA,1142,741,401,95026.61996497372,122121.99730094467,44957.60598503741,634,401,233,119198.738170347,153975.06234413965,59347.63948497854,454,286,168,67863.43612334802,93041.95804195805,25000.0,54,54,0,39600.0,39600.0,0.0
102,Nassau County (West Central)--North Hempstead Town (South) PUMA,3127,2152,975,54928.87751838823,51759.10780669145,61925.1282051282,1429,1148,281,75914.9755073478,75548.3449477352,77412.81138790035,1698,1004,694,37267.43227326266,24557.868525896414,55654.178674351584,0,0,0,#DIV/0!,0.0,0.0
103,Westchester County (Central)--White Plains City PUMA,5919,4138,1781,65143.103733738804,63203.17327211213,69650.36496350366,2850,1601,1249,73553.95789473684,68122.41099312929,80516.25300240192,2149,2050,99,68085.15588645882,70267.26829268293,22900.0,920,487,433,32215.490217391303,17295.381930184805,48996.304849884524
104,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",3136,1731,1405,73096.9387755102,60216.0600808781,88966.54804270463,1006,281,725,104164.01590457256,48686.832740213526,125666.20689655172,2037,1450,587,60817.378497790865,62450.34482758621,56783.64565587734,93,0,93,6000.0,0.0,6000.0
105,Suffolk County (Northwest)--Huntington Town (South) PUMA,1607,976,631,73546.48413192284,70789.1393442623,77811.41045958796,317,0,317,109675.07886435332,0.0,109675.07886435332,1290,976,314,64668.37209302326,70789.1393442623,45643.31210191083,0,0,0,#DIV/0!,0.0,0.0
106,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,6260,2627,3633,48554.54952076677,29813.962695089456,62105.752821359754,1830,344,1486,75179.22404371585,56774.651162790695,79439.77119784657,3442,1887,1555,36142.79488669378,27737.572866984632,46342.57234726688,988,396,592,42479.75708502025,16287.878787878788,60000.0
107,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,1981,1202,779,42386.723876829885,52710.48252911813,26457.124518613608,82,82,0,55000.0,55000.0,0.0,1608,905,703,42667.848258706465,57632.044198895026,23403.84068278805,291,215,76,37279.037800687285,31120.93023255814,54700.0
108,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,4703,2109,2594,44729.100574101634,50969.13229018492,39655.767154973015,1327,599,728,51454.96608892238,57582.47078464107,46413.241758241755,2222,989,1233,47911.84518451845,61543.983822042464,36977.388483373885,1154,521,633,30866.637781629117,23291.746641074857,37101.26382306477
109,Suffolk County (Northwest)--Huntington Town (North) PUMA,2399,1126,1273,43009.83743226344,53473.35701598579,33754.59544383347,704,566,138,69468.75,66291.51943462898,82500.0,1695,560,1135,32020.412979351033,40517.857142857145,27827.84140969163,0,0,0,#DIV/0!,0.0,0.0
110,Suffolk County (Southwest)--Islip Town (South) PUMA,4622,3451,1171,62984.119428818696,67036.27933932193,51042.18616567037,1580,557,1023,81996.83544303797,135529.62298025136,52849.4623655914,2328,2328,0,56696.3058419244,56696.3058419244,0.0,714,566,148,41412.60504201681,42161.13074204947,38550.0
111,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1441,634,807,49075.14226231784,43882.14511041009,53154.8946716233,231,81,150,67792.20779220779,60000.0,72000.0,1210,553,657,45501.884297520664,41521.30198915009,48852.359208523594,0,0,0,#DIV/0!,0.0,0.0
112,Ulster County (East) PUMA,1552,1212,340,30587.56443298969,28897.607260726072,36611.76470588235,187,45,142,56844.91978609626,110000.0,40000.0,1365,1167,198,26990.40293040293,25770.26563838903,34181.818181818184,0,0,0,#DIV/0!,0.0,0.0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,8035,4823,3212,44564.704418170506,52046.858801575785,33329.82565379826,3487,2312,1175,63102.724404932604,69520.84775086505,50474.04255319149,2956,982,1974,32508.491204330177,50259.36863543788,23678.01418439716,1592,1529,63,26346.168341708544,26772.46566383257,16000.0
114,NYC-Brooklyn Community District 4--Bushwick PUMA,8692,3538,5154,40523.957662218134,40403.50480497456,40606.64338377959,2195,906,1289,52955.398633257406,44825.7174392936,58669.511249030256,4746,1621,3125,36288.714707121784,44177.97655768044,32196.3968,1751,1011,740,36419.7030268418,30388.72403560831,44659.32432432433
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",1351,560,791,53897.03923019985,46887.32142857143,58859.67130214918,1128,410,718,57183.51063829787,53560.9756097561,59252.08913649025,142,69,73,44844.366197183095,34100.0,55000.0,81,81,0,24000.0,24000.0,0.0
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,1586,809,777,36963.46153846154,39025.83436341162,34816.151866151864,158,29,129,61800.63291139241,155000.0,40848.83720930233,1249,693,556,36117.01361088871,38042.568542568544,33716.996402877696,179,87,92,20946.368715083798,8200.0,33000.0
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",15495,7593,7902,41167.421748951274,40489.61411826682,41818.72437357631,2719,848,1871,63343.710923133505,57867.62971698113,65825.65473009086,10806,5866,4940,39485.52193225986,38965.69894306171,40102.78542510122,1970,879,1091,19785.329949238578,33894.31171786121,8417.965169569203
118,Erie County (Central) PUMA,1329,902,427,34024.454477050414,36140.465631929044,29554.56674473068,307,307,0,38959.60912052117,38959.60912052117,0.0,731,512,219,31476.060191518467,32478.90625,29131.50684931507,291,83,208,35219.58762886598,48300.0,30000.0
119,Livingston & Wyoming Counties PUMA,589,589,0,50675.72156196944,50675.72156196944,0.0,58,58,0,75000.0,75000.0,0.0,531,531,0,48018.832391713746,48018.832391713746,0.0,0,0,0,#DIV/0!,0.0,0.0
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1447,763,684,75671.04353835522,76633.02752293578,74597.95321637427,283,93,190,129169.61130742049,170000.0,109184.21052631579,1164,670,494,62664.08934707904,63673.13432835821,61295.54655870445,0,0,0,#DIV/0!,0.0,0.0
121,Niagara County (North & East) PUMA,703,251,452,48357.89473684211,46480.478087649404,49400.44247787611,231,0,231,34476.19047619047,0.0,34476.19047619047,350,129,221,62420.0,58000.0,65000.0,122,122,0,34300.0,34300.0,0.0
122,Westchester County (Southwest)--Yonkers City PUMA,10138,5641,4497,63776.09193134741,71050.04786385392,54651.701134089395,4239,1308,2931,75948.95494220335,101577.15596330275,64512.00955305356,5178,3781,1397,55705.755117806104,63218.03755620206,35373.65783822477,721,552,169,50166.43550624133,52360.50724637681,43000.0
123,Sullivan & Ulster (West) Counties PUMA,2150,1362,788,47246.651162790695,27020.704845814977,82205.71065989848,614,278,336,89202.7687296417,19451.438848920865,146913.69047619047,1136,724,412,32375.704225352114,30220.580110497238,36162.8640776699,400,360,40,25077.5,26430.555555555555,12900.0
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",1609,776,833,62221.00683654444,71855.67010309278,53245.61824729892,571,260,311,79924.6935201401,74284.61538461539,84639.87138263666,928,406,522,54720.474137931036,80665.02463054187,34541.379310344826,110,110,0,33600.0,33600.0,0.0
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,4273,3086,1187,56638.895389655976,61595.88464031108,43751.55855096883,641,406,235,77273.01092043682,94639.16256157635,47270.21276595745,3285,2613,672,56140.45662100457,57271.87141216992,51741.07142857143,347,67,280,23240.92219020173,30000.0,21623.571428571428
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",9781,6506,3275,38994.05377773234,43373.748847217954,30293.50534351145,2295,1130,1165,58316.339869281044,64760.176991150445,52066.09442060086,5783,3970,1813,36070.17292062943,43303.680100755664,20230.667402095973,1703,1406,297,22883.752201996478,26383.357041251777,6316.599326599327
127,NYC-Manhattan Community District 11--East Harlem PUMA,6888,2786,4102,41473.44076655052,40365.64967695621,42225.831301804,1948,664,1284,62179.05544147844,74573.7951807229,55769.314641744546,4671,2122,2549,33878.754014129736,29661.498586239395,37389.548842683405,269,0,269,23407.434944237917,0.0,23407.434944237917
128,Westchester County (Southeast) PUMA,1961,1411,550,93162.21315655278,91676.18710134656,96974.54545454546,430,187,243,133520.93023255814,96085.5614973262,162329.2181069959,1265,958,307,88013.51778656126,101719.31106471816,45244.2996742671,266,266,0,52406.015037593985,52406.015037593985,0.0
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,742,441,301,36960.91644204852,37977.32426303855,35471.76079734219,57,57,0,40000.0,40000.0,0.0,685,384,301,36708.029197080294,37677.083333333336,35471.76079734219,0,0,0,#DIV/0!,0.0,0.0
130,Erie County (Northeast) PUMA,1177,1060,117,37372.982158028884,38186.79245283019,30000.0,117,0,117,30000.0,0.0,30000.0,368,368,0,52690.217391304344,52690.217391304344,0.0,692,692,0,30473.98843930636,30473.98843930636,0.0
131,Monroe County (Central)--Greece & Gates Towns PUMA,2347,1520,827,33767.27737537282,33106.44736842105,34981.86215235792,601,272,329,51468.885191347756,60021.32352941176,44398.176291793316,1385,949,436,28818.772563176895,27946.259220231823,30717.889908256882,361,299,62,23282.548476454293,25000.0,15000.0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,4260,2529,1731,44754.55399061033,44019.49387109529,45828.480647024844,958,410,548,65146.555323590816,84813.90243902439,50431.93430656935,2916,1782,1134,42406.44718792867,40736.25140291807,45031.0405643739,386,337,49,11882.901554404145,11749.554896142434,12800.0
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",10097,4208,5889,61391.003268297514,77435.35171102661,49926.47308541348,3281,1346,1935,78010.22858884487,112078.35066864785,54312.19638242894,6249,2364,3885,53379.05264842375,61477.495769881556,48451.19691119691,567,498,69,53523.28042328043,59553.614457831325,10000.0
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",2071,827,1244,171595.60598744568,152389.96372430472,184363.34405144694,2071,827,1244,171595.60598744568,152389.96372430472,184363.34405144694,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
135,Albany County (East Central)--Albany City PUMA,1406,530,876,91232.85917496444,134358.49056603774,65140.86757990868,618,100,518,164984.142394822,601000.0,80811.19691119691,634,276,358,37859.93690851735,31884.057971014492,42467.039106145254,154,154,0,15000.0,15000.0,0.0
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",4381,2957,1424,61739.57041771285,64065.15319580656,56910.393258426964,1495,794,701,68939.745819398,65986.04534005038,72285.30670470756,2670,1947,723,60388.965543071165,67216.3009758603,42003.319502074686,216,216,0,28600.0,28600.0,0.0
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,3534,1934,1600,41767.94001131862,42524.1468459152,40853.875,1251,625,626,40233.25339728218,33286.4,47169.009584664534,2283,1309,974,42608.89180902322,46934.83575248281,36795.07186858316,0,0,0,#DIV/0!,0.0,0.0
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5614,3665,1949,40120.63056644104,41945.54433833561,36688.96870189841,1542,1220,322,60729.13099870298,67118.29508196721,36521.739130434784,3361,2038,1323,34390.1517405534,30381.99214916585,40564.474678760394,711,407,304,22514.20534458509,24392.13759213759,20000.0
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",2946,1228,1718,72515.52953156823,88164.332247557,61330.005820721766,1437,448,989,106771.22477383437,187990.4017857143,69980.33367037412,1205,476,729,44362.24066390042,36348.94957983193,49594.51303155007,304,304,0,22184.21052631579,22184.21052631579,0.0
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",9877,3681,6196,35145.81755593804,34538.28850855746,35506.74628792769,1882,161,1721,46364.261424017,28571.67701863354,48028.7623474724,6808,2852,3956,34326.6598119859,36930.57503506311,32449.418604651164,1187,668,519,22057.118786857623,25762.574850299403,17287.861271676302
141,NYC-Manhattan Community District 8--Upper East Side PUMA,5937,2791,3146,65206.400538992755,65993.90899319241,64507.75588048315,4467,1704,2763,75185.44884710097,85640.25821596244,68737.74882374231,383,0,383,33992.167101827676,0.0,33992.167101827676,1087,1087,0,35195.95216191353,35195.95216191353,0.0
142,Orange County (Northeast)--Greater Newburgh City PUMA,5489,3017,2472,54699.763162689014,57965.9264169705,50713.51132686084,1489,604,885,78276.09133646743,101112.91390728476,62690.28248587571,3303,1932,1371,50250.953678474114,52310.55900621118,47348.577680525166,697,481,216,25416.06886657102,26501.0395010395,23000.0
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",5801,2309,3492,47064.52335804172,46636.2494586401,47347.70904925544,1965,554,1411,46397.557251908394,57000.72202166065,42234.44365698087,3642,1654,1988,46601.345414607356,44302.72067714631,48513.78269617706,194,101,93,62515.463917525776,28000.0,100000.0
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,7294,3443,3851,51622.97504798465,60342.57914609352,43827.18254998702,2029,550,1479,71288.86150813209,121610.90909090909,52575.45638945233,4886,2708,2178,45692.77118297176,49996.12259970458,40342.23140495868,379,185,194,22791.55672823219,29643.243243243243,16257.731958762886
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,6545,4025,2520,48371.22077922078,44259.32919254658,54938.8253968254,865,298,567,95033.5260115607,117466.44295302013,83243.38624338624,3300,2363,937,43715.64848484848,44296.99534490055,42249.56243329776,2380,1364,1016,37867.226890756305,28200.146627565984,50845.47244094488
146,Capital Region,9817,4194,5623,496567.9164353151,735857.6605712987,399777.08054078434,3216,1329,1887,863023.72166189,1474291.8901241906,523764.46332393005,4790,1779,3011,358720.2964029843,439975.94048433413,330220.20679110393,1811,1086,725,#DIV/0!,171134.70129956794,160000.0
147,Central NY,6667,3087,3580,320234.781514658,396992.22596823325,258543.14073261942,1971,730,1241,473621.89260351117,294326.53436767095,291369.64285714284,3970,1934,2036,240194.30822396502,212219.67586302492,147782.32305305882,726,423,303,#DIV/0!,158632.83950617284,19556.76567656766
148,Finger Lakes,16831,9504,7327,448542.8222338916,602197.1681019344,276481.05926196603,3837,2345,1492,828679.4427901526,747241.5208845272,336085.36981545325,10537,5533,5004,342648.4994857241,402015.17412260914,210772.54913327374,2457,1626,831,#DIV/0!,125230.32338308457,71238.50129198967
149,Long Island,72402,42150,30252,1607827.4861593514,1709123.5016476929,1548663.2774840589,22022,10374,11648,2206525.4421502016,2455122.2198834503,1999860.943551441,42261,26410,15851,1316325.1957244128,1450409.479915796,966308.4165143092,8119,5366,2753,#DIV/0!,651671.5597944092,348982.73659188824
150,Mid-Hudson,65686,35456,30230,1114549.8078857744,1158159.9359328647,1075072.9723885253,27308,12108,15200,1495496.5575756945,1649795.5147850339,1341926.855820948,33394,19672,13722,887424.7340691347,956863.1452571036,741559.2815019113,4984,3676,1308,#DIV/0!,425714.36032027024,449896.30484988453
151,Mohawk Valley,5273,3030,2243,151392.61887146794,163022.3792360977,137164.34664157388,476,106,370,#DIV/0!,205000.0,79648.83720930232,4036,2255,1781,150829.89841545685,152370.01397907647,143607.8896067612,761,669,92,#DIV/0!,34565.9793814433,33000.0
152,New York City,335114,175954,159160,3231998.3415223286,3390504.8913186654,2954691.5981050935,112517,48987,63530,4120347.166752231,4469299.23174702,3666040.2477911096,192521,106047,86474,#DIV/0!,2716015.315301357,2227268.1833268576,30076,20920,9156,#DIV/0!,1433184.7954595746,1133892.7475263104
153,North Country,2173,1640,533,102880.42932226833,89581.0913196756,140568.08846761452,621,315,306,131396.19578851064,69009.45454545454,156136.50889357855,1259,1162,97,64947.69186021146,67531.5840915841,19000.0,293,163,130,69659.36426116838,82458.33333333333,8900.0
154,Southern Tier,4096,2538,1558,292240.31937305303,319096.6087602737,221778.08253134426,1705,1219,486,343997.81950032787,326504.52972946066,105620.92857142857,1948,876,1072,280977.4037660797,193198.58029235463,263409.7070843182,443,443,0,#DIV/0!,112000.0,0.0
155,Western NY,13077,6018,7059,436666.6748808555,409149.213122882,461171.4817937026,3735,914,2821,545966.3803851104,303745.32340623543,427997.2669671763,7318,3494,3824,395348.4554483039,312359.2415477951,368947.061930569,2024,1610,414,#DIV/0!,252317.13981382572,66800.0
