,puma,ENG_prof_mf_t,ENG_prof_m,ENG_prof_f,NO_ENG_prof_mf_t,NO_ENG_prof_m,NO_ENG_prof_f
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,68.39597670725252,76.1611030478955,63.9375,31.604023292747485,23.8388969521045,36.0625
88,Onondaga County (Central)--Syracuse City PUMA,72.76019524484333,71.23287671232876,74.18569254185692,27.239804755156666,28.767123287671232,25.814307458143077
89,Westchester County (Central)--White Plains City PUMA,77.49867921809711,71.92218350754936,82.99170559633903,22.501320781902887,28.07781649245064,17.00829440366098
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,64.58312020460359,59.464968152866234,68.01709401709401,35.41687979539642,40.53503184713376,31.982905982905983
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",43.41163516241512,45.434536910356314,41.27054082981804,56.588364837584884,54.565463089643686,58.729459170181954
92,Cattaraugus & Allegany Counties PUMA,66.2420382165605,74.47447447447448,60.17699115044248,33.75796178343949,25.525525525525527,39.823008849557525
93,Oswego County PUMA,60.57692307692307,56.32183908045977,63.63636363636363,39.42307692307692,43.67816091954023,36.36363636363637
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",60.19560804576491,57.46367239101717,63.28665827564506,39.80439195423509,42.53632760898283,36.71334172435494
95,Monroe County (East) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,60.33959351685104,57.32058400164507,63.36388917499227,39.66040648314896,42.679415998354926,36.63611082500772
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",72.63902078716895,80.87095303237574,65.54704380278923,27.360979212831065,19.12904696762426,34.45295619721077
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",56.15254951538138,62.1767127625884,50.152455052045,43.847450484618626,37.82328723741159,49.847544947954994
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",90.94422259435785,91.9612314709236,90.10575793184489,9.055777405642148,8.038768529076396,9.89424206815511
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",65.08194588969823,63.09161655465157,66.77498946861647,34.918054110301775,36.90838344534843,33.225010531383525
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",90.19157088122606,98.83911052975802,77.96022201665124,9.808429118773947,1.1608894702419883,22.039777983348753
102,Chautauqua County PUMA,63.020214030915575,67.09844559585493,59.56043956043956,36.979785969084425,32.90155440414508,40.43956043956044
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,82.38762238261988,90.76324744773943,75.7798517003324,17.61237761738012,9.236752552260574,24.220148299667603
104,Erie County (West Central)--Buffalo City (East) PUMA,61.968911917098445,81.78438661710037,44.774193548387096,38.031088082901555,18.21561338289963,55.225806451612904
105,Genesee & Orleans Counties PUMA,63.82165605095541,82.43243243243244,47.2289156626506,36.17834394904458,17.56756756756757,52.77108433734939
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",62.13089802130898,62.62355848434926,61.65233046609322,37.86910197869102,37.37644151565075,38.34766953390678
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",73.4375,100.0,57.49999999999999,26.5625,0.0,42.5
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,58.7303614765615,62.02679091438556,56.1547212741752,41.269638523438495,37.97320908561444,43.8452787258248
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",56.88901750832007,57.08724832214765,56.73874332230985,43.11098249167993,42.91275167785235,43.261256677690156
110,Suffolk County (East) PUMA,83.25127128904674,83.65253923143457,82.49534450651768,16.748728710953266,16.347460768565426,17.50465549348231
111,Orange County (Northwest) PUMA,87.82461422657131,92.63644239099047,78.82225823878984,12.17538577342868,7.363557609009528,21.177741761210157
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,76.27254509018037,77.27272727272727,75.6385068762279,23.727454909819638,22.727272727272727,24.361493123772103
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",63.9017608897127,75.7383100902379,51.96483971044468,36.0982391102873,24.2616899097621,48.03516028955532
114,Suffolk County (Northwest)--Smithtown Town PUMA,77.17978848413631,77.95560144553433,76.53149266609147,22.82021151586369,22.04439855446567,23.46850733390854
115,Ulster County (East) PUMA,82.53424657534246,81.87134502923976,83.02603036876356,17.465753424657535,18.128654970760234,16.973969631236443
116,Westchester County (Northeast) PUMA,85.3750756200847,73.56867398398101,97.655044739278,14.624924379915305,26.431326016018986,2.3449552607219997
117,NYC-Brooklyn Community District 4--Bushwick PUMA,44.43807339449541,51.3277133825079,37.69341860944914,55.56192660550459,48.67228661749209,62.30658139055085
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,48.384707189596284,50.59082892416226,46.454201713095145,51.61529281040372,49.40917107583774,53.545798286904855
119,Dutchess County (North & East) PUMA,71.54712507409603,91.86182669789227,50.720288115246106,28.45287492590397,8.138173302107727,49.2797118847539
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,46.33896091782483,49.98232174425456,42.26946620154018,53.661039082175165,50.01767825574544,57.73053379845982
121,Broome (Outer West) & Tioga Counties PUMA,85.60830860534125,75.25510204081633,100.0,14.391691394658753,24.744897959183675,0.0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",79.88348183687457,87.64874846122281,70.12886597938144,20.11651816312543,12.351251538777184,29.871134020618555
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",84.89696312364426,87.80049427095035,82.94268864358084,15.10303687635575,12.199505729049651,17.057311356419174
124,Orange County (Northeast)--Greater Newburgh City PUMA,76.68393782383419,69.92769034453424,81.88666885031117,23.316062176165804,30.072309655465755,18.11333114968883
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",74.62379847530659,79.18988104201175,71.03268593083847,25.376201524693403,20.810118957988255,28.96731406916154
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,84.26409185803759,88.34423754403623,81.15953128590029,15.73590814196242,11.655762455963764,18.840468714099718
127,Onondaga County (North) PUMA,88.07339449541286,79.37384898710866,92.3992673992674,11.926605504587156,20.626151012891345,7.6007326007326
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,86.46211257385715,90.00904159132007,83.45778288340034,13.537887426142841,9.990958408679926,16.542217116599655
129,Monroe County (North & West) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
130,Sullivan & Ulster (West) Counties PUMA,67.42261722341404,77.41386643981285,41.66666666666667,32.577382776585964,22.586133560187154,58.333333333333336
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,74.36412315930389,77.25173210161664,72.54545454545455,25.63587684069612,22.74826789838337,27.454545454545453
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,65.4602595296026,58.79562796452878,71.90428713858424,34.539740470397405,41.20437203547123,28.095712861415752
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",71.656050955414,74.83599157387903,68.22811912022318,28.343949044585987,25.164008426120976,31.77188087977681
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",81.41526869491044,83.4324830902127,79.8550267885282,18.584731305089566,16.5675169097873,20.144973211471793
135,Monroe County (Central)--Rochester City (West) PUMA,44.516277995843915,49.67081199707388,35.69192235441453,55.483722004156085,50.32918800292612,64.30807764558547
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,76.51235308227393,78.01494130202775,74.75262993438183,23.487646917726074,21.985058697972253,25.247370065618163
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,51.38983260238433,55.76119070182285,45.95886141699564,48.61016739761567,44.23880929817716,54.04113858300437
138,Putnam County PUMA,77.79168753129694,76.58536585365854,79.72620599739244,22.208312468703053,23.414634146341466,20.273794002607563
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,61.721514695598735,65.1312720023752,58.31710002540865,38.27848530440126,34.8687279976248,41.68289997459134
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,88.95682078716088,79.51807228915662,100.0,11.043179212839128,20.481927710843372,0.0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,73.33029751062537,76.92307692307693,70.84937131126507,26.669702489374618,23.076923076923077,29.150628688734926
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",43.84519090340079,49.404453650958054,39.420735134325,56.15480909659921,50.59554634904194,60.579264865675
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,92.3186488961237,98.17504655493482,85.26575465350975,7.681351103876284,1.824953445065177,14.734245346490244
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,61.4190687361419,68.35176408636124,55.32407407407407,38.58093126385809,31.648235913638757,44.675925925925924
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",62.93967380624878,69.73659630113956,55.39896373056995,37.06032619375123,30.263403698860454,44.60103626943005
146,Capital Region,79.31815649719613,79.68828980623421,79.02636647406523,20.681843502803876,20.311710193765798,20.973633525934783
147,Central NY,76.49087062142466,76.38086062941555,76.59574468085107,23.50912937857535,23.619139370584456,23.404255319148938
148,Finger Lakes,68.30429732868757,74.08347881288684,62.79860901118839,31.695702671312425,25.916521187113155,37.20139098881161
149,Long Island,70.28568174484158,72.95428796041527,67.69516227984856,29.714318255158407,27.04571203958473,32.30483772015143
150,Mid-Hudson,73.59429017508643,75.48291873606189,71.56809486933507,26.405709824913572,24.517081263938117,28.43190513066494
151,Mohawk Valley,69.80190046706394,83.67683429513603,60.904044409199045,30.198099532936062,16.323165704863975,39.095955590800955
152,New York City,58.95840683543331,61.76815774568938,56.37929394235395,41.04159316456669,38.23184225431062,43.62070605764605
153,North Country,91.39320102181175,91.23127511874316,91.58163265306123,8.606798978188248,8.768724881256851,8.418367346938775
154,Southern Tier,87.31058272760872,88.09182209469154,86.72279792746113,12.689417272391276,11.908177905308465,13.27720207253886
155,Western NY,73.32581359401763,78.92148403796376,68.07321616587025,26.67418640598237,21.07851596203624,31.926783834129747
