,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
85,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",83,33,50,49228.9156626506,57151.51515151515,44000.0,58,26,32,48413.793103448275,56384.61538461538,41937.5,17,7,10,46941.17647058824,60000.0,37800.0,8,0,8,60000.0,0.0,60000.0
86,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,11713,5843,5870,63639.88158456416,66708.24285469794,60585.63373083475,7155,3589,3566,77926.82361984625,78620.35190860963,77228.82220975883,4280,2028,2252,41583.72897196261,49011.67159763313,34894.62255772646,278,226,52,35500.539568345324,36336.94690265487,31865.384615384617
87,NYC-Manhattan Community District 8--Upper East Side PUMA,8787,4815,3972,179916.2467281211,237071.51817237798,110630.58912386707,7804,4187,3617,185165.61250640696,247411.5691425842,113110.36770804533,953,598,355,140200.944386149,172754.1806020067,85364.78873239437,30,30,0,76004.0,76004.0,0.0
88,"Chenango, Delaware & Broome (East) Counties PUMA",361,225,136,53990.31301939058,56842.235555555555,49272.05882352941,90,68,22,69322.47777777778,65412.10294117647,81409.09090909091,271,157,114,48898.450184501846,53130.44585987261,43070.17543859649,0,0,0,#DIV/0!,0.0,0.0
89,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",10805,6248,4557,55806.0472003702,60007.399167733674,50045.66820276498,3459,1662,1797,66314.15437987857,68743.71841155234,64067.11185308848,6661,4109,2552,51129.37697042486,57066.74860063276,41569.55721003135,685,477,208,48220.29197080292,54899.16142557652,32903.846153846156
90,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,3145,1859,1286,80092.69316375199,76782.7100591716,84877.49766718507,1512,776,736,91070.70105820106,92591.02835051547,89467.74728260869,1384,895,489,72809.33526011561,65943.48603351956,85375.66462167689,249,188,61,53913.6546184739,63132.97872340425,25500.0
91,Monroe County (Central)--Rochester City (West) PUMA,115,41,74,66537.21739130435,60414.634146341465,69929.45945945945,26,26,0,88000.0,88000.0,0.0,67,0,67,74278.80597014926,0.0,74278.80597014926,22,15,7,17595.454545454544,12600.0,28300.0
92,Erie County (Northwest) PUMA,634,451,183,47386.41955835962,46019.93348115299,50754.098360655735,243,169,74,52843.58024691358,43319.4674556213,74594.5945945946,359,265,94,43027.855153203345,45883.018867924526,34978.72340425532,32,17,15,54843.75,75000.0,32000.0
93,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,981,441,540,42753.21100917431,46992.97052154195,39290.74074074074,489,257,232,53398.36400817996,53538.52140077821,53243.10344827586,451,143,308,29552.328159645233,31213.286713286714,28781.16883116883,41,41,0,61000.0,61000.0,0.0
94,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",315,176,139,110421.58730158731,102397.15909090909,120582.0143884892,176,85,91,168331.81818181818,167548.23529411765,169063.73626373627,83,61,22,33872.2891566265,38119.67213114754,22095.454545454544,56,30,26,41875.0,48500.0,34230.769230769234
95,Suffolk County (Central)--Islip Town (Northwest) PUMA,527,327,200,62120.49335863378,63642.20183486238,59632.5,105,43,62,82380.95238095238,86511.62790697675,79516.12903225806,366,245,121,58192.62295081967,61151.02040816326,52202.479338842975,56,39,17,49803.57142857143,54076.92307692308,40000.0
96,Rensselaer County--Troy City PUMA,560,427,133,81692.875,84779.90632318502,71781.87969924812,271,202,69,106428.11808118082,109000.099009901,98898.55072463768,236,191,45,57846.61016949153,61795.811518324605,41084.444444444445,53,34,19,61399.811320754714,70000.0,46010.0
97,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",465,335,130,56266.666666666664,56764.17910447761,54984.61538461538,211,136,75,59581.99052132702,52588.23529411765,72264.0,200,163,37,53836.0,59871.16564417178,27248.64864864865,54,36,18,52314.81481481482,58472.22222222222,40000.0
98,Erie County (West Central)--Buffalo City (West) PUMA,577,358,219,60453.93414211438,66348.10055865922,50818.72146118721,299,117,182,58702.00668896321,67184.61538461539,53248.9010989011,278,241,37,62338.20143884892,65941.99170124481,38864.86486486487,0,0,0,#DIV/0!,0.0,0.0
99,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1221,886,335,63913.685503685505,54499.94356659142,88810.92537313433,417,192,225,89881.5587529976,89640.36458333333,90087.37777777777,504,414,90,53091.269841269845,43371.9806763285,97800.0,300,280,20,46000.0,46857.142857142855,34000.0
100,Cayuga & Onondaga (South) Counties PUMA,122,30,92,52419.67213114754,44266.666666666664,55078.260869565216,84,18,66,59794.04761904762,52416.666666666664,61806.06060606061,38,12,26,36118.42105263158,32041.666666666668,38000.0,0,0,0,#DIV/0!,0.0,0.0
101,Sullivan & Ulster (West) Counties PUMA,847,412,435,89745.51357733176,125356.91747572816,56017.011494252874,444,134,310,142192.56756756757,317503.7313432836,66412.90322580645,401,276,125,32072.19451371571,32904.166666666664,30235.2,2,2,0,10000.0,10000.0,0.0
102,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,161,113,48,71133.72670807454,67163.98230088495,80479.16666666667,105,78,27,93660.28571428571,82106.79487179487,127037.03703703704,56,35,21,28896.428571428572,33862.857142857145,20619.04761904762,0,0,0,#DIV/0!,0.0,0.0
103,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",164,138,26,28619.51219512195,20823.1884057971,70000.0,32,6,26,60625.0,20000.0,70000.0,97,97,0,22975.25773195876,22975.25773195876,0.0,35,35,0,15000.0,15000.0,0.0
104,Rockland County (North)--New City & Congers PUMA,1068,579,489,74180.94569288389,85359.24006908463,60945.29652351738,501,292,209,81490.71856287424,89996.57534246576,69606.93779904307,554,287,267,68137.90613718411,80641.1149825784,54698.12734082397,13,0,13,50000.0,0.0,50000.0
105,Saratoga County (Outer) PUMA,315,192,123,63590.730158730155,65724.375,60260.16260162602,160,79,81,86003.625,94412.40506329114,77802.46913580247,113,71,42,46623.89380530974,58570.42253521127,26428.571428571428,42,42,0,23857.14285714286,23857.14285714286,0.0
106,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,375,211,164,42929.066666666666,59181.99052132702,22018.29268292683,74,49,25,121748.64864864865,172967.3469387755,21360.0,229,90,139,24179.039301310044,27333.333333333332,22136.690647482013,72,72,0,21555.555555555555,21555.555555555555,0.0
107,Putnam County PUMA,1678,970,708,75965.67342073898,84858.86597938144,63781.497175141245,612,318,294,104826.63398692811,122251.57232704402,85979.25170068027,898,540,358,63131.95991091314,71698.33333333333,50210.61452513967,168,112,56,39428.57142857143,42142.857142857145,34000.0
108,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,11118,5866,5252,55455.69472926785,59060.15922263893,51429.84006092917,5768,2810,2958,65803.01144244106,73291.98932384342,58688.73563218391,4809,2702,2107,44166.05198585985,46392.59955588453,41310.74513526341,541,354,187,45490.018484288354,42778.53107344633,50622.994652406414
109,Orange County (Southeast) PUMA,1221,858,363,76519.52497952498,87619.39393939394,50283.47107438016,467,263,204,103246.9164882227,142351.3307984791,52832.89215686275,695,544,151,60726.08633093525,64282.42647058824,47913.84105960265,59,51,8,51006.779661016946,54301.96078431373,30000.0
110,Onondaga County (Central)--Syracuse City (Outer) PUMA,1204,702,502,53754.468438538206,65958.2905982906,36688.565737051795,580,356,224,59529.793103448275,63566.06741573034,53115.0,522,296,226,51335.057471264365,72067.56756756757,24180.973451327434,102,50,52,33296.07843137255,46824.0,20288.46153846154
111,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1441,1188,253,56978.77168632894,57589.368686868685,54111.62055335968,444,310,134,95940.54054054055,107747.74193548386,68625.37313432836,636,550,86,40529.71698113208,41440.836363636365,34702.79069767442,361,328,33,38038.531855955676,37261.920731707316,45757.57575757576
112,Monroe County (East) PUMA,927,491,436,76687.70226537217,99172.09775967413,51366.97247706422,433,273,160,100666.97459584296,123963.36996336996,60917.5,452,195,257,57813.49557522124,71089.7435897436,47740.07782101167,42,23,19,32595.238095238095,43000.0,20000.0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,1469,829,640,87743.49897889722,105128.46803377563,65224.53125,1148,597,551,98200.43554006968,124683.58458961474,69506.35208711434,239,150,89,60295.81589958159,73100.0,38715.730337078654,82,82,0,21346.341463414636,21346.341463414636,0.0
114,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1264,742,522,98666.06012658228,107931.94070080863,85495.01915708813,735,402,333,117926.66666666667,132545.0248756219,100279.27927927928,526,337,189,70473.00380228137,76656.97329376855,59446.560846560846,3,3,0,323000.0,323000.0,0.0
115,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,587,359,228,62580.85178875639,75795.93314763231,41772.89473684211,185,121,64,76826.16216216216,88052.39669421487,55601.5625,309,174,135,55142.783171521034,73640.22988505747,31301.62962962963,93,64,29,58956.98924731183,58484.375,60000.0
116,Wayne & Seneca Counties PUMA,234,125,109,54420.94017094017,53665.6,55287.15596330275,139,75,64,56082.73381294964,59242.666666666664,52379.6875,95,50,45,51989.47368421053,45300.0,59422.22222222222,0,0,0,#DIV/0!,0.0,0.0
117,Schenectady County--Schenectady City PUMA,981,733,248,57091.02956167176,64632.605729877214,34800.8064516129,584,405,179,62055.99315068493,73925.18518518518,35201.117318435754,397,328,69,49787.40554156171,53158.53658536585,33762.31884057971,0,0,0,#DIV/0!,0.0,0.0
118,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",917,605,312,53928.46237731734,55119.00826446281,51619.8717948718,546,306,240,51485.16483516483,49898.69281045752,53507.916666666664,356,292,64,58234.550561797754,61191.78082191781,44742.1875,15,7,8,40666.666666666664,30000.0,50000.0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",4657,2804,1853,127457.28365900794,138897.1005706134,110146.30329195899,3985,2454,1531,138091.53575909662,148641.67481662592,121180.9928151535,635,313,322,65139.84251968504,72814.05750798722,57680.124223602485,37,37,0,51621.62162162162,51621.62162162162,0.0
120,Westchester County (Northeast) PUMA,1743,1127,616,110731.15318416523,133476.39751552796,69117.6948051948,1142,714,428,138703.85288966724,177889.35574229693,73333.64485981308,483,332,151,60744.306418219465,57844.27710843374,67120.5298013245,118,81,37,44619.49152542373,51982.71604938272,28500.0
121,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,769,477,292,98861.76853055917,99970.85953878406,97050.0,417,237,180,120241.24700239809,131729.95780590718,105114.44444444444,338,240,98,74923.37278106509,68608.75,90387.75510204081,14,0,14,40000.0,0.0,40000.0
122,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3965,2358,1607,84632.65573770492,93429.08396946565,71725.38892345986,2549,1366,1183,98469.15653197332,114157.23279648609,80354.26880811497,1313,940,373,56585.37699923838,59492.55319148936,49258.98123324397,103,52,51,99747.57281553397,162384.61538461538,35882.35294117647
123,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",7177,3949,3228,72068.7278807301,79943.85920486199,62434.62205700124,3833,1875,1958,81878.79467779807,91895.92533333333,72286.29213483146,3066,1889,1177,60524.60534898891,67624.69031233457,49129.481733220055,278,185,93,64127.338129496406,84596.75675675676,23408.602150537634
124,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1318,900,418,69318.75569044006,76211.66666666667,54477.55980861244,542,272,270,79511.27306273063,97111.76470588235,61780.40740740741,563,462,101,61907.300177619894,65128.78787878788,47171.38613861386,213,166,47,62972.76995305164,72810.84337349398,28225.531914893618
125,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,2279,1252,1027,56435.43220710838,55589.20926517572,57467.049659201555,744,434,310,63065.24193548387,64027.050691244236,61718.709677419356,1471,769,702,53702.65805574439,52110.20806241873,55447.094017094016,64,49,15,42175.0,35453.06122448979,64133.333333333336
126,Suffolk County (Northwest)--Huntington Town (South) PUMA,889,673,216,90834.08323959506,102706.53789004458,53842.59259259259,415,274,141,126167.95180722892,158560.9489051095,63219.85815602837,384,323,61,44533.333333333336,46485.44891640867,34196.72131147541,90,76,14,125455.55555555556,140276.31578947368,45000.0
127,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",455,323,132,43341.97802197802,40001.238390092876,51516.666666666664,63,22,41,59711.11111111111,58300.0,60468.29268292683,340,263,77,40896.470588235294,39368.0608365019,46116.88311688312,52,38,14,39500.0,33789.47368421053,55000.0
128,Suffolk County (North Central)--Brookhaven Town (North) PUMA,942,655,287,145934.4161358811,159969.3435114504,113903.48432055749,778,535,243,163853.7532133676,179651.06542056074,129073.66255144033,115,71,44,57597.391304347824,74623.94366197183,30122.727272727272,49,49,0,68740.8163265306,68740.8163265306,0.0
129,NYC-Queens Community District 1--Astoria & Long Island City PUMA,9234,5130,4104,53311.152804851634,55764.81091617934,50244.08016569201,4524,2243,2281,62249.56343943413,67998.62683905484,56596.27575624726,4145,2475,1670,45974.224366706876,47583.49898989899,43589.22155688623,565,412,153,35566.37168141593,38309.22330097087,28180.392156862745
130,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,819,576,243,131928.35164835164,155303.29861111112,76521.06995884774,325,241,84,223830.76923076922,276954.356846473,71416.66666666667,494,335,159,71466.23481781376,67787.16417910448,79217.7358490566,0,0,0,#DIV/0!,0.0,0.0
131,Westchester County (Southeast) PUMA,2405,1565,840,147381.10602910604,156022.05111821086,131282.20238095237,1547,1029,518,198506.03749191985,206233.03206997085,183156.4671814672,553,319,234,62261.69981916817,67939.56112852665,54521.36752136752,305,217,88,42400.0,47410.13824884793,30045.454545454544
132,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",1114,656,458,58024.968581687615,64984.77896341463,48056.33187772926,509,239,270,69528.6836935167,82527.19665271966,58022.59259259259,468,329,139,53742.94871794872,59443.76899696048,40249.640287769784,137,88,49,29912.518248175184,38056.98863636364,15285.714285714286
133,Suffolk County (South Central)--Brookhaven Town (South) PUMA,825,652,173,61940.72727272727,52841.10429447853,96235.26011560694,329,202,127,85450.45592705168,65257.425742574254,117568.50393700787,419,373,46,38911.45584725537,39105.63002680965,37336.95652173913,77,77,0,86805.1948051948,86805.1948051948,0.0
134,Onondaga County (Central)--Syracuse City PUMA,578,347,231,51021.59169550173,53413.775216138325,47428.13852813853,336,218,118,65607.67857142857,65835.6880733945,65186.4406779661,209,96,113,30140.191387559807,31618.75,28884.070796460175,33,33,0,34757.57575757576,34757.57575757576,0.0
135,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1081,621,460,51958.97317298797,59118.92109500805,42293.04347826087,314,199,115,61663.53503184713,63912.31155778895,57772.17391304348,498,269,229,50714.4578313253,62640.520446096656,36705.240174672486,269,153,116,42934.944237918215,46692.81045751634,37978.44827586207
136,Suffolk County (Southwest)--Islip Town (South) PUMA,507,309,198,69684.00394477317,81437.8640776699,51340.85858585859,178,110,68,119192.69662921349,132528.18181818182,97620.58823529411,234,155,79,35547.393162393164,45683.87096774193,15659.367088607594,95,44,51,61004.21052631579,79663.63636363637,44905.882352941175
137,Niagara County (North & East) PUMA,188,116,72,54794.20212765958,65277.6724137931,37904.166666666664,61,41,20,62482.13114754098,71497.80487804877,44000.0,127,75,52,51101.574803149604,61877.333333333336,35559.61538461538,0,0,0,#DIV/0!,0.0,0.0
138,NYC-Manhattan Community District 11--East Harlem PUMA,1193,641,552,85797.94635373009,78475.80343213728,94300.65217391304,1062,538,524,92530.08474576271,87250.91078066915,97950.30534351146,52,24,28,27846.153846153848,30000.0,26000.0,79,79,0,33443.037974683546,33443.037974683546,0.0
139,Broome (Outer West) & Tioga Counties PUMA,321,155,166,57931.46417445483,79536.64516129032,37757.951807228914,88,56,32,89631.59090909091,114421.07142857143,46250.0,233,99,134,45958.88412017167,59804.0404040404,35730.0,0,0,0,#DIV/0!,0.0,0.0
140,Albany County (East Central)--Albany City PUMA,535,255,280,47446.542056074766,35662.35294117647,58178.57142857143,297,137,160,41491.24579124579,36675.18248175183,45615.0,223,103,120,55206.27802690583,32227.18446601942,74930.0,15,15,0,50000.0,50000.0,0.0
141,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1031,651,380,72700.7759456838,76995.08448540706,65343.94736842105,564,297,267,81859.5744680851,91952.18855218856,70632.95880149813,387,301,86,66805.42635658915,71215.94684385382,51368.604651162794,80,53,27,36650.0,26000.0,57555.555555555555
142,Nassau County (West Central)--North Hempstead Town (South) PUMA,1613,949,664,78945.69125852449,85698.31401475237,69294.72891566265,625,263,362,83197.184,65862.50950570342,95791.16022099447,719,486,233,82628.4561891516,104694.15637860082,36603.00429184549,269,200,69,59224.163568773234,65622.5,40678.260869565216
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1566,899,667,74497.34993614304,82950.44493882092,63104.04797601199,508,269,239,105730.11811023622,120627.8810408922,88962.34309623431,979,614,365,56639.37691521961,68083.95765472313,37387.397260273974,79,16,63,94962.02531645569,20000.0,114000.0
144,Nassau County (Central)--Hempstead Town (East Central) PUMA,1037,692,345,98711.95756991321,100064.59537572254,95998.84057971014,656,376,280,126019.51219512195,141832.44680851063,104785.0,320,255,65,49454.6875,47238.03921568627,58150.769230769234,61,61,0,63442.62295081967,63442.62295081967,0.0
145,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",89,57,32,28011.23595505618,30263.157894736843,24000.0,43,27,16,20232.558139534885,30444.444444444445,3000.0,21,21,0,25000.0,25000.0,0.0,25,9,16,43920.0,42000.0,45000.0
146,Capital Region,5517,3289,2228,572966.9704150094,666894.832163634,441788.57261337526,3141,1816,1325,719009.9668127686,837160.7118651122,542158.2130893728,2179,1345,834,369828.8002036868,394412.620389587,314665.14198630507,197,128,69,202155.48358966227,198857.14285714287,90180.45454545454
147,Central NY,3453,1813,1640,367378.713671759,459868.51616341656,298012.7176214673,1821,975,846,461190.4572869087,648941.7948830642,382217.4774745029,1428,686,742,223466.99685705354,250717.73724505276,188879.23616697954,204,152,52,145432.96453377593,158960.88610240334,20288.46153846154
148,Finger Lakes,5736,3257,2479,676913.8647548927,795070.1697741962,480006.6114302077,2889,1680,1209,829408.9453662203,895271.3348619437,503371.9686687557,2598,1401,1197,513337.0637880436,523670.5287059484,404071.84519267036,249,176,73,225422.82524493051,227583.63636363638,131500.0
149,Long Island,29423,18836,10587,2146164.7269980866,2396113.9300258127,1721810.8556284902,13519,7900,5619,2866205.108263001,3314065.423026843,2106107.154052482,13050,8821,4229,1477453.6388562722,1644115.1277560373,1179180.7103824015,2854,2115,739,1769434.6947298096,1809460.6392251356,736130.7035571325
150,Mid-Hudson,26596,16598,9998,1482845.5419935132,1719157.9537418608,1152254.2463321036,13854,7783,6071,1979241.3446992647,2483993.0600406555,1470144.7154400724,10450,7035,3415,918454.2950347301,1040309.3201004687,730116.0060609839,2292,1780,512,951246.3176457547,933042.4580203523,406314.04956419766
151,Mohawk Valley,2540,1188,1352,224564.86594152535,234869.0050049628,222054.59245638753,840,352,488,298220.5539804286,370426.18177452404,283761.23576745455,1429,669,760,131142.16616354947,146204.99396504078,111229.59962628123,271,167,104,156633.65921787708,176460.39603960398,60894.8717948718
152,New York City,188331,107592,80739,3881107.174993467,4281135.476401455,3408044.2977536954,110200,57841,52359,4514216.436711848,4980602.420526097,3808913.8676267206,67847,42192,25655,2681158.780387761,2841183.5106301103,2364311.9171077223,10284,7559,2725,2370772.762877257,2518564.6166281025,1373293.0232724624
153,North Country,1445,687,758,174647.6698444367,232385.5203052678,141136.84986584494,599,208,391,265143.23093220335,399810.4360902256,177150.85858585857,652,331,321,115283.34033613445,154308.37345461198,80837.39570027642,194,148,46,96215.98958333334,96415.06399169838,52400.0
154,Southern Tier,2450,1459,991,379325.0953932998,445360.35160809703,302988.1389321206,1329,805,524,482132.8885850423,548153.3032331185,408111.4981968387,1016,557,459,243262.3238177201,298614.4983903408,183058.50681926246,105,97,8,126663.9175257732,66663.9175257732,60000.0
155,Western NY,5173,3300,1873,634772.9972556577,716356.5902956189,524911.3291202036,2538,1361,1177,782904.9009726954,937523.5821888461,605195.0739925297,2350,1682,668,474586.2540776116,533481.4156043706,318095.7201570224,285,257,28,300198.01791102847,322763.77501211455,52000.0
