,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,11.085287696316643,9.750256585699624,12.019633664551659,17.62796419052826,14.08763897972531,21.5011448196909,62.39120476408612,41.3986013986014,72.6158038147139
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,10.399049549234746,8.366590649942987,12.354312354312354,7.7188085997121805,8.624364649942613,6.689648746855492,11.919831223628693,16.184971098265898,6.75990675990676
59,Jefferson & Lewis Counties PUMA,7.049815173384967,1.6500849308420287,10.122911200110481,24.937571708173046,19.808002648239334,31.049102741076712,31.68869309838473,24.914285714285715,38.85196374622357
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,6.1056385869565215,5.500878734622145,6.671048307591193,45.568104038329906,32.79376498800959,62.55980861244019,87.22375690607734,100.0,74.82993197278913
61,Schenectady County--Schenectady City PUMA,3.6690049843086583,4.30085185954706,3.163926258096662,18.183120790944262,18.9943200801871,17.32302060577434,38.50931677018634,41.70634920634921,33.6734693877551
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,5.784197111299915,4.990642545227699,6.733855916386712,12.884302009777295,11.520488856937455,14.968415270530075,55.367231638418076,67.15116279069767,33.68983957219251
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,6.525929325378614,8.863062152602325,4.581757040773434,6.157676348547718,6.006221584111032,6.287948955438921,18.77998629198081,11.30524152106886,33.744855967078195
64,Fulton & Montgomery Counties PUMA,10.867633994669825,12.270389419544452,9.920634920634921,18.744634169607938,15.042829851482098,22.69084220207594,60.4916067146283,50.44122837980939,73.60663288807001
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,24.184100418410043,13.46578366445916,30.727762803234505,59.654178674351584,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",3.7312081144720155,1.5493080337714336,6.097215667767815,4.015360213707321,3.9368713146028447,4.088202156768067,83.6842105263158,48.61878453038674,100.0
67,Oswego County PUMA,5.640056683986773,2.158098933074685,7.862559975236032,19.97342674236019,12.919423717677978,27.456935178731456,60.61211934789296,67.275828460039,49.20767306088407
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",6.700158646218932,7.420189818809318,6.0074704295496995,16.448362720403022,19.306692344727974,13.312202852614895,0.0,0.0,#DIV/0!
69,Monroe County (Central)--Rochester City (East) PUMA,12.54589415241336,12.497712717291858,12.592072956857242,38.98377455166525,39.49211908931699,38.5,60.83437110834371,39.822024471635146,87.55304101838756
70,Westchester County (Northeast) PUMA,3.3409583433662413,6.226151106588654,0.7485714285714286,9.668627169703054,10.8833029068951,8.400527781850169,35.25581395348837,0.0,58.94245723172629
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.0,0.0,0.0,80.99173553719008,0.0,95.60975609756098,64.70588235294117,100.0,0.0
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",1.627413322551299,0.0,3.2116497107520443,7.41981323589119,6.324666198172873,8.918269230769232,29.078014184397162,29.71887550200803,27.293064876957494
73,Onondaga County (North) PUMA,2.013073133762789,3.290792110536863,0.9715415699423953,11.183830606352261,6.391717774151803,15.764845094664373,25.796661608497722,19.520174482006546,40.14962593516209
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,8.693333333333333,11.698453221204385,5.598515310856789,6.0851145773156174,3.8324744138782028,8.63144076140466,4.6263345195729535,3.6420395421436007,5.566600397614314
75,Monroe County (South) PUMA,3.5537678930557197,1.6914715294356681,5.17760651962087,13.253174211494459,15.104987965806291,11.07421875,19.132791327913278,13.448275862068964,40.0
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",1.3695187837668048,1.9119351100811124,0.9540714444197915,19.054163298302345,15.080817322354376,23.537508602890572,56.40668523676881,67.87709497206704,45.0
77,Rensselaer County--Troy City PUMA,5.294786999502169,5.943305454814595,4.69509273834782,11.456694910954386,11.108834827144687,11.79811994168803,34.63703703703704,15.451577801958653,57.57970071567989
78,Suffolk County (Central)--Islip Town (East) PUMA,2.1325711773112017,2.921375330608319,1.4682057513163225,11.85666387259011,6.091614037892717,18.209849352479957,0.0,0.0,0.0
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,2.498094176977658,4.515461249838271,0.8258258258258258,6.338652482269504,4.248837582170915,8.923259964306961,37.68421052631579,53.459119496855344,29.746835443037973
80,Ontario & Yates Counties PUMA,5.722835234711053,4.094537161811962,7.060727365641768,17.674295151586648,18.29467692121359,17.08536935901121,33.9824228847148,30.709318497913767,39.311594202898554
