,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
127,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",6296,3740,2556,33957.57623888183,34324.11229946524,33421.251956181535,1483,811,672,42807.13418745786,44118.10110974106,41225.0,3728,2191,1537,32664.43669527897,33068.09675947056,32089.017566688355,1085,738,347,26304.976958525345,27290.243902439026,24209.51008645533
128,Suffolk County (North Central)--Brookhaven Town (North) PUMA,127,73,54,38787.40157480315,18657.534246575342,66000.0,54,0,54,66000.0,0.0,66000.0,30,30,0,11000.0,11000.0,0.0,43,43,0,24000.0,24000.0,0.0
129,NYC-Queens Community District 1--Astoria & Long Island City PUMA,3242,2245,997,35766.77359654534,38032.8285077951,30664.17251755266,829,539,290,44427.74427020507,47067.161410018554,39522.06896551724,1695,1099,596,31434.678466076697,33185.2593266606,28206.677852348992,718,607,111,35993.732590529245,38787.31466227348,20717.117117117115
130,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1672,917,755,53554.78468899521,56086.150490730644,50480.26490066225,206,69,137,81540.77669902913,101246.37681159421,71616.05839416059,1352,808,544,49131.80473372781,51689.35643564357,45333.08823529412,114,40,74,55438.59649122807,67000.0,49189.18918918919
131,Westchester County (Southeast) PUMA,3230,2149,1081,37546.13003095975,40987.994416007445,30703.792784458834,515,318,197,49682.71844660194,59872.955974842764,33233.502538071065,1873,1050,823,36063.26748531767,40441.04761904762,30478.007290400972,842,781,61,33421.49643705463,34033.93085787452,25580.32786885246
132,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",2014,992,1022,58372.586891757695,67907.75201612903,49117.31898238748,639,124,515,62036.76056338028,65424.91935483871,61220.970873786406,1166,723,443,62118.782161234994,75544.95159059475,40206.546275395034,209,145,64,26269.856459330145,31950.344827586207,13400.0
133,Suffolk County (South Central)--Brookhaven Town (South) PUMA,515,236,279,36661.35922330097,24543.22033898305,46911.82795698925,163,17,146,60429.447852760735,50000.0,61643.83561643836,317,184,133,27527.44479495268,25205.434782608696,30739.84962406015,35,35,0,8697.142857142857,8697.142857142857,0.0
134,Onondaga County (Central)--Syracuse City PUMA,260,179,81,27708.846153846152,23649.72067039106,36679.01234567901,86,76,10,36937.20930232558,36231.57894736842,42300.0,149,78,71,23273.154362416106,11791.02564102564,35887.32394366197,25,25,0,22400.0,22400.0,0.0
135,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1771,1304,467,49165.72557876906,54995.552147239265,32887.15203426124,126,34,92,77079.36507936507,79117.64705882352,76326.08695652174,1133,848,285,47183.49514563107,55738.91509433962,21727.36842105263,512,422,90,46682.8125,51558.29383886256,23822.222222222223
136,Suffolk County (Southwest)--Islip Town (South) PUMA,1042,746,296,42754.510556621884,44160.32171581769,39211.48648648649,238,180,58,63373.94957983193,58533.333333333336,78396.55172413793,436,363,73,47642.88990825688,48956.74931129476,41109.58904109589,368,203,165,23627.445652173912,22838.916256157634,24597.575757575756
137,Niagara County (North & East) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
138,NYC-Manhattan Community District 11--East Harlem PUMA,2663,1570,1093,37874.78032294405,28406.07643312102,51475.75480329369,531,83,448,53710.056497175145,41294.4578313253,56010.267857142855,1491,985,506,38278.13547954393,28254.111675126904,57791.30434782609,641,502,139,23818.720748829954,26573.306772908367,13870.503597122302
139,Broome (Outer West) & Tioga Counties PUMA,84,0,84,35000.0,0.0,35000.0,84,0,84,35000.0,0.0,35000.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
140,Albany County (East Central)--Albany City PUMA,68,17,51,44750.0,35000.0,48000.0,17,17,0,35000.0,35000.0,0.0,51,0,51,48000.0,0.0,48000.0,0,0,0,#DIV/0!,0.0,0.0
141,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1912,1044,868,47105.77928870293,43269.204980842915,51720.27649769585,240,71,169,97772.91666666667,103633.80281690141,95310.65088757397,1437,765,672,41770.18093249826,42069.34640522876,41429.61309523809,235,208,27,27987.23404255319,27076.923076923078,35000.0
142,Nassau County (West Central)--North Hempstead Town (South) PUMA,1736,1080,656,42254.14746543779,43978.7962962963,39414.78658536585,438,192,246,71004.56621004567,88255.20833333333,57540.650406504064,808,549,259,32602.227722772277,35264.48087431694,26959.073359073358,490,339,151,32470.61224489796,33014.45427728614,31249.668874172185
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1424,1069,355,46506.60112359551,47139.75678203929,44600.0,90,15,75,46788.88888888889,120000.0,32146.666666666668,920,640,280,48377.608695652176,48570.9375,47935.71428571428,414,414,0,42287.43961352657,42287.43961352657,0.0
144,Nassau County (Central)--Hempstead Town (East Central) PUMA,269,138,131,72708.55018587361,78771.01449275362,66322.13740458015,96,96,0,95947.91666666667,95947.91666666667,0.0,156,25,131,64347.4358974359,54000.0,66322.13740458015,17,17,0,18200.0,18200.0,0.0
145,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",6315,3478,2837,32285.479018210608,34083.55376653249,30081.14205146281,1662,820,842,37300.60168471721,39166.09756097561,35483.84798099763,3530,1992,1538,32061.076487252125,34337.399598393575,29112.808842652797,1123,666,457,25568.6553873553,27066.516516516516,23385.77680525164
146,Capital Region,555,341,214,240450.82640721108,230525.21655365912,236756.0606060606,135,78,57,126950.81967213115,78950.81967213115,48000.0,323,174,149,222742.37154150198,118212.74509803922,182937.87878787878,97,89,8,130225.80645161291,129608.69565217392,26000.0
147,Central NY,760,498,262,263753.0002990624,212239.5407745725,200990.19170685837,264,134,130,422896.29139670177,341541.92377495463,278083.3333333333,410,278,132,188664.43584933222,151098.97379460844,81258.75251509054,86,86,0,95400.0,95400.0,0.0
148,Finger Lakes,1209,745,464,486963.4538185307,438220.804146079,377544.58193273743,326,168,158,360721.72483497055,323939.10714285716,157907.99307273625,604,343,261,352827.9591370467,217137.9473910772,432389.01737967914,279,234,45,225868.6234936235,189868.6234936235,36000.0
149,Long Island,28326,18360,9966,1175690.6959850118,1207575.0218686832,1107831.9708875075,4035,2087,1948,1778033.752775031,2044225.03325236,1495444.2468625922,16500,10148,6352,1009137.374869367,1038498.637023617,871109.7005496941,7791,6125,1666,790254.0500791414,798722.872540665,523251.2162873943
150,Mid-Hudson,28990,19680,9310,719996.9080068568,690900.1250053284,775570.9216409837,5407,2639,2768,1185478.0707425496,982148.4336411826,1114866.9244159702,16056,10647,5409,651558.5831496676,672757.0106859938,576156.9877530192,7527,6394,1133,532053.9415667515,552375.3167290152,213859.09268320288
151,Mohawk Valley,495,385,110,88054.00677107865,83994.81337127625,111321.56862745098,42,0,42,85082.35294117648,0.0,85082.35294117648,223,155,68,93292.81494187155,90636.33699633699,55741.17647058824,230,230,0,75135.66594212165,75135.66594212165,0.0
152,New York City,154799,93296,61503,2317372.0201505832,2570697.17877931,2195003.1704715802,31865,14563,17302,3192435.3700583717,3728460.8338104403,2975288.5581612107,90382,54710,35672,2093766.8503582566,2137109.8560410882,1906812.6388987585,32552,24023,8529,1561251.4255222853,1597578.5377213936,1118733.3662728271
153,North Country,410,249,161,179186.32856307633,234080.2277432712,100277.60971786834,85,42,43,363074.0,332500.0,119104.10714285714,194,76,118,79003.7065244986,21585.714285714286,80800.0,131,131,0,94466.66666666667,94466.66666666667,0.0
154,Southern Tier,342,179,163,182462.30294643372,169094.67275494672,93869.5652173913,86,2,84,57900.0,22900.0,35000.0,254,175,79,148836.0651936716,170529.25243770314,58869.565217391304,2,2,0,25000.0,25000.0,0.0
155,Western NY,880,541,339,358256.283577041,277070.72623852076,204787.64705882355,314,193,121,340000.26737967914,137322.54901960783,247300.0,430,239,191,322400.0673077854,280233.5317460317,130168.80733944954,136,109,27,100464.05375139978,80464.05375139978,20000.0
