,puma,ENG_prof_mf_t,ENG_prof_m,ENG_prof_f,NO_ENG_prof_mf_t,NO_ENG_prof_m,NO_ENG_prof_f
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",41.920283589832266,41.91912268677176,41.92132573116207,58.079716410167734,58.08087731322824,58.078674268837936
69,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,54.09836065573771,50.07598784194529,57.26240286909743,45.90163934426229,49.92401215805471,42.73759713090257
70,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",59.23177651680489,69.71484759095378,50.86342229199372,40.76822348319511,30.285152409046212,49.13657770800628
71,Suffolk County (Central)--Islip Town (East) PUMA,92.82511210762333,100.0,88.32116788321169,7.174887892376682,0.0,11.678832116788321
72,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,42.70008084074374,41.838006230529594,43.63025210084034,57.29991915925626,58.16199376947041,56.36974789915966
73,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",38.550787302273626,41.86836870026525,35.99974504429856,61.449212697726374,58.13163129973474,64.00025495570145
74,Erie County (West Central)--Buffalo City (East) PUMA,94.85981308411215,88.29787234042553,100.0,5.14018691588785,11.702127659574469,0.0
75,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,46.46766169154229,34.65818759936407,66.22340425531915,53.53233830845772,65.34181240063593,33.77659574468085
76,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,63.24324324324324,77.67857142857143,41.0958904109589,36.75675675675676,22.321428571428573,58.9041095890411
77,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",89.20704845814979,83.9080459770115,90.46321525885558,10.79295154185022,16.091954022988507,9.536784741144414
78,Jefferson & Lewis Counties PUMA,78.54014598540145,90.21739130434783,70.6601466992665,21.45985401459854,9.782608695652174,29.3398533007335
79,Fulton & Montgomery Counties PUMA,62.41379310344828,95.78313253012048,17.741935483870968,37.58620689655172,4.216867469879518,82.25806451612904
80,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",56.6769796805753,67.38042825695418,48.99454179833381,43.3230203194247,32.619571743045825,51.00545820166619
81,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,57.44448489261011,34.19155509783728,70.15765765765765,42.55551510738988,65.80844490216272,29.84234234234234
82,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,50.335005555368504,52.88795686039545,47.060179847821075,49.664994444631496,47.11204313960455,52.93982015217893
83,Monroe County (North & West) PUMA,83.60655737704919,72.22222222222221,100.0,16.39344262295082,27.77777777777778,0.0
84,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,54.037267080745345,57.13063929869574,51.22472783825817,45.962732919254655,42.86936070130425,48.77527216174183
85,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,50.14272121788773,58.133971291866025,44.86571879936809,49.857278782112274,41.866028708133975,55.134281200631904
87,NYC-Manhattan Community District 8--Upper East Side PUMA,94.73328831870359,97.25536992840095,91.44634525660965,5.266711681296422,2.7446300715990453,8.553654743390357
88,"Chenango, Delaware & Broome (East) Counties PUMA",42.69230769230769,75.0,19.736842105263158,57.30769230769231,25.0,80.26315789473685
89,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",70.48327137546468,72.96094908551656,67.9920477137177,29.516728624535315,27.039050914483443,32.007952286282304
90,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,71.17476432197243,84.73597359735973,60.543337645536866,28.825235678027557,15.264026402640262,39.45666235446313
91,Monroe County (Central)--Rochester City (West) PUMA,80.5,70.06802721088435,86.56126482213439,19.5,29.931972789115648,13.438735177865613
92,Erie County (Northwest) PUMA,27.564102564102566,33.07692307692307,0.0,72.43589743589743,66.92307692307692,100.0
93,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,59.354136429608126,68.77328195247271,47.122602168473726,40.645863570391874,31.226718047527296,52.877397831526274
94,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",98.38709677419355,97.70114942528735,100.0,1.6129032258064515,2.2988505747126435,0.0
95,Suffolk County (Central)--Islip Town (Northwest) PUMA,45.23990282417248,44.843683689347856,45.698836637719154,54.76009717582752,55.156316310652144,54.301163362280846
96,Rensselaer County--Troy City PUMA,72.07792207792207,89.33333333333333,55.69620253164557,27.92207792207792,10.666666666666668,44.303797468354425
97,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",75.36050156739812,77.68211920529802,73.27380952380952,24.63949843260188,22.317880794701985,26.726190476190474
98,Erie County (West Central)--Buffalo City (West) PUMA,72.0125786163522,67.16867469879519,77.30263157894737,27.9874213836478,32.831325301204814,22.697368421052634
99,Suffolk County (Central)--Brookhaven Town (Central) PUMA,85.53030303030303,87.87446504992867,82.87560581583199,14.469696969696969,12.125534950071327,17.12439418416801
100,Cayuga & Onondaga (South) Counties PUMA,71.36363636363636,70.28301886792453,100.0,28.636363636363637,29.71698113207547,0.0
101,Sullivan & Ulster (West) Counties PUMA,44.00330851943755,52.741935483870975,34.80475382003396,55.99669148056245,47.25806451612903,65.19524617996605
102,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,100.0,100.0,100.0,0.0,0.0,0.0
103,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",78.46450989859972,78.62796833773086,78.37014470677836,21.53549010140029,21.372031662269126,21.62985529322163
104,Rockland County (North)--New City & Congers PUMA,43.64567104384599,50.32863849765258,37.62166737198476,56.35432895615402,49.671361502347416,62.37833262801523
105,Saratoga County (Outer) PUMA,0.0,0.0,#DIV/0!,100.0,100.0,#DIV/0!
106,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,28.38,31.381993330863285,24.858757062146893,71.61999999999999,68.61800666913672,75.14124293785311
107,Putnam County PUMA,74.53900709219859,73.8831615120275,75.60521415270019,25.460992907801415,26.11683848797251,24.39478584729981
108,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,39.54764676534176,42.52252252252252,34.116541353383454,60.45235323465824,57.47747747747748,65.88345864661655
109,Orange County (Southeast) PUMA,79.5031055900621,83.7968561064087,73.79421221864952,20.496894409937887,16.203143893591292,26.20578778135048
110,Onondaga County (Central)--Syracuse City (Outer) PUMA,72.58064516129032,100.0,59.199999999999996,27.419354838709676,0.0,40.8
111,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",40.06938421509107,36.68270591565242,45.43010752688172,59.93061578490894,63.31729408434757,54.56989247311827
112,Monroe County (East) PUMA,80.0,60.36036036036037,100.0,20.0,39.63963963963964,0.0
113,NYC-Manhattan Community District 10--Central Harlem PUMA,56.046814044213264,46.24756335282651,62.08345842089462,43.953185955786736,53.75243664717348,37.91654157910537
114,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,45.69410486280902,48.87940234791889,42.390702822357504,54.30589513719099,51.12059765208111,57.6092971776425
115,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,51.13122171945701,40.310077519379846,66.30434782608695,48.86877828054298,59.68992248062015,33.69565217391305
116,Wayne & Seneca Counties PUMA,52.40793201133145,48.739495798319325,60.0,47.59206798866856,51.26050420168067,40.0
117,Schenectady County--Schenectady City PUMA,47.75413711583924,51.162790697674424,46.25850340136054,52.24586288416076,48.837209302325576,53.74149659863946
118,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",64.01727861771059,63.353500432152124,64.68048359240069,35.98272138228942,36.64649956784788,35.31951640759931
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",68.79432624113475,83.26417704011065,60.431654676258994,31.20567375886525,16.735822959889347,39.568345323741006
120,Westchester County (Northeast) PUMA,60.16720604099245,64.75917978063902,54.18994413407822,39.83279395900755,35.24082021936099,45.81005586592179
121,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,61.01438304314913,54.8030407740152,68.53556485355648,38.98561695685087,45.1969592259848,31.464435146443513
122,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,61.2891344383057,63.42737722048067,58.89019148104728,38.71086556169429,36.57262277951933,41.10980851895272
123,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",85.2991452991453,100.0,57.42574257425742,14.700854700854702,0.0,42.57425742574257
124,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,56.813996316758754,79.54911433172302,26.451612903225808,43.18600368324125,20.45088566827697,73.54838709677419
125,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,69.66432624795614,73.56656948493682,65.84158415841584,30.335673752043856,26.433430515063165,34.15841584158416
126,Suffolk County (Northwest)--Huntington Town (South) PUMA,63.35616438356164,47.023809523809526,85.48387096774194,36.64383561643836,52.976190476190474,14.516129032258066
127,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",43.22194470760486,45.19506996571217,41.509130399806935,56.778055292395145,54.804930034287835,58.490869600193065
128,Suffolk County (North Central)--Brookhaven Town (North) PUMA,100.0,100.0,100.0,0.0,0.0,0.0
129,NYC-Queens Community District 1--Astoria & Long Island City PUMA,65.14109223641724,74.64379947229551,54.33543354335434,34.858907763582756,25.356200527704488,45.664566456645666
130,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,57.31515469323545,57.359874279727606,57.270341207349084,42.68484530676455,42.640125720272394,42.72965879265092
131,Westchester County (Southeast) PUMA,59.87244220037204,63.58381502890174,55.70904990132506,40.12755779962796,36.41618497109826,44.290950098674934
132,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",67.38960020904102,71.15272088940901,64.35316336166194,32.61039979095898,28.84727911059099,35.64683663833805
133,Suffolk County (South Central)--Brookhaven Town (South) PUMA,72.91666666666666,66.91542288557214,78.74396135265701,27.083333333333332,33.08457711442786,21.256038647342994
134,Onondaga County (Central)--Syracuse City PUMA,61.73044925124792,68.9295039164491,49.08256880733945,38.26955074875208,31.070496083550914,50.917431192660544
135,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,48.87535937764248,56.63441603317207,41.437562106657836,51.12464062235752,43.36558396682792,58.562437893342164
136,Suffolk County (Southwest)--Islip Town (South) PUMA,70.43158861340679,82.24390243902438,59.93061578490894,29.56841138659321,17.756097560975608,40.06938421509107
137,Niagara County (North & East) PUMA,0.0,0.0,0.0,100.0,100.0,100.0
138,NYC-Manhattan Community District 11--East Harlem PUMA,50.86066527099325,47.907211296016136,53.38946459412781,49.13933472900675,52.092788703983864,46.61053540587219
139,Broome (Outer West) & Tioga Counties PUMA,81.30841121495327,0.0,100.0,18.69158878504673,100.0,0.0
140,Albany County (East Central)--Albany City PUMA,60.42780748663101,28.333333333333332,75.59055118110236,39.57219251336899,71.66666666666667,24.409448818897637
141,Nassau County (West Central)--Hempstead Town (West Central) PUMA,64.34923201293452,67.84643071385723,61.49706457925635,35.65076798706548,32.15356928614277,38.50293542074364
142,Nassau County (West Central)--North Hempstead Town (South) PUMA,49.47123519458545,53.05494505494506,46.147574398695475,50.52876480541455,46.94505494505494,53.85242560130452
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,79.7151788815561,93.05949008498584,66.87116564417178,20.284821118443904,6.9405099150141645,33.12883435582822
144,Nassau County (Central)--Hempstead Town (East Central) PUMA,88.51674641148325,89.94708994708994,87.33624454148472,11.483253588516746,10.052910052910052,12.663755458515283
145,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",35.681537006040315,39.78962938614512,32.4169006726311,64.31846299395968,60.21037061385488,67.5830993273689
146,Capital Region,50.37960954446855,44.43309499489275,57.10982658959538,49.62039045553146,55.566905005107245,42.89017341040463
147,Central NY,72.81138790035587,73.8213399503722,71.45242070116862,27.18861209964413,26.178660049627787,28.547579298831387
148,Finger Lakes,65.9007659007659,63.287153652392945,68.8339222614841,34.099234099234096,36.712846347607055,31.166077738515902
149,Long Island,49.16224049357531,50.97750433522579,47.16680593273449,50.83775950642468,49.02249566477421,52.83319406726551
150,Mid-Hudson,54.74936556880509,57.62285486562555,51.26866797405341,45.25063443119491,42.37714513437446,48.7313320259466
151,Mohawk Valley,72.7630285152409,93.16987740805604,46.63677130044843,27.236971484759092,6.830122591943957,53.36322869955157
152,New York City,49.59475856411659,52.774023725609695,46.61638269878441,50.40524143588342,47.2259762743903,53.383617301215594
153,North Country,72.4628312863607,72.45119305856834,72.48,27.537168713639304,27.54880694143167,27.52
154,Southern Tier,69.68272620446534,86.93333333333332,56.09243697478992,30.317273795534668,13.066666666666665,43.90756302521008
155,Western NY,70.75904228222109,68.03005008347245,75.0326797385621,29.240957717778908,31.969949916527547,24.96732026143791
