,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,44.7815160529285,38.632758803003064,50.57265212628225,53.05928813211611,58.189700750766626,48.22726820037845,2.15919581495538,3.1775404462303056,1.2000796733393089
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,63.767572633552014,66.63202263410128,60.390715403988835,35.08278662917838,31.90137998729719,38.83329929889048,1.1496407372696031,1.4665973786015358,0.7759852971206862
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,35.16639861437585,33.81328927180455,36.656700896919276,57.286898428801194,58.774932137377554,55.64799168074873,7.546702956822962,7.411778590817892,7.69530742233199
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,55.075050192804106,49.63399624279329,60.34374607953833,43.592848720481854,49.031547580488436,38.32643332078786,1.3321010867140444,1.3344561767182743,1.3298205996738175
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,55.07552244982412,51.274157687703095,58.64004490417769,43.194703082971245,48.725842312296905,38.00817897522252,1.729774467204635,0.0,3.351776120599791
146,Capital Region,38.1435626071132,34.542515817923565,41.68751780197629,56.027049947878936,58.36580033572736,53.72537849740365,5.829387445007862,7.091683846349077,4.587103700620056
147,Central NY,33.68997688949756,30.11545287580931,37.18450182271042,59.62631907166701,61.57033225940103,57.72581356967107,6.683704038835427,8.314214864789655,5.089684607618506
148,Finger Lakes,39.688078829242244,35.46904534885666,43.88660463103224,55.42034475278255,59.05680734681587,51.80155810430642,4.8915764179752035,5.474147304327462,4.311837264661329
149,Long Island,49.80352250671516,46.341697778465246,53.22126842360999,47.56431945435726,50.68774066235906,44.48066822462343,2.6321580389275767,2.9705615591756955,2.2980633517665843
150,Mid-Hudson,47.888141975271395,43.94848772696196,51.80702588515681,47.05344589334959,50.41384067134154,43.710767527097865,5.058412131379021,5.637671601696505,4.482206587745325
151,Mohawk Valley,26.141692324958406,23.838781749764816,28.4257792378194,66.49506921639333,67.31244120413923,65.68437831060658,7.363238458648268,8.848777046095954,5.889842451574026
152,New York City,68.47917748948555,65.17033904618648,71.80778358701664,27.95774297080152,30.571096108613983,25.328777145304333,3.563079539712925,4.258564845199536,2.863439267679021
153,North Country,24.78877123317891,20.33835849526927,29.400006737712097,68.6035737921906,72.2398638762748,64.83588056282356,6.607654974630488,7.421777628455928,5.764112699464352
154,Southern Tier,28.20298408960518,26.08002538569637,30.294886207127597,64.32216768348701,65.08484564589976,63.57064687358085,7.474848226907804,8.835128968403874,6.134466919291558
155,Western NY,35.47708047127649,31.450920640370832,39.44323474902931,59.46102810406705,61.97440519621728,56.98511017623971,5.061891424656465,6.574674163411877,3.571655074730989
